site,n_storeys,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
38,3,5000.0,0.7236335432760947,1.1124749629583928,0.9114735691891563,0.9113388746797532,0.0028189846167294393,0.0530994211497143,0.8061978957041935,0.8243245355274788,0.859671679550245,0.9631604360745447,0.9986008223262779,1.0180575945778079,0.020975315115587114,0.13257920766958442
38,5,5000.0,0.6548600887759275,0.8390562519251336,0.7341286601259478,0.7328600856064071,0.0006963174603831859,0.0263904670616784,0.6850629528480294,0.6920643448155444,0.708100201843449,0.7604646944367532,0.7800255363117579,0.7884602352881901,0.2643048326774604,0.1119530035061782
39,3,5000.0,0.4034079758603017,0.5307459660114542,0.45566418454345786,0.45482422284949675,0.0003125293605189751,0.017680268066258328,0.4231725417180134,0.42863333859919533,0.43839772711996244,0.4730775524464788,0.48575218663046377,0.4939729269634941,0.347253014316227,0.3542500604844352
39,5,5000.0,0.36298574423371227,0.5309612662427495,0.42926287504080135,0.4282965539285625,0.0004592574802051341,0.021432436867401455,0.38810977633284105,0.39553228425796627,0.40830618809509656,0.44905375721754126,0.46585566922162297,0.4745315934033891,0.3004193520555475,0.5510514806062559
40,3,5000.0,0.3919362095258746,0.5420673988692796,0.4633618414586962,0.4632619598630874,0.00047561311619206644,0.021810737214583903,0.4203488150257813,0.42768554116704605,0.4416593153087553,0.4852043567666635,0.49914820171279867,0.5054805977385542,0.03905913791018094,0.00572092555733672
40,5,5000.0,0.35470766440596113,0.5107418462559743,0.4141580515341617,0.4137696473714941,0.0003177196265872532,0.01782647422301724,0.37897574926105076,0.3860496923223979,0.39691247572690835,0.4313343354658937,0.4442887060204125,0.451225521010902,0.1800456550840838,0.32570025422084425
41,3,5000.0,0.48707919116647186,0.7568775148973089,0.6037946414641133,0.6018174934032537,0.001130857139289156,0.033631582715661,0.5413608379087155,0.5510765042670777,0.5714274035881094,0.6358463483019497,0.6600269214146043,0.6731555621210041,0.24215959521611838,0.429331682751815
41,5,5000.0,0.42320655565259585,0.6704708068930955,0.5312185582574412,0.5303145413503704,0.0009150117557051712,0.030252186609633757,0.47355539380229916,0.48365320759480646,0.5017651324843715,0.5607325642534801,0.5825569005664477,0.5932388618705515,0.1891061613604408,0.27277777696245753
42,3,5000.0,0.471665770550998,0.7685509127707341,0.5895559517922213,0.5877730476182281,0.0011864063448567578,0.03444769475003336,0.5255994485926918,0.5363223632880982,0.5567297370880896,0.6224029135429635,0.6487260798284802,0.661344455925905,0.3313800747623366,0.5314720358681573
42,5,5000.0,0.46731722829704125,0.6686584702683578,0.5766443043890438,0.5761072338379356,0.0006035392145178422,0.024569492190664902,0.5288295779676229,0.5370678732604756,0.5523763585800928,0.6005669401045889,0.6177863034874915,0.6267030804639864,0.09266143239844091,0.17938556422173724
43,3,5000.0,0.7363113037797239,1.0035048945206164,0.8437862890982823,0.8430785393927089,0.001268872173614076,0.03562479471960279,0.7766193452891128,0.7870711969405122,0.8088474579094457,0.8784260949625573,0.9027639393299337,0.9163922317263276,0.21164937765594408,0.22776784548285356
43,5,5000.0,0.5604970724083259,0.7398456992587928,0.6414144359041014,0.6404204254866632,0.0005600243623386388,0.02366720071357325,0.5981567370863446,0.6043822411821603,0.6180679527187879,0.6648579056976198,0.6818230594325806,0.6910124198251459,0.29255868752594927,0.23685761789051352
44,3,5000.0,0.4878526834082358,0.7339453359729758,0.6026896300338869,0.6021396384754429,0.0009422302187392933,0.030698838780641023,0.5432868762669515,0.5535287420716449,0.5737808432351614,0.6328126117682641,0.6534499553566959,0.6653847566149246,0.13503439917759502,0.29624315201335394
44,5,5000.0,0.6408901858230287,0.88550708016363,0.7537207634265813,0.7540354323410612,0.0008117745108296855,0.02849450645667209,0.6981630645455164,0.7058579554510712,0.7254586510522736,0.7818838359757245,0.8005500787836562,0.8097137566474013,-0.0008571418868189238,0.048833927657264464
45,3,5000.0,0.5345659983506493,0.7668014403430113,0.6360524207345997,0.6347291640697909,0.0008935094651835589,0.029894618291995696,0.579662243127525,0.588760004492304,0.6068321400356291,0.6654606242303758,0.6855465110122719,0.6981432305418446,0.23469993266189618,0.28840009965253577
45,5,5000.0,0.5104017285349984,0.7984616877055852,0.6277853281640832,0.6264083097390357,0.0010705416657176127,0.03272240542626701,0.5661706563810351,0.5772871825990274,0.5960142005858785,0.6590046217582164,0.6845607549512176,0.6968284971882464,0.25628036094502626,0.3655676605250373
46,3,5000.0,0.4878526834082358,0.7339453359729758,0.6026896300338869,0.6021396384754429,0.0009422302187392933,0.030698838780641023,0.5432868762669515,0.5535287420716449,0.5737808432351614,0.6328126117682641,0.6534499553566959,0.6653847566149246,0.13503439917759502,0.29624315201335394
46,5,5000.0,0.6408901858230287,0.88550708016363,0.7537207634265813,0.7540354323410612,0.0008117745108296855,0.02849450645667209,0.6981630645455164,0.7058579554510712,0.7254586510522736,0.7818838359757245,0.8005500787836562,0.8097137566474013,-0.0008571418868189238,0.048833927657264464
47,3,5000.0,0.5345659983506493,0.7668014403430113,0.6360524207345997,0.6347291640697909,0.0008935094651835589,0.029894618291995696,0.579662243127525,0.588760004492304,0.6068321400356291,0.6654606242303758,0.6855465110122719,0.6981432305418446,0.23469993266189618,0.28840009965253577
47,5,5000.0,0.42320655565259585,0.6704708068930955,0.5312185582574412,0.5303145413503704,0.0009150117557051712,0.030252186609633757,0.47355539380229916,0.48365320759480646,0.5017651324843715,0.5607325642534801,0.5825569005664477,0.5932388618705515,0.1891061613604408,0.27277777696245753
48,3,5000.0,0.6235586698627443,1.0762684974080245,0.805970477863932,0.8038512761050547,0.0024657597153049074,0.04966138304455573,0.7115994081227969,0.7270397576796898,0.7576870920470136,0.8537067504158012,0.8886293782345004,0.9065376982116818,0.25210936411454404,0.6912008461508576
48,5,5000.0,0.5615099416988304,0.7387826107412964,0.6300216329985249,0.6291848885927804,0.00046994107183328924,0.021680292406908608,0.5896048953542109,0.5958877928136029,0.6084949828629749,0.6508553123505861,0.6671463740583665,0.6745895847724764,0.2659760070608801,0.2956445583081151
49,3,5000.0,0.4878526834082358,0.7339453359729758,0.6026896300338869,0.6021396384754429,0.0009422302187392933,0.030698838780641023,0.5432868762669515,0.5535287420716449,0.5737808432351614,0.6328126117682641,0.6534499553566959,0.6653847566149246,0.13503439917759502,0.29624315201335394
