group,n_storeys,N_obs,bias,se_est,mcse,raw_rel,jensen,bias/se,bias/mcse,bias_corrected,bias/se_corrected,bias_corrected/mcse
group_5s_12,5,5000.0,4.486685996285544e-06,0.04507206893060358,0.0006374153116587458,0.0010206360695506587,-0.0010157456988425402,9.95447092343063e-05,0.007038873893082113,4.486685996285544e-06,9.95447092343063e-05,0.007038873893082113
group_5s_13,5,5000.0,1.2937367540044598e-05,0.03637951044483761,0.0005144839706358301,0.0006755837360979314,-0.0006617343901030242,0.0003556223649480269,0.025146298579634706,1.2937367540044598e-05,0.0003556223649480269,0.025146298579634706
group_5s_14,5,5000.0,0.00018784150664197252,0.04596076463052503,0.0006499833667752614,0.0012455467010738777,-0.0010561959427112602,0.0040869969886710026,0.28899432853782653,0.00018784150664197252,0.0040869969886710026,0.28899432853782653
group_5s_15,5,5000.0,0.00036664213576109717,0.040906968660655574,0.0005785118987547027,0.0012046370341877507,-0.0008366900425019287,0.008962828284896468,0.6337676658860887,0.00036664213576109717,0.008962828284896468,0.6337676658860887
group_5s_16,5,5000.0,1.2940883894252408e-05,0.04720841997113403,0.0006676278778138261,0.0011292529419619263,-0.0011143174580854833,0.00027412236847081974,0.019383378562063413,1.2940883894252408e-05,0.00027412236847081974,0.019383378562063413
group_5s_17,5,5000.0,-2.9951453980214815e-05,0.0428101259288777,0.0006054266069551894,0.0008874493534835711,-0.0009163534410231834,0.0006996348020553467,0.04947165128874435,-2.9951453980214815e-05,0.0006996348020553467,0.04947165128874435
group_5s_18,5,5000.0,0.0005039611607576266,0.039002913576004716,0.0005515844935125158,0.0012639379257937196,-0.0007606136337086466,0.012921115746277799,0.9136608564689308,0.0005039611607576266,0.012921115746277799,0.9136608564689308
group_5s_19,5,5000.0,-2.630906352474316e-05,0.04366403248576101,0.0006175026692926263,0.0009284438091606556,-0.0009532738664587966,0.0006025339856854181,0.04260558671735173,-2.630906352474316e-05,0.0006025339856854181,0.04260558671735173
group_5s_20,5,5000.0,-0.00035719125329647383,0.04126138702319747,0.0005835241313053109,0.0004946206533175135,-0.0008512510295390443,0.008656792198857934,0.6121276467135248,-0.00035719125329647383,0.008656792198857934,0.6121276467135248
group_5s_21,5,5000.0,0.00017545443757194246,0.046643068093953036,0.0006596325948916016,0.0012645526995686824,-0.00108778790060857,0.0037616401480821317,0.26598812570924446,0.00017545443757194246,0.0037616401480821317,0.26598812570924446
group_5s_22,5,5000.0,-0.00047524994754855054,0.0429656317885864,0.0006076257919134747,0.0004485002643527402,-0.0009230227574961931,0.011061165116505938,0.7821424861705437,-0.00047524994754855054,0.011061165116505938,0.7821424861705437
group_5s_23,5,5000.0,-0.00026779252894204575,0.04333521943387332,0.0006128525505179777,0.0006741433944062657,-0.000938970621690976,0.006179558623227452,0.4369607807223937,-0.00026779252894204575,0.006179558623227452,0.4369607807223937
group_5s_24,5,5000.0,0.00019307449018934886,0.046015633193521206,0.0006507593254346326,0.0012533118557404,-0.0010587192491003452,0.004195845559211665,0.29669108477300304,0.00019307449018934886,0.004195845559211665,0.29669108477300304
group_5s_25,5,5000.0,-0.00025643445290590705,0.03458719587222775,0.0004891368148695921,0.0003421749330537654,-0.0005981370591519241,0.007414144062248612,0.524259154310997,-0.00025643445290590705,0.007414144062248612,0.524259154310997
