event_id;event_time;ISC_ev_id;INGV_ev_id;EMSC_ev_id;ev_nation_code;ev_latitude;ev_longitude;ev_depth_km;ev_hyp_ref;fm_type_code;ML;ML_ref;Mw;Mw_ref;Ms;Ms_ref;network_code;station_code;location_code;instrument_code;sensor_depth_m;proximity_code;housing_code;installation_code;st_nation_code;st_latitude;st_longitude;st_elevation;ec8_code;ec8_code_ref;vs30_m_sec;vs30_ref;vs30_meas_type;slope_deg;vs30_m_sec_WA;epi_dist;epi_az;instrument_type_code;U_hp;V_hp;U_lp;V_lp;U_pga;V_pga;U_pgv;V_pgv;U_T0_025;U_T0_040;U_T0_050;U_T0_070;U_T0_100;U_T0_150;U_T0_200;U_T0_250;U_T0_300;U_T0_350;U_T0_400;U_T0_450;U_T0_500;U_T0_600;U_T0_700;U_T0_750;U_T0_800;U_T0_900;U_T1_000;U_T1_200;U_T1_400;U_T1_600;U_T1_800;U_T2_000;U_T2_500;U_T3_000;U_T3_500;U_T4_000;U_T4_500;U_T5_000;V_T0_025;V_T0_040;V_T0_050;V_T0_070;V_T0_100;V_T0_150;V_T0_200;V_T0_250;V_T0_300;V_T0_350;V_T0_400;V_T0_450;V_T0_500;V_T0_600;V_T0_700;V_T0_750;V_T0_800;V_T0_900;V_T1_000;V_T1_200;V_T1_400;V_T1_600;V_T1_800;V_T2_000;V_T2_500;V_T3_000;V_T3_500;V_T4_000;V_T4_500;V_T5_000
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;AGST;0;EH;0;2;ERR;;IT;37.25652;15.22713;70;A*;ESM;;;;5.690158;619.063449;74;328.9;D;0.2;0.2;20;20;0.184161;0.227025;-0.005632;0.007146;0.196886;0.226979;0.297674;0.515102;0.856057;0.552606;0.318907;0.206182;0.153576;0.11747;0.12046;0.128367;0.109989;0.071838;0.070249;0.065751;0.058762;0.060702;0.055751;0.04187;0.020957;0.01172;0.007847;0.006725;0.004503;0.002987;0.002009;0.00154;0.001369;0.001239;0.245398;0.291637;0.372804;0.750296;0.68159;0.513792;0.336715;0.259958;0.162759;0.154429;0.110348;0.075896;0.077109;0.093032;0.061817;0.068451;0.073405;0.078402;0.068504;0.050956;0.029606;0.022113;0.016144;0.01661;0.009222;0.005767;0.003597;0.002503;0.001972;0.001355
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;ALJA;0;HH;0;;;;IT;37.74897;13.75373;700;B*;ESM;;;;17.444938;1011.233466;92;84.3;D;0.1;0.1;25;25;0.029242;-0.027834;0.003838;-0.003351;0.029334;0.029542;0.029514;0.030597;0.034504;0.04122;0.054227;0.050708;0.081262;0.100497;0.076469;0.092134;0.071046;0.093818;0.086958;0.059536;0.056149;0.063121;0.09148;0.086185;0.054376;0.04009;0.025923;0.016245;0.007117;0.004524;0.002916;0.002569;0.002293;0.001999;0.028071;0.027915;0.028708;0.027719;0.032046;0.045937;0.057973;0.068531;0.085401;0.05316;0.065271;0.087481;0.098147;0.06304;0.066157;0.067166;0.06272;0.059179;0.056937;0.064799;0.039753;0.021037;0.018134;0.011718;0.009539;0.008524;0.005685;0.003306;0.002634;0.001941
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;CAGR;0;HH;1;;;;IT;37.622;14.4999;548;B*;ESM;;;;3.194052;505.091836;34.4;48.5;D;0.1;0.1;15;15;0.082317;0.077404;-0.007898;0.012798;0.082762;0.083207;0.083561;0.085513;0.090657;0.159685;0.234442;0.163045;0.240824;0.19626;0.17799;0.181939;0.193428;0.216715;0.262427;0.2373;0.17883;0.137295;0.116776;0.162719;0.100269;0.086779;0.070112;0.063812;0.039141;0.01916;0.014961;0.008388;0.005947;0.00434;0.07789;0.078785;0.078714;0.081286;0.08988;0.118713;0.15083;0.155852;0.242527;0.216047;0.262975;0.230329;0.266088;0.164563;0.157951;0.193981;0.15159;0.158075;0.166791;0.186683;0.166477;0.162993;0.148409;0.107918;0.040118;0.02215;0.015975;0.011263;0.008934;0.006478
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;ECNV;0;HH;0;;;;IT;37.5956;14.7125;484;B*;ESM;;;;7.504208;731.045228;26.6;15.4;D;0.03;0.03;40;40;-0.106854;0.105833;-0.010532;0.020403;0.108226;0.110946;0.11666;0.158907;0.376075;0.247701;0.287799;0.246855;0.38112;0.395542;0.287961;0.300835;0.339525;0.364513;0.233653;0.193468;0.217642;0.176553;0.170537;0.134576;0.126764;0.082476;0.058598;0.059468;0.059822;0.037828;0.025136;0.018651;0.015887;0.012055;0.109489;0.11611;0.1307;0.152149;0.212642;0.240651;0.249413;0.23958;0.282337;0.343531;0.231622;0.313471;0.387564;0.400102;0.267461;0.249891;0.228056;0.171511;0.18199;0.273872;0.232296;0.219066;0.170333;0.124582;0.064088;0.038711;0.028229;0.023158;0.020524;0.012768
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;EPOZ;0;HN;0;;;;IT;37.6719;15.1885;124;A*;ESM;;;;1.310353;379.800495;38.9;296.4;D;0.1;0.1;30;30;-1.00304;0.970479;0.060169;-0.074424;1.01591;1.04867;1.08426;1.52441;1.35993;1.911;2.09164;2.56237;3.50773;2.30927;2.24274;2.22202;1.97298;1.18454;1.66864;1.38093;0.941665;0.545622;0.673084;0.425197;0.294896;0.241531;0.191902;0.150756;0.068971;0.038215;0.030178;0.022984;0.017824;0.014729;0.987115;1.02406;1.04789;1.54984;2.39169;2.63678;3.99537;3.30042;2.46305;2.3577;1.71583;1.55613;1.81108;2.0591;1.75707;1.45676;1.24815;1.21757;1.00164;0.761084;0.488554;0.279861;0.213843;0.174462;0.105872;0.064774;0.04426;0.031574;0.02509;0.018583
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;ESLN;0;HH;0;;;;IT;37.6934;14.9744;1787;A*;ESM;;;;1.725269;409.240433;21.8;312.9;D;0.05;0.05;60;60;-0.422293;0.340891;-0.022662;-0.023763;0.436461;0.453;0.441829;0.720846;0.815584;1.10257;1.47795;1.14047;1.1958;0.705722;0.724226;0.754246;0.568178;0.472309;0.487843;0.542604;0.408935;0.373144;0.369759;0.215719;0.174553;0.112076;0.063335;0.048364;0.035843;0.022903;0.011561;0.008563;0.007906;0.006734;0.357014;0.365848;0.390446;0.538793;0.646359;0.989442;0.803722;1.01728;0.857615;0.805064;0.624174;0.61756;0.642844;0.689518;0.529718;0.573089;0.42015;0.436472;0.351599;0.191532;0.146268;0.10241;0.10699;0.087053;0.048367;0.027987;0.021505;0.015677;0.012234;0.009196
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;GALF;0;HH;0;;;;IT;37.7107;14.5665;740;A*;ESM;;;;5.561072;613.148861;23.8;57;D;0.04;0.04;30;30;-0.139508;-0.109076;0.008234;-0.007981;0.140668;0.142718;0.144245;0.155207;0.171954;0.238511;0.347932;0.415279;0.323977;0.42216;0.276622;0.319948;0.373198;0.255188;0.276322;0.194541;0.126296;0.110544;0.110222;0.078666;0.047373;0.034298;0.020028;0.014245;0.010543;0.009598;0.007242;0.004786;0.003435;0.002277;0.110441;0.112165;0.116732;0.13659;0.183345;0.339642;0.305949;0.316116;0.299511;0.296912;0.296292;0.268124;0.267619;0.26445;0.300664;0.247281;0.224051;0.102482;0.065363;0.043347;0.034395;0.025471;0.023416;0.015212;0.008848;0.006428;0.004057;0.003903;0.003197;0.00229
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;GIB;0;HH;0;;;;IT;37.990126;14.026023;1020;A*;ESM;;;;6.748967;684.188324;69.8;104.8;D;0.1;0.1;30;30;-0.050737;0.108555;0.00634;0.009977;0.050876;0.051365;0.051964;0.052999;0.059531;0.072422;0.096666;0.106037;0.148071;0.159959;0.145301;0.151074;0.154661;0.217298;0.144042;0.123543;0.12801;0.144933;0.156526;0.080516;0.048776;0.033387;0.033159;0.024386;0.013151;0.006159;0.004196;0.003527;0.002571;0.002034;0.108984;0.108815;0.10928;0.110057;0.119707;0.148514;0.14986;0.196063;0.21575;0.262823;0.203984;0.301729;0.313082;0.439569;0.301285;0.188369;0.193043;0.208362;0.190024;0.103872;0.054954;0.033717;0.026791;0.024292;0.019784;0.014551;0.0093;0.006092;0.004821;0.003488
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;HAGA;0;HH;0;;;;IT;37.285;15.155;126;A*;ESM;;;;11.650139;855.426134;68.1;332.1;D;0.1;0.1;40;40;0.191423;-0.192361;-0.004692;-0.007206;0.227304;0.377587;0.410746;0.671615;0.61689;0.297565;0.18676;0.196049;0.187085;0.247056;0.171328;0.115689;0.117844;0.110712;0.080992;0.078544;0.06799;0.044082;0.040685;0.023134;0.015738;0.016251;0.017143;0.012261;0.006124;0.003946;0.002812;0.002114;0.001812;0.001397;0.246773;0.402174;0.615754;0.744632;0.695324;0.254837;0.1867;0.253765;0.16714;0.17591;0.200604;0.16204;0.156233;0.124807;0.155646;0.147047;0.133431;0.102119;0.081084;0.05382;0.036087;0.031674;0.033864;0.028202;0.019773;0.010252;0.005762;0.003916;0.003313;0.002626
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;HAVL;0;HH;0;;;;IT;36.9596;15.122;502;A*;ESM;;;;4.472937;563.388787;100.6;343.3;D;0.1;0.1;50;50;0.120153;-0.193162;0.003973;0.00571;0.125155;0.222372;0.330108;0.367283;0.468982;0.289173;0.42983;0.323871;0.19778;0.142164;0.118687;0.100099;0.09216;0.076946;0.051431;0.05415;0.041305;0.039428;0.038417;0.020977;0.016291;0.013814;0.008422;0.008478;0.004935;0.002595;0.002666;0.002562;0.002184;0.0014;0.207493;0.261575;0.350894;0.407143;0.704694;0.454171;0.383056;0.431828;0.323233;0.244755;0.149366;0.103372;0.100822;0.079299;0.047541;0.056694;0.053022;0.031352;0.037174;0.020604;0.013652;0.018478;0.011295;0.007824;0.005562;0.003398;0.002684;0.002595;0.002008;0.001633
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;HCRL;0;HH;0;;;;IT;37.2831;15.0325;240;A*;ESM;;;;4.213329;551.540196;64;340.8;D;0.04;0.04;50;50;-0.196343;-0.260187;-0.004765;-0.005906;0.211911;0.2466;0.396511;0.586534;0.858007;0.797107;0.445641;0.192356;0.239556;0.186529;0.129968;0.140366;0.115427;0.059641;0.066387;0.062618;0.062584;0.062021;0.054365;0.032542;0.018669;0.012789;0.009703;0.007868;0.004729;0.003209;0.002778;0.002598;0.002172;0.001727;0.270487;0.324328;0.366483;0.569029;0.652685;0.589135;0.407439;0.330605;0.291256;0.239058;0.193779;0.179371;0.114546;0.127571;0.10033;0.112822;0.113922;0.09962;0.079362;0.052876;0.034555;0.025223;0.019432;0.014891;0.008053;0.005202;0.003365;0.002882;0.003363;0.0022
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;HLNI;0;HH;0;;;;IT;37.3485;14.872;146;B*;ESM;;;;9.186495;791.321225;53.6;352.5;D;0.1;0.1;30;30;0.405179;-0.455054;-0.008347;0.012368;0.460112;0.640866;0.779526;1.67755;1.08845;0.647883;0.498597;0.397671;0.196191;0.164616;0.117186;0.098424;0.108901;0.084226;0.060745;0.056572;0.058263;0.052496;0.040114;0.02072;0.017632;0.01413;0.012368;0.011423;0.006868;0.003755;0.002989;0.002381;0.002059;0.00174;0.497645;0.664602;0.831479;1.20604;1.9368;0.991268;1.12618;0.634269;0.287643;0.200621;0.187889;0.175144;0.170616;0.167853;0.147794;0.136539;0.138014;0.118626;0.088157;0.071838;0.051044;0.039468;0.034234;0.028586;0.014391;0.008725;0.006688;0.005607;0.004964;0.003994
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;HMDC;0;HH;0;;;;IT;36.959;14.7831;595;A*;ESM;;;;7.174178;710.550353;96.3;0.5;D;0.1;0.1;50;50;-0.118822;-0.167568;0.004313;0.004625;0.133521;0.169682;0.280775;0.40757;0.332765;0.259504;0.348958;0.171429;0.13292;0.170002;0.136012;0.1151;0.104833;0.074586;0.06852;0.074673;0.070576;0.050127;0.054129;0.045481;0.032544;0.027228;0.020044;0.014343;0.009012;0.005343;0.003294;0.002437;0.001919;0.001422;0.176727;0.203056;0.293183;0.411639;0.394367;0.249108;0.267175;0.207164;0.143518;0.132775;0.162729;0.146284;0.125715;0.058826;0.049827;0.053944;0.051853;0.06094;0.054699;0.046287;0.034201;0.023734;0.017171;0.014729;0.008624;0.005107;0.003212;0.002398;0.002069;0.001499
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;HVZN;0;HH;0;;;;IT;37.1783;14.7155;787;A*;ESM;;;;8.255468;767.339851;72.3;5.4;D;0.07;0.07;30;30;-0.195755;0.14877;0.005455;-0.007489;0.209763;0.241773;0.261839;0.391499;0.441043;0.377659;0.264557;0.21906;0.281352;0.231999;0.221776;0.202102;0.230047;0.139147;0.180556;0.194017;0.168711;0.114831;0.066153;0.044227;0.037036;0.032834;0.022307;0.017766;0.00927;0.006585;0.004137;0.002804;0.002291;0.002077;0.154745;0.172624;0.192336;0.283327;0.376991;0.310827;0.297702;0.399018;0.325892;0.274528;0.44994;0.310898;0.257302;0.220402;0.189416;0.175264;0.172738;0.090815;0.060776;0.053297;0.034945;0.023953;0.018424;0.018504;0.011076;0.006157;0.003813;0.002667;0.002519;0.00201
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;IACL;0;HH;0;;;;IT;38.533;14.355;145;A*;ESM;;;;23.134113;1174.160031;87.3;153.8;D;0.1;0.1;30;30;-0.156548;0.251827;-0.007611;-0.013104;0.15992;0.174633;0.174684;0.249319;0.29229;0.445185;0.591511;0.381948;0.519131;0.50593;0.352039;0.376987;0.34749;0.234493;0.180396;0.178574;0.17663;0.156996;0.121826;0.059567;0.037418;0.020093;0.020525;0.013873;0.01101;0.006047;0.004953;0.004363;0.002935;0.002762;0.254763;0.258131;0.260173;0.302074;0.337765;0.497776;0.678029;0.627062;1.0725;0.622724;0.443969;0.286983;0.336496;0.182978;0.161405;0.16866;0.170081;0.149568;0.105941;0.062924;0.044422;0.028192;0.01919;0.018138;0.012771;0.006242;0.004507;0.003562;0.003475;0.002919
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;ILLI;0;HH;0;2;ERR;;IT;38.4457;14.9483;283;A*;ESM;;;;3.597624;523.469892;70;191.3;D;0.04;0.04;20;20;-0.361914;-0.528031;-0.017933;0.031182;0.365194;0.372116;0.373755;0.390562;0.52459;1.09379;1.28963;1.39073;1.49605;1.1119;0.792229;0.77697;0.586674;0.464966;0.412506;0.301896;0.37893;0.324247;0.260651;0.217645;0.095452;0.051768;0.042435;0.034628;0.03004;0.030229;0.021155;0.012869;0.0078;0.006416;0.532114;0.538916;0.546637;0.598146;0.785278;1.00381;1.14841;1.18943;1.24908;1.7222;1.08298;1.17571;1.07922;0.927361;0.520175;0.530904;0.524714;0.441891;0.259705;0.146698;0.120486;0.076893;0.048835;0.040352;0.025694;0.015099;0.012167;0.008848;0.006901;0.005354
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;IVPL;0;HH;0;;;;IT;38.3763;14.9801;486;B*;ESM;;;;7.899888;755.658159;63.1;195.1;D;0.02;0.02;30;30;-1.158906;-1.511941;-0.060462;0.047585;1.18592;1.24449;1.30012;1.70633;3.11237;4.28834;3.84783;2.93421;2.34648;1.94343;2.34407;1.74831;1.79242;1.69775;1.50575;1.15186;0.879422;0.498913;0.403192;0.27817;0.201633;0.159217;0.103336;0.076068;0.044475;0.027868;0.021434;0.016808;0.014257;0.011187;1.54791;1.55607;1.73489;2.36738;4.00844;5.56659;3.94693;2.52713;2.37186;1.97962;2.31316;2.20075;1.23154;1.44148;0.837642;0.780695;0.715948;0.751411;0.648393;0.363689;0.179748;0.119229;0.106967;0.084487;0.042144;0.027403;0.019487;0.0149;0.011374;0.009534
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;MCSR;0;HH;0;;;;IT;38.0646;15.2301;1064;A*;ESM;;;;12.626767;881.140851;46.6;235.7;D;0.1;0.1;50;50;2.184639;2.393419;-0.110874;-0.122102;2.22894;2.28853;2.30474;2.26006;2.54755;3.91113;5.49083;6.2399;7.10218;8.38791;6.36779;4.50223;2.90618;1.38953;0.806017;0.645404;0.53935;0.388251;0.295986;0.193199;0.14359;0.117681;0.097097;0.078506;0.049233;0.03836;0.030888;0.025643;0.022645;0.019165;2.43829;2.52024;2.46391;2.54484;2.81198;4.54896;5.66348;7.63624;9.86154;7.15595;4.40214;2.613;1.79623;0.997931;0.613911;0.51401;0.449437;0.331821;0.268292;0.186657;0.126474;0.107152;0.086491;0.072831;0.050055;0.03762;0.029771;0.02433;0.021391;0.018059
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;MILZ;0;HH;0;;;;IT;38.2713;15.2313;0;A*;ESM;;;;;;62.5;218.1;D;0.07;0.07;40;40;0.357634;-0.483763;-0.024771;0.031869;0.362161;0.361272;0.381819;0.419404;0.500344;0.950589;0.893337;1.01104;1.10284;1.27625;1.30901;1.25557;0.841223;0.520012;0.379468;0.383555;0.403075;0.362443;0.33798;0.203679;0.114592;0.065421;0.042681;0.032518;0.021121;0.015604;0.01086;0.008271;0.006855;0.005503;0.486675;0.501423;0.502764;0.523893;0.503464;0.688138;0.98227;1.52053;0.919599;1.67917;1.81281;1.14325;0.681595;0.521211;0.399097;0.308842;0.236671;0.207217;0.210254;0.153398;0.110031;0.077788;0.059282;0.046234;0.026482;0.017314;0.012525;0.009637;0.008089;0.00648
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;MPAZ;0;HH;0;;;;IT;37.9531;16.0067;496;A*;ESM;;;;6.436884;664.869519;107.7;262.9;D;0.1;0.1;30;30;-0.075076;-0.110478;0.002718;-0.005562;0.076389;0.079097;0.081565;0.10052;0.144785;0.196582;0.199777;0.17763;0.233128;0.177699;0.158709;0.119597;0.083291;0.071821;0.043123;0.042443;0.034213;0.04158;0.035575;0.023379;0.014901;0.010583;0.007641;0.006072;0.003198;0.001755;0.001295;0.000897;0.000732;0.000582;0.111036;0.111721;0.112914;0.13856;0.246222;0.413788;0.343207;0.273808;0.307804;0.264623;0.24717;0.200343;0.14446;0.134976;0.085747;0.074756;0.066014;0.052219;0.032176;0.02016;0.014409;0.014155;0.01133;0.007207;0.003933;0.002722;0.002044;0.001671;0.001449;0.001098
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;MPNC;0;HH;0;;;;IT;38.1465;15.3528;479;B*;ESM;;;;9.795254;807.069078;60.6;234.4;D;0.1;0.1;50;50;0.42733;-0.565679;0.02888;0.027045;0.43309;0.445285;0.478107;0.605379;0.818484;1.65372;1.22548;1.12002;1.20953;1.33864;1.21836;1.18374;1.19298;0.921951;0.501262;0.410219;0.383808;0.299534;0.216082;0.132668;0.097868;0.047514;0.031869;0.025118;0.017243;0.011853;0.009345;0.007502;0.006489;0.005411;0.574538;0.591271;0.59404;0.802818;1.05383;1.58154;1.99427;1.95505;1.45727;1.20251;1.09669;1.04552;0.971902;0.686934;0.41556;0.352081;0.273056;0.176679;0.159583;0.107043;0.068839;0.042679;0.026066;0.020867;0.015434;0.012086;0.009087;0.007229;0.006046;0.004769
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;MSFR;0;HH;0;;;;IT;38.0339;14.5916;723;A*;ESM;;;;3.071366;499.507843;29;142.3;D;0.04;0.04;50;50;-0.472041;-0.4982;0.024218;-0.022683;0.477466;0.490731;0.494293;0.514152;0.699953;0.765556;1.19344;1.25312;0.899114;0.833351;0.665671;0.536645;0.496063;0.319207;0.212143;0.194332;0.173091;0.156336;0.141225;0.107655;0.062038;0.044932;0.036341;0.028471;0.017424;0.012231;0.009782;0.007794;0.00671;0.005386;0.505967;0.521621;0.529636;0.610167;0.576476;0.75813;1.18686;1.15975;1.06626;0.881822;0.78055;0.553637;0.408591;0.272586;0.164038;0.143162;0.114302;0.079197;0.075096;0.060205;0.046205;0.033569;0.027551;0.025402;0.015653;0.011466;0.009346;0.007619;0.006109;0.004235
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;MSRU;0;HH;0;;;;IT;38.2639;15.5083;408;B*;ESM;;;;11.526103;852.173495;79.3;232.5;D;0.1;0.1;30;30;0.474361;-0.364656;-0.023404;-0.013893;0.48075;0.494887;0.520629;0.609853;0.721033;1.08267;1.96384;1.38536;0.90957;0.62618;0.64556;0.616607;0.447663;0.376824;0.271739;0.222784;0.229575;0.137838;0.095175;0.061562;0.039321;0.028503;0.022041;0.017167;0.011738;0.008103;0.006154;0.00497;0.004338;0.0037;0.373673;0.391861;0.414071;0.474706;0.941233;1.82612;1.35643;1.09684;0.753322;0.480152;0.626797;0.546422;0.649259;0.332797;0.200726;0.162812;0.120607;0.075861;0.059593;0.047011;0.026124;0.024258;0.022286;0.017486;0.009839;0.006095;0.00488;0.00391;0.003249;0.002665
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;MUCR;0;HH;1;;;;IT;38.043;14.8739;1042;B*;ESM;;;;17.700317;1018.304689;25;196.5;D;0.01;0.01;60;60;1.272208;-0.746984;-0.058107;0.049254;1.29416;1.34123;1.46412;1.36702;2.01921;1.87296;2.60226;1.70032;2.2691;2.66552;3.12894;2.83745;2.34196;1.33183;0.872142;0.7414;0.636404;0.43276;0.355562;0.221158;0.154704;0.112201;0.086593;0.068662;0.040265;0.026775;0.019778;0.015321;0.012918;0.01044;0.756004;0.803494;0.803081;1.00475;1.71573;1.61166;1.72648;1.88408;2.01846;2.19188;1.79577;1.56406;1.98769;1.48209;0.602141;0.641732;0.640544;0.606955;0.458863;0.266073;0.169701;0.103437;0.080987;0.063746;0.041295;0.0317;0.023426;0.016816;0.013526;0.010588
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;RESU;0;HH;0;;;;IT;37.6468;14.0568;785;A*;ESM;;;;15.177122;949.266201;67.9;72.6;D;0.1;0.1;30;30;-0.02244;0.023867;-0.002239;0.002626;0.02259;0.02253;0.022881;0.024298;0.025112;0.031097;0.036948;0.05663;0.065767;0.068099;0.077397;0.084074;0.071106;0.05036;0.043577;0.046569;0.033699;0.031411;0.038541;0.030869;0.019242;0.015685;0.018038;0.01543;0.00622;0.005182;0.00308;0.002181;0.001735;0.001328;0.023929;0.024018;0.02416;0.024625;0.025857;0.027065;0.04237;0.05518;0.076726;0.059709;0.076753;0.091111;0.076414;0.086167;0.077279;0.071539;0.078516;0.061818;0.043291;0.031967;0.028028;0.02449;0.015582;0.011683;0.008978;0.005513;0.004011;0.002598;0.002379;0.001545
IT-2011-0114;09.09.2011 22:23;17218159;2427709;;IT;37.827;14.793;27.35;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;4;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;SOI;0;EH;0;0;BOX;;IT;38.07323;16.05424;305;A*;ESM;;;;9.112563;789.412438;114.2;256.5;D;0.2;0.2;30;30;-0.058247;-0.069811;-0.003172;0.003012;0.059139;0.060542;0.061938;0.067064;0.088284;0.098779;0.1862;0.156814;0.225214;0.169956;0.124292;0.082671;0.083651;0.077313;0.048753;0.049357;0.044222;0.026115;0.022179;0.01198;0.008437;0.006032;0.004614;0.004115;0.002713;0.001627;0.001472;0.001013;0.000747;0.000606;0.070508;0.071267;0.076941;0.087483;0.130706;0.160952;0.189813;0.234321;0.11919;0.110216;0.128675;0.087561;0.09394;0.092806;0.072311;0.058504;0.041894;0.037157;0.030951;0.014806;0.009033;0.007634;0.007138;0.004687;0.003334;0.00186;0.001169;0.00092;0.000708;0.000517
