,GM_IA_None_Delta,GM_RSD595_None_Delta,"rotD50_AvgSA([0, 3])_3.0_Delta","rotD50_AvgSA([0, 6])_6.0_Delta",rotD50_PGA_None_Delta,rotD50_SA_0.025_Delta,rotD50_SA_0.04_Delta,rotD50_SA_0.05_Delta,rotD50_SA_0.07_Delta,rotD50_SA_0.1_Delta,rotD50_SA_0.15_Delta,rotD50_SA_0.2_Delta,rotD50_SA_0.25_Delta,rotD50_SA_0.3_Delta,rotD50_SA_0.35_Delta,rotD50_SA_0.4_Delta,rotD50_SA_0.45_Delta,rotD50_SA_0.5_Delta,rotD50_SA_0.6_Delta,rotD50_SA_0.7_Delta,rotD50_SA_0.75_Delta,rotD50_SA_0.8_Delta,rotD50_SA_0.9_Delta,rotD50_SA_1.0_Delta,rotD50_SA_1.2_Delta,rotD50_SA_1.4_Delta,rotD50_SA_1.6_Delta,rotD50_SA_1.8_Delta,rotD50_SA_2.0_Delta,rotD50_SA_2.5_Delta,rotD50_SA_3.0_Delta,rotD50_SA_3.5_Delta,rotD50_SA_4.0_Delta,rotD50_SA_4.5_Delta,rotD50_SA_5.0_Delta,rotD50_SA_6.0_Delta,rotD50_SA_7.0_Delta,rotD50_SA_8.0_Delta,event_id,station_code,max_usable_T
532,-0.8931855489647385,-0.47793563466223876,0.47137784538637906,0.7486467841696012,1.0807369740946222,1.0770863945544207,1.0980133257163525,1.1654634426724164,1.0390509836144632,1.2159383465474232,1.1180778580809272,1.6301177893132914,1.5782479625808707,1.274310711254905,0.8628419217831742,0.9169672184054778,0.8675809912471872,0.9803929276132908,0.9878157344154146,0.7710222614746254,0.6755042181204836,0.5975048655433222,0.39041687643275935,0.3028924581194099,0.21922173043383797,0.12207613967277009,0.0795767354460919,0.10360973580735333,0.1399589573408715,0.2876161578741394,0.5085180902136432,0.6951033709993606,0.8657278568707749,1.0059903012673441,1.085474448304236,1.2348749897353226,1.3743446685909255,1.4771921758716058,GR-1990-0003,ZAK1,1.1429
533,1.0464151279153882,-2.14397559494891,1.0161818208485478,1.3177334553557438,2.469326478698729,2.478929377523478,2.498901053526009,2.609349667461357,2.590402366620669,2.873633770804553,2.699235002128378,2.219769124461876,1.8115547712564202,1.486946001185045,1.2089400501962886,1.0777414113593045,1.17982395727378,1.029499982859409,0.8398122609217298,0.5631033239318679,0.4579489226083613,0.41798524885916244,0.37101306088018315,0.3219090275249421,0.3465154044672323,0.4697534562546286,0.7772023762767315,1.0305365860114035,0.9766357993258508,0.8862448997356456,1.2290250926663004,1.3066355210187233,1.4360317521847668,1.5036496553282532,1.5908094455047763,1.7461158877515626,1.923515224899063,2.0553860550849077,GR-1990-0011,ARG1,2.0
534,0.13057977113116248,-0.8105258856516706,0.8591884812314188,0.8747508162918942,1.6889620198296362,1.6856392330798928,1.750538066747998,1.848234927854982,1.874907311881592,1.9439996391488896,1.9876615359380176,2.2899852308816473,1.6567270710189819,0.9861299793158516,1.0486736259806948,1.188069568382872,1.1419448362292908,1.290974399829131,1.2121742919441179,0.9408381476971694,0.8794428692502008,0.8314316120572451,0.7150634057328791,0.5802427197871092,0.6038790207295355,0.5672060315087988,0.774073730682451,0.8739335344859853,0.8510618964696111,0.7010005202184315,0.6137496974931356,0.6643796285182884,0.7104191916152462,0.805165696197431,0.8246607853560892,0.9082481154219337,1.0150384657096847,1.0745644330933608,GR-1991-0004,KAL1,1.6
535,1.0122832403854831,-1.2526728641928409,1.0683897930025137,1.0918456418510916,1.9991295728161884,2.0019019840145824,2.063240936589057,2.1297210939122895,2.2246498766697855,2.0184410327452187,2.136928706249906,2.0253226283036065,2.294107599632681,1.9137007254052143,2.0539787117177006,2.2096859400909517,2.2171963569718978,2.0555459116434673,1.69653567547572,1.2603302759271071,1.1104650311423647,1.022439191827626,0.8285344288086613,0.7063951958111221,0.6977422665218329,0.7097097372987835,0.7409379527085989,0.7560958330788266,0.7459620389200969,0.7495723659453777,0.844604527361553,0.9223531508721807,1.0145953129663594,1.1098505003755958,1.1077490762642954,1.1451988371817592,1.1956698537366437,1.2205808560408062,GR-1992-0001,ARG1,4.0
537,0.2504353777010708,-0.29691212624193986,0.6894922792399267,0.41626329358892455,1.2338904200246494,1.2512428006073102,1.3757743248001892,1.4785361603890186,1.341761493663093,1.1738195312838697,1.2071457621057773,1.3560218300026134,1.5689431395688782,1.1798864674839415,1.3223005445224243,1.0478090356826124,1.1091288870920053,1.266582637516482,1.0712792706481267,1.0322141582614544,1.3102419580310745,1.4696672246339038,0.9537087068868142,0.6165069307607274,0.4203629241179474,0.5674936803385444,0.39902870660999845,0.5038868482578156,0.5745535622554021,0.43610816774895156,0.3207344631410818,0.18161505937746458,0.06028495318207838,0.07973872734334897,-0.015166825427981756,0.05241117101341786,0.12154034028636573,0.15810166598959796,GR-1992-0001,ZAK1,2.0
538,0.186453415606171,-0.785410604563455,0.8690353944538138,0.626553813640844,1.4425952594696687,1.4385523394032482,1.467208458771517,1.5315232851803504,1.4456073124743938,1.3066725548887668,1.5033948988443333,1.4088782921835632,1.6762208353753225,1.3407999471855856,1.6663112366614263,1.8321087823179516,1.5567551270859208,1.5042031402458367,1.1917380736638084,1.2660427937324066,1.119875398696072,0.920511690265652,1.0460308426603095,1.1400745027239383,0.7225186078735062,0.7116012967728027,0.7330176336408423,0.6169067244233855,0.552215894645876,0.5386649832840238,0.3360068700272505,0.46291638450123784,0.2952276110200298,0.3421289457539256,0.33894910740053774,0.41991033457422766,0.476306156850292,0.49410302106890747,GR-1992-0004,AGR1,2.0
539,0.6247122521051134,-0.42890475688042695,1.751619119294047,1.8005435270817616,1.9746220706913546,1.9624804278157502,1.9364020265768946,2.010946562716002,1.978553930767343,2.1926059383866434,1.9124107358417624,1.7008851160212655,1.962606405900767,1.8990812382285092,1.7685669035888525,1.6654664381260216,1.6651886532662172,1.6892596200050036,1.6958704995217584,1.6575098203663994,1.704319101505566,1.745801381861706,1.7138372500296986,1.6243381212951804,1.7970260150709931,1.7431036719783455,1.7314193503197401,1.8037404176669085,1.8398958755305648,1.6723671297989746,1.681938578495866,1.6972362978133502,1.7465823612519387,1.8348121899686687,1.849527094425011,1.929177905998702,2.006766108278555,2.03859533866959,GR-1992-0004,PAT1,4.0
540,0.37011292046888666,-0.49758115023800187,1.4505364993853709,1.5538499835214798,1.6441381302659241,1.642978789307013,1.65592050318222,1.792168025708142,2.102626680296139,1.823904069069605,1.3375119965701079,1.6394797959675955,1.646646468397638,1.7463330222298428,1.7381423822493476,1.5888693505834657,1.5570065785869303,1.5265858552330527,1.500718691527032,1.5527502956990187,1.5520727695106205,1.5625942887219342,1.4463739700469924,1.3534539207923313,1.4664020221054082,1.471458894090797,1.327369843106264,1.31723594478889,1.2902437187612978,1.2758715048459175,1.5093520483666545,1.5241284083415358,1.6154934320990444,1.7089832376430936,1.6954433253858587,1.7023756880323466,1.7255686642547277,1.7341837450654705,GR-1992-0004,PAT2,2.6667
541,-0.943528503858365,-0.4167139171356502,0.9428411615799241,1.071175682936106,1.3585950827094284,1.3689363854758732,1.394082942329148,1.4375536875650816,1.3757051010546304,1.3755405899017927,1.1303224578349402,1.1892774283565646,1.057869312195093,1.063106848967942,1.1214269472268206,0.997326565116349,0.9983779769876149,0.9657189427664248,0.9211039808906638,0.8578544446768466,0.8369337787994029,0.8837050771512089,0.8557227963966745,0.7432908335360331,0.8323115420574179,0.7388425156727223,0.9121391066871984,0.9773489022893358,0.934130708459783,0.8019948002149704,0.9966899383338239,1.1518684539441217,1.193844032298336,1.239026664107869,1.1819773948892633,1.198427341696802,1.26911873475267,1.3182227146809096,GR-1992-0004,PATA,4.0
542,2.090197550953333,-1.2237823301801156,2.162101994190958,2.2337826659291347,3.4275668233518646,3.4341016201873953,3.475389539007272,3.5555230733270156,3.28063734802786,3.175567849117003,3.485247055707954,3.459173670009163,3.5517315021934213,3.688332607305438,3.6048856476774134,3.4286094126389584,3.1987429574711723,3.029928163891792,2.6011233814040446,2.178675956075058,2.0063167637738366,1.942899281481845,1.8683576668368054,1.761759227154498,1.6339328352782418,1.6627873307570535,1.707424729553635,1.7869590141063254,1.7917908837107355,1.6287416153226708,1.9044227902127506,2.0070046574460214,2.209201333286522,2.3596414657285463,2.3936217633232006,2.456650561651122,2.540610886905152,2.622010430596993,GR-1992-0006,LEF1,2.6667
544,-0.2008205676899122,-0.6501180971306884,0.8727645821628691,0.7371200232796582,1.1600031432499174,1.1546157467810447,1.1550791226430634,1.1748258416690343,1.129078752221246,1.0448749729119857,1.3815847181156569,1.5254708471142533,1.4056221399122713,1.0508767382833897,1.1997505584493493,1.2052000480770038,1.0572277338892637,0.9502843640911296,1.1330772007827905,0.9358828102830623,0.8690041337437977,0.8157821813370401,0.5747877004892494,0.645683229952672,1.0875330744289444,1.1809559074767746,1.1979197872139,0.9607016739863532,0.6478840667342904,0.6250777505863541,0.608606930149798,0.6575584578407776,0.5678011785277848,0.6510016003142027,0.5050463963228538,0.48662620673351853,0.5307605832494691,0.5310754956324342,GR-1993-0006,KAL1,2.0
545,2.070810822026055,-0.5592307869859083,1.6909677619710992,1.4570891469430274,2.2670411011733766,2.245821447296601,2.249954502566135,2.3505134046612906,2.3626783295780553,2.5455837957440584,2.3643201032206123,2.9295050057846193,2.4392873077882116,2.2275761844964714,2.1603016059887237,1.9610787047462783,1.8304711719105562,1.8783026477343294,1.8814386032473065,1.9815115145313085,1.7646422894995073,1.4550730256705515,1.3681537460730748,1.3699922207903992,1.4946786837843282,1.4631251397241005,1.430536357278548,1.5483933475106424,1.6457414961222536,1.5456899013548213,1.4597236724503269,1.2400066657821895,1.2179142933811784,1.1943352771086726,1.053431557603016,1.0090308606116345,1.0501213516559051,1.0780988490610124,GR-1993-0006,KRN1,2.0
546,-0.22624606554688764,-0.4209419301672379,0.24625214694444697,0.18301215433679463,1.0659158369073367,1.0852553543786212,1.1177934488350951,1.4203015648138577,1.7424078028156216,1.4144689215901982,1.3927071596909393,1.1352111403415388,0.7943434194052275,0.5013594713402489,0.3464144420847961,0.42323847256030867,0.364852208072457,0.4352477296490589,0.5218534599259224,0.21048175133170322,0.18364790933340736,0.27939387145532457,0.34760369033464844,0.01598020571611425,-0.03254772172647513,0.10616979958198058,0.2744128163221218,0.3466061912883056,0.22909215321564602,-0.05023348662201599,0.0614186557055767,0.04672115707362323,0.07552224375011107,0.10404850852259706,0.020818355675922717,-0.029193231325445268,0.02108897017669875,0.06505978689467362,GR-1993-0006,KYP1,1.6
547,1.9576855281784802,-0.06024521693124951,1.9946523297369678,1.8467917547053512,1.8706157808447377,1.8407589242553826,1.7887446291390523,1.7762468204007336,1.6065721115400997,1.7304466664187306,2.3387064404720554,2.3714863145983696,2.4935699745456477,1.9574579475977476,2.094123861595046,2.104341582424829,1.9781366399731821,2.0207208349026082,1.8214725045352411,1.623832472154231,1.6533180849308962,1.8892448837823106,2.0328228995439708,1.9596351079780057,2.307917961233638,2.2929514750315323,2.2808562626173305,2.247851062639615,2.163568044490379,1.8666347439034086,1.8368040204672251,1.7830419762454195,1.7401504062540498,1.7548475674792412,1.678103228800797,1.6558772200675396,1.6745516356909151,1.6685646260053506,GR-1993-0006,KYPA,1.7778
548,-1.6714785297551389,-1.0570755112116372,0.377142758228584,0.042335710030107165,0.5364852303427003,0.5278092479539245,0.558006002588388,0.5929711382889522,0.3420691461550236,0.13429168055296437,0.25925137893223704,0.3884546990665507,0.4892593497991524,0.6774252874830751,0.5916487848174601,0.6323169117528185,0.5517600933167839,0.5796045993417809,0.8977880707204635,0.7841685565984173,0.6499639454098958,0.6093949583760052,0.7458376887023208,0.6847063754387426,0.5347009614774887,0.41809481565767115,0.28075810561469083,0.6057783896778428,0.46896819103996457,-0.052814013594614906,-0.2066458018890618,-0.3034600426802365,-0.37375143018127766,-0.3371057165643849,-0.3883454056985727,-0.3671972735292677,-0.31347178574002754,-0.28061343721467047,GR-1993-0007,PAT1,1.6
549,-1.1774837060602028,-1.0195849286642034,0.934817770179345,0.7656147131167161,0.8168585654928333,0.8184795029500367,0.826426029320686,0.8421103426648688,0.6417420954634974,0.5276735293124921,0.3894472938585487,0.8133698376931844,1.0763780015338056,1.3073867927728053,1.0002234676622361,1.045647750745582,0.7790146558984841,0.715758498167427,0.805784343948714,0.8303974201324098,0.9124858669061195,0.9616052970246289,0.8714137337603249,0.921648322773803,0.6628410594323544,0.9675655158389258,1.0079204533972943,0.9820073293777991,1.0138835601217169,0.9703445934635226,0.8828310900794589,0.7780010121757472,0.6800038397118335,0.6813394968627788,0.6006072576303358,0.4877132996624507,0.41831163045506514,0.37608730503700016,GR-1993-0007,PAT2,2.2857
551,-2.4576483109926555,-0.4458811186312155,-0.030208539545962587,-0.194372616231262,0.020400942263850474,0.03903062320226258,0.09834330339672803,0.1412018221161837,-0.03339435484560571,-0.24746994605213857,-0.25655954817053406,-0.20365471455302275,0.22871686872800456,0.3389413518151292,0.2403579258599473,-0.03863095049980281,0.1271696701754368,0.21675213631389267,0.30504333355158986,-0.1616280649552264,-0.17611668179623807,-0.3830451710863292,-0.10270474144047581,-0.1223098629805981,0.09088283539284392,0.030965064987053204,-0.007451501347806477,0.11543770493840988,0.03884595187501283,-0.17598082464549236,-0.2628987855114069,-0.30948939727352265,-0.3867467813692773,-0.3820494039039648,-0.4145022667368501,-0.3604506063400059,-0.4405406637505722,-0.5276252370216064,GR-1993-0007,PATA,2.0
553,-3.1497485494859703,-0.5584427337986186,-0.566064285914738,-0.4714972371055941,0.3801384309769871,0.4508666860916133,0.8050756285353811,0.9282021944954564,1.1344192589637974,1.3119329595664042,-0.021102983950170184,-0.4354073501664799,-0.6492385410822727,-0.7159119185338314,-0.8331522125630721,-0.7572769246758528,-0.4325584712706325,-0.6500647971517486,-0.7212133490753168,-0.6231536436142271,-0.6145817871020043,-0.4473617519589288,-0.20926120895506362,-0.6528388540927059,-0.7375192076779076,-1.0399052926077559,-0.8988678821709382,-0.5032505035010635,-0.3889555455293845,-0.5865788808810359,-0.6934406747055588,-0.6577343348757125,-0.5185805853726055,-0.4007224637508564,-0.4732914129282779,-0.4168760749910909,-0.2648035909091888,-0.15859199434860827,GR-1994-0010,ZAK1,1.3333
555,0.2779235973039347,-0.5976590492517433,0.9680846558485747,1.01526834465363,1.9423082027736065,1.9640501492513227,2.0539391627353436,2.150941044549404,2.1980822212537037,2.2257956074994585,1.8768691700290203,1.7860506142540546,1.3027110492879528,1.3541695167761012,1.1063139018787487,1.0610474551631683,1.3364453046650637,1.2718318824100843,0.9982598842462065,0.7878730111255132,0.6306578692339757,0.5562593627414163,0.6341160409077249,0.7506362962980546,0.4344226654835772,0.4307273502382394,0.6568064900315793,0.9072736016499983,0.8943001159523636,1.0011342957148788,0.9338694489342583,1.0221872264921572,0.8899035435355183,0.9620554493168187,0.9816112100666619,1.1570170299025566,1.316901267290028,1.4191138735597928,GR-1995-0057,ARG1,2.0
556,0.6683832582608833,-0.4539025755922803,0.8661958373678873,0.9792776278848816,1.9694314477262962,2.045470988216172,2.2668264753070497,2.591284543032832,2.5568862937291765,1.8731656049490781,1.845150124611858,1.9135086831654105,1.7978468273051131,1.6868121800557727,1.7339413773375818,1.5463631118336227,1.3610722373552613,1.2215094834518583,0.9823177596871888,0.7102504694411413,0.5377168090349738,0.6668999896211432,0.4560207497935549,0.5705038214268283,0.5779717736131689,0.6062859222663546,0.6828293415340294,0.6345991122394103,0.635247659124131,0.5146380534565482,0.6103307997605487,0.8203126136833578,0.9160637627051749,1.0680743640161667,1.1458004897259677,1.2868165997781453,1.4120702420136944,1.4902606007798482,GR-1995-0057,LXRA,2.0
557,2.234915648543044,-1.5936078540371832,1.9034705365789293,2.1164609335241167,3.3898119292770263,3.4441397693400435,3.643132702131142,4.119684763406365,4.207888798082298,3.1371911404427424,3.382789214927406,2.8715050622999105,2.320464779401993,2.0797892944625573,1.9066661083261631,1.9535663194518404,1.9870080797034406,1.9809983859525917,1.8608246842668326,1.842155706958116,1.7532288176364434,1.6630686991995685,1.6624701414501422,1.6293959823742092,1.5970239984029382,1.504684601725521,1.4586305097347898,1.5354254116450017,1.618232680055625,1.7985482652091074,1.9677238467910012,2.0704035222935495,2.1490804555426655,2.229792964858974,2.22314785644037,2.2642545400220238,2.3289827422920446,2.3622837010648556,GR-1996-0004,LXRA,2.6667
558,0.014264758293495383,-0.5435000120979918,0.7191923936235032,0.753272291651486,1.4869653692372484,1.504729707671209,1.7672477051795448,2.156074097189949,2.3112607197834962,1.7394080520895865,1.3210062385114214,1.1453684295056323,1.158232312560433,1.2067600472518434,1.3162267964023346,1.2098766096757152,1.0198295233646468,0.9660992102815529,0.553599190208744,0.46202226148255754,0.39861862727304853,0.42806398518270417,0.41915984320832234,0.37197006214724393,0.3826252586176153,0.6078489794600372,0.39279576743733013,0.4794020498623963,0.61130929277439,0.5113959554092382,0.826968131991241,0.8613795916333009,0.7865309567274235,0.755757080903745,0.6981722323206814,0.7095874651328096,0.7241803042086001,0.7102124038105213,GR-1996-0006,PYR1,1.6
559,-1.368481213956442,-0.39282191429077606,0.1535937648379999,0.10885932855502123,0.5171839508660314,0.5478939746429372,0.5961438681141296,0.7563298273350574,0.7660236861029834,1.1273348354226722,1.0016239755009995,0.5660432423974773,0.5058509178045401,0.5826244835117773,0.632135278887584,0.7092036379032511,0.6042118211547018,0.5079619641206903,0.46923056703904553,0.5134967338999408,0.2294803775276364,0.1136072671738555,0.15579867346118537,-0.006554924154453801,0.019908249119149346,-0.0802239516742782,-0.08324131107574839,-0.17290757575280846,-0.09001711957975456,0.19012584657324094,-0.04560914010571526,-0.0936014013367501,-0.1086522768907976,-0.010151812017134887,0.0512601494679501,0.18232350970611222,0.2872996932803602,0.3311539554790617,GR-1996-0006,ZAK1,1.6
560,-0.254340355156109,-0.883458511745784,0.8739247235055565,1.0248534435503247,1.4190887550397258,1.416653165119357,1.4164955295108723,1.4462117657331857,1.6338235639772076,1.3612541353296796,1.398478988012951,1.4784410829422767,1.7905664887647479,1.7803182225854117,1.632421382328817,1.4818511064474298,1.2956049616266596,1.218091905266732,1.0734590709814507,0.8095859643435217,0.7353080465147146,0.6903981079517285,0.5476775131015721,0.47600420446258873,0.597581572919891,0.6000655206325947,0.605191602673357,0.6283762951118641,0.6571447764940963,0.7509824529063955,0.8837156044288772,0.9988079770830485,1.1080184894413758,1.2147131290588078,1.2423832942256858,1.3190663288370956,1.3954795950035255,1.4540103511569065,GR-1997-0012,ROD3,1.6
561,0.21392758443930227,-1.025574018092245,1.2605751053674172,1.2474292065609474,2.127677119863829,2.1700032098418434,2.4136054423814564,2.5077897313726476,2.4395074359223363,2.4646562900348132,2.522396796725752,2.228227733796664,2.120221332716326,2.044981930573835,2.0309371367416826,1.8625227189792812,1.676437243658924,1.4947797581609175,1.43614962472751,1.001082301523815,0.8791477997285604,0.856977075438067,0.7691785166902765,0.8092370965771174,1.13117776642658,0.9747959125294932,0.9562377232242714,1.0793991458152021,1.2105071416543698,1.1130507041188924,1.0350682587528919,1.0522145226302744,1.0762247586194302,1.1872164797951363,1.2176014263853592,1.315968092738066,1.4204532313968805,1.480362797883723,GR-1997-0023,ZAK1,1.6
562,-1.0594354078086612,-1.6100726861395465,-0.0805395067718262,0.19167433691518987,1.769260810910077,1.778615524660761,1.8329448772953985,1.940430486313078,1.9494216786535739,1.9241474605283706,1.8482372192012173,1.4435003314236434,1.1854755632325267,0.9602880265107876,0.5806262839334657,0.30935111858226794,0.007436845266012071,-0.20419659342984708,-0.5124500538037857,-0.4871323346038956,-0.4942981824794943,-0.5220999178694568,-0.6450510806674981,-0.720468787818378,-0.5595368573227555,-0.5401474227894365,-0.518853518096881,-0.48713064728313693,-0.44689130676345545,-0.22293453549858722,-0.09108863519307242,0.08590900916343003,0.24645552612827437,0.39006372338232076,0.4624644445747954,0.6072910447841551,0.7480179813400909,0.8417439612577304,ISC-540424,AMAA,1.1429
563,0.03166278596741634,-1.2683829074239443,0.6156987656649822,0.8509086410402116,2.0971254110528816,2.1102457187352575,2.1565782835586322,2.2523284972885658,1.9751764056049286,2.0525809577116716,2.01020558019438,2.4577949649635444,2.319768026354685,1.9712378523387413,1.6190415461474439,1.2809582974710394,1.1160818154891952,1.0374794706513728,0.7480381598600099,0.3932256001908989,0.3338026364560598,0.25512016620349787,0.18229685928214945,-0.011572202832943468,0.05401422855212967,0.199323707156835,0.09724088322174307,0.20807860418764168,0.2606216997388646,0.3657597864179758,0.5294987744673527,0.6950347645808819,0.8727993388087132,1.0315045186246117,1.1254058305333743,1.3029088218787166,1.4707562583383655,1.585290599095634,ISC-627264,LEFA,1.1429
564,0.8471937693146616,-0.8391550529599816,1.1049253840782622,1.1763171701268371,2.0457583766008898,2.0523749353337766,2.1242119215243442,2.073045559399127,1.94799098950317,1.9405391853577538,2.2063684239018695,2.176459983155627,2.452570176720533,1.9790610880247206,1.753193569212507,1.7707819684837298,1.8062385660791753,1.7116493697189834,1.4091433961959532,1.0774519668084648,1.0189227462779158,0.9749614368701343,0.7877832594843923,0.6363302578707937,0.6719227727737431,0.6183023817301567,0.611301124704422,0.8572972985815852,0.8862309782470046,1.0347741889712818,1.0972290945312615,1.053897933149357,1.1288628245055543,1.2225435106814126,1.2193804204223175,1.2941234660176137,1.4000379104873755,1.4598296603834253,ISC-627373,LEFA,2.2857
565,-2.727169720349874,-0.9345119629965697,-0.9598329205773846,-0.9968805669189056,0.3055639225891045,0.3438212381450825,0.45263031016719335,0.4911098909553875,0.5432868257314549,0.2769458824196498,0.2626774141331212,0.4371527979729999,0.6062024828355184,0.3160461604357465,0.3018221375462842,-0.2613695139225154,-0.62207570931449,-0.7615083979833783,-1.0723930940043687,-1.5064145903514037,-1.4095305190500467,-1.3785281880961158,-1.3887316723640875,-1.5635523585958917,-1.3503371431718696,-1.55204538284368,-1.1895954072418,-1.0620944936985994,-1.0272152989184615,-1.1704316307540683,-1.2790154756225425,-1.1940686442053252,-1.0604692896814978,-1.0382478901573302,-1.0180433588431166,-0.8930425126996226,-0.7667889545088631,-0.6851910343841752,ISC-627373,PREA,1.6
566,-0.5444251690679631,-0.8260914663470613,0.383462269393692,0.39496691434038045,1.1480048562897842,1.1717766303382127,1.2648420427312912,1.3365864482974823,1.2559498859288842,1.3090163835952917,1.5856324275953773,1.297011775405784,1.317360417038846,1.0840558222551913,1.0151561197825263,1.2295102267274434,1.3696334605468463,1.2719788146308555,0.8433521578911107,0.7715287530640809,0.7150638604514965,0.5091782650276944,0.3292420705015022,0.014865011103209813,0.1053211947979742,-0.2785870358952831,0.16364979181912442,0.3015734558658183,0.30024724219860577,0.012238135110891335,0.2786671481986769,0.35249765732902993,0.28522390631518135,0.36044721958099313,0.3683092813338975,0.40026290995172253,0.49825187528504067,0.5605580402151649,ISC-627390,PREA,2.6667
567,-2.9390915217357705,0.7157109920812341,0.5230379064266204,1.247037500128581,-1.8793754749251743,-1.9105259202817972,-1.963304575447311,-1.9786600065387479,-2.2430170021807374,-2.4971916146053807,-2.4881259202224095,-1.9866167966709503,-1.4670280685514605,-1.5600288571680556,-1.5937545514523404,-1.6296054129052289,-1.6574351164679735,-1.4612058701137576,-1.134174902349626,-0.8065324630251602,-0.5336088091851785,-0.25928191424788416,-0.21152441141320288,-0.1479007088314006,0.3035694989335873,0.8574654309972214,1.2972883735837684,1.3178589935167349,1.4709401814198433,1.9468062407683728,2.390964844492121,2.5183161466866384,2.38316374875442,2.347807901716121,2.0685086433826188,1.8864792535477992,1.8001691355916893,1.6858117340090146,ISIDe-2166809,EPOZ,8.0
568,-0.2939193679206449,0.671763659985464,1.6223189061785686,2.0823859569580776,-0.1067198632156261,-0.14758218676534085,-0.22543933098711033,-0.25771224661323444,-0.5079050643527765,-0.6475981970732523,-0.021451583637631444,0.15221544089316819,0.3407835856102097,0.6622859422807599,0.42491809702521355,0.14219686670823872,0.24239752480459664,0.18416400375212305,0.8621780918135311,0.7006497468527018,0.7888511719151534,1.0413064399725966,1.1232780065762142,1.1094306218601862,1.6522439814827523,1.9869894269603252,2.124164209096989,2.286350662611656,2.55497319681755,2.425346017654123,2.452502859144877,2.5702227962275543,2.7161450741768176,2.8337216332129183,2.7508544631815806,2.5688878486275186,2.4894509635551074,2.408591458120048,ISIDe-2166809,EVRN,8.0
569,-0.8281274343916198,1.5386122100270017,0.5248687283516063,1.1165654911609355,-0.8661895172067275,-0.8878436916388734,-0.9182242227995303,-0.9263114504542269,-1.1651941852906145,-1.458181159775867,-1.5956550609847442,-1.4405723239700974,-1.2889533658776342,-1.2168317839449694,-1.0056137694110712,-0.8485117606937109,-0.6228457330970292,-0.3434687410169097,0.07765920629646317,0.40392141496721745,0.42889096644258906,0.4987711259206584,0.4845303177338769,0.5756254606899045,0.4631198056332524,0.6251033935552028,0.7317986984727733,0.7368444721398646,0.8398171107815724,1.0381217685411777,1.8599255887495794,1.916146705798056,1.8391682229839326,1.8820591139607377,1.7406074918196328,1.6930808203503993,1.561342320080831,1.349933478031927,ISIDe-2166809,ILLI,10.0
570,-3.1444120054257105,1.491483704343533,-0.047785838507500955,0.6463461756876754,-1.9196564474176139,-1.9594612538529752,-2.0318557189089166,-2.0580138761383218,-2.303590311393097,-2.55697422536708,-2.599520485475022,-2.391263868476547,-1.9497536192493765,-1.8746538608423835,-1.8496942110638948,-1.7783744843147185,-1.6535632822857211,-1.563650563267453,-1.403611864662496,-1.1001316289496748,-0.9993009925307446,-1.0386490534423576,-0.6823040619034213,-0.48891503822999205,-0.2890537971545193,0.06462377091393989,0.2511455509778493,0.5632212813669426,0.7470353280455662,1.2122232947812464,1.532438828034774,1.5663036917898374,1.6305428419010362,1.654947039040783,1.5131448870533077,1.3177607650429284,1.0978405502623882,0.9874675896703824,ISIDe-2166809,MSRU,10.0
571,-4.5167817564057895,1.4839080883461624,-1.2736027103910015,-0.699254366124272,-2.4992403626406086,-2.5161991522615077,-2.5580345244224656,-2.5581567277450006,-2.7585471251197333,-2.7666820345804677,-2.645740783319818,-2.1314105689482963,-1.7843126288283697,-2.173900335349444,-2.1910277731018066,-2.2183686648269996,-2.191694767515079,-2.2077878331209693,-2.1427497720525723,-2.023057970216289,-1.8280341725767135,-1.8867437822676933,-1.7906858373840011,-1.638913840247687,-1.4935514902211793,-1.2315202545532724,-1.088355115133126,-0.7741910967760859,-0.7225180577581103,-0.6119430032791868,-0.2160051038577997,-0.05738741716155715,0.01624113470473887,0.2623223850568319,-0.08373497690971199,0.058712224455280904,0.04576117328496565,-0.23299872124462517,ISIDe-2166809,SSY,8.0
575,0.9413192105393531,-0.8318649338013593,1.3425985339219988,1.4672337006602323,1.8671234638665783,1.8737285167965592,1.8373528619682014,1.9151309685782016,1.9565812454716167,1.7157314351893604,2.387560583832521,2.3083767251756657,2.427091825457463,2.3701147705225405,1.73385702370972,1.717602104222133,1.7467396390773948,1.491745632983163,1.275810536990888,1.3148630866072564,1.2384824854712448,1.171517191845684,1.0666333877859335,1.0901283377946704,1.1363887583191907,0.9637193393723917,1.0066471420052734,1.0120081408555262,1.1647262463235233,1.233404351118736,1.4974012437574604,1.5647574905993613,1.6312799522593746,1.6787599845012693,1.6198523646101286,1.5606114622998923,1.5564337140408036,1.564029212453093,IT-1980-0035,MLT,2.0
