site,n_storeys,structure_id,tag,design_group_id,n_sites_in_group,is_representative,msa_fx_theta,msa_fx_log_theta,msa_fx_theta_bc,msa_fx_log_theta_bc,msa_fx_var_theta,msa_fx_var_log_theta,msa_fx_log_theta_bias,msa_fx_beta,msa_fx_log_beta,msa_fx_beta_bc,msa_fx_log_beta_bc,msa_fx_var_beta,msa_fx_var_log_beta,msa_fx_log_beta_bias,msa_fx_n_obs,ida_fx_theta,ida_fx_log_theta,ida_fx_theta_bc,ida_fx_log_theta_bc,ida_fx_var_theta,ida_fx_var_log_theta,ida_fx_log_theta_bias,ida_fx_beta,ida_fx_log_beta,ida_fx_beta_bc,ida_fx_log_beta_bc,ida_fx_var_beta,ida_fx_var_log_beta,ida_fx_log_beta_bias,ida_fx_n_obs,ida_ub_theta,ida_ub_log_theta,ida_ub_theta_bc,ida_ub_log_theta_bc,ida_ub_var_theta,ida_ub_var_log_theta,ida_ub_log_theta_bias,ida_ub_beta,ida_ub_log_beta,ida_ub_beta_bc,ida_ub_log_beta_bc,ida_ub_var_beta,ida_ub_var_log_beta,ida_ub_log_beta_bias,ida_ub_n_obs,ida_avg_theta,ida_avg_log_theta,ida_avg_theta_bc,ida_avg_log_theta_bc,ida_avg_var_theta,ida_avg_var_log_theta,ida_avg_log_theta_bias,ida_avg_beta,ida_avg_log_beta,ida_avg_beta_bc,ida_avg_log_beta_bc,ida_avg_var_beta,ida_avg_var_log_beta,ida_avg_log_beta_bias,ida_avg_n_obs,msa_ss_theta,msa_ss_log_theta,msa_ss_theta_bc,msa_ss_log_theta_bc,msa_ss_var_theta,msa_ss_var_log_theta,msa_ss_log_theta_bias,msa_ss_beta,msa_ss_log_beta,msa_ss_beta_bc,msa_ss_log_beta_bc,msa_ss_var_beta,msa_ss_var_log_beta,msa_ss_log_beta_bias,msa_ss_n_obs
46,3,19,3s_cbf_dc2_site46,group_3s_19,3,False,0.6018818174555535,-0.5076941694649404,0.6018818174555535,-0.5076941694649404,0.0009424187024797893,0.0025951096332180353,4.470538849798977e-05,0.2297534864890626,-1.4707483427186632,0.2377322875997002,-1.4366100804383217,0.0024046867017255935,0.04502508453724332,-0.0341382622803416,5000,0.5871225593363817,-0.5325216916180585,0.5871225593363817,-0.5325216916180585,0.0008764968718612815,0.00252026287650933,6.659145253162801e-05,0.2453425015012577,-1.4051000793699293,0.2515667311087946,-1.3800469921962348,0.0012778938692212657,0.024161239317183787,-0.0250530871736944,5000,0.6332415747519134,-0.4569032949627844,0.6332415747519134,-0.4569032949627844,0.0008577204369918393,0.0021262869562226417,0.0001894592115961,0.2258407449394278,-1.4879251965149443,0.2311330587746448,-1.4647617222801355,0.00101065039860271,0.02246711478706994,-0.0231634742348092,5000,0.6097461882181339,-0.49471249329042166,0.6097461882181339,-0.49471249329042166,0.0008665123841870161,0.0023135680556942147,0.0001280253320641,0.2353207646105712,-1.4468057397536491,0.2410520294664864,-1.4227424788899203,0.0011341658387113349,0.02324196909664343,-0.024063260863729,5000,0.6502308909287756,-0.43042776235350927,0.6502308909287756,-0.43042776235350927,0.0005764338520626646,0.0013767987875124667,-0.0015618809705632,0.2672410173877146,-1.3196043409132678,0.2703975268050954,-1.307862081286017,0.002184332884689327,0.029353009395362013,-0.0117422596272507,5000
47,3,21,3s_cbf_dc2_site47,group_3s_21,1,True,0.6353152663593783,-0.4536339208403677,0.6353152663593783,-0.4536339208403677,0.0008936882028241237,0.002197794523747787,5.953313960138651e-05,0.2167146419780334,-1.5291738047573533,0.2231020973069211,-1.5001257768396474,0.001785446119912599,0.037237046947825266,-0.0290480279177061,5000,0.6155441485356533,-0.48524860800850184,0.6155441485356533,-0.48524860800850184,0.0007112285985052405,0.0018660577119925903,-0.0002548777626532,0.2104062017399389,-1.5587153226027095,0.2144284410507897,-1.5397792044284717,0.0007369276415752904,0.018919759103233617,-0.0189361181742377,5000,0.6526570749024345,-0.42670344093575796,0.6526570749024345,-0.42670344093575796,0.0007568933733657149,0.0017664214309749797,-0.0001431193280058,0.2044968253648322,-1.5872028275081285,0.2083109722558445,-1.5687232568464087,0.0006976591593341387,0.018842963565608096,-0.01847957066172,5000,0.6338290333020326,-0.45597602447213,0.6338290333020326,-0.45597602447213,0.000728614172445427,0.0018029342603069307,-0.0001989985453295,0.2067341186794097,-1.576321762154885,0.210645908891148,-1.5575767121027082,0.000713209801837685,0.01891466048807911,-0.018745050052177,5000,0.6514945161919372,-0.42848629965613527,0.6514945161919372,-0.42848629965613527,0.0003264521440679702,0.000767349827609463,-0.0003458309165131,0.1958373784935408,-1.6304706657080381,0.2004469233678982,-1.6072057886375126,0.0010237103902639238,0.027308823842799843,-0.0232648770705257,5000
48,3,22,3s_cbf_dc2_site48,group_3s_22,2,True,0.8045538434696907,-0.21746738692141226,0.8045538434696907,-0.21746738692141226,0.002466252965898087,0.0037809944254222805,-0.0001318927126633,0.2815117449476385,-1.2675811095458034,0.2896573810184556,-1.2390564992216075,0.004503513367424206,0.05272262220535362,-0.0285246103241958,5000,0.7670476423986337,-0.2652063642914974,0.7670476423986337,-0.2652063642914974,0.0017251172177821668,0.002916435908882274,0.0001514490113129,0.2639359122585532,-1.3320489619023623,0.2722115462143761,-1.3011757715366354,0.001785696833174149,0.03066085122005864,-0.0308731903657273,5000,0.8220519717165894,-0.19595165999204167,0.8220519717165894,-0.19595165999204167,0.001871598429016897,0.0027565033909623853,-1.4573385988647658e-05,0.2573787050955908,-1.3572067180288516,0.2645268070409942,-1.3298126829479007,0.0015084797580312622,0.026776264626416788,-0.0273940350809511,5000,0.7940736910604445,-0.2305790121417695,0.7940736910604445,-0.2305790121417695,0.0017905792650796835,0.0028256064269143516,6.843781266213655e-05,0.2601993613652058,-1.3463071673064146,0.2679365777812022,-1.3170049765474676,0.0016476597804420976,0.02889545860873993,-0.0293021907589468,5000,0.8865599662083298,-0.12040651197858984,0.8865599662083298,-0.12040651197858984,0.0015089887838232246,0.0018624588945992517,0.0028716412648734,0.3350867779603122,-1.0933657420142995,0.3364200217564294,-1.089394834948063,0.004566330870381337,0.03664819438675563,-0.0039709070662363,5000
49,3,19,3s_cbf_dc2_site49,group_3s_19,3,False,0.6018818174555535,-0.5076941694649404,0.6018818174555535,-0.5076941694649404,0.0009424187024797893,0.0025951096332180353,4.470538849798977e-05,0.2297534864890626,-1.4707483427186632,0.2377322875997002,-1.4366100804383217,0.0024046867017255935,0.04502508453724332,-0.0341382622803416,5000,0.5871225593363817,-0.5325216916180585,0.5871225593363817,-0.5325216916180585,0.0008764968718612815,0.00252026287650933,6.659145253162801e-05,0.2453425015012577,-1.4051000793699293,0.2515667311087946,-1.3800469921962348,0.0012778938692212657,0.024161239317183787,-0.0250530871736944,5000,0.6332415747519134,-0.4569032949627844,0.6332415747519134,-0.4569032949627844,0.0008577204369918393,0.0021262869562226417,0.0001894592115961,0.2258407449394278,-1.4879251965149443,0.2311330587746448,-1.4647617222801355,0.00101065039860271,0.02246711478706994,-0.0231634742348092,5000,0.6097461882181339,-0.49471249329042166,0.6097461882181339,-0.49471249329042166,0.0008665123841870161,0.0023135680556942147,0.0001280253320641,0.2353207646105712,-1.4468057397536491,0.2410520294664864,-1.4227424788899203,0.0011341658387113349,0.02324196909664343,-0.024063260863729,5000,0.6305383378889712,-0.4611813198920866,0.6305383378889712,-0.4611813198920866,0.00041395556364531144,0.0010399376929305245,2.8913322082269044e-05,0.2533640686242144,-1.3729278182123368,0.257010816540314,-1.358637107267078,0.0011688165820517586,0.018165226062332472,-0.0142907109452588,5000
50,3,12,3s_cbf_dc2_site50,group_3s_12,4,False,0.4646663619822128,-0.766435632035417,0.4646663619822128,-0.766435632035417,0.0003583015262241509,0.0016518366722923356,2.3501097121680914e-06,0.1805105893951261,-1.7119658359210344,0.185815247742823,-1.683002390615308,0.001151551111270119,0.035185347111583574,-0.0289634453057265,5000,0.4470725842025201,-0.8050343167846336,0.4470725842025201,-0.8050343167846336,0.00025188943896298194,0.0012606468150029818,6.976242525780219e-05,0.1708311772058258,-1.7670794779515224,0.1725937229609806,-1.7568148685434841,0.00027858493616640044,0.010625887920091028,-0.0102646094080387,5000,0.4823692140893084,-0.7290454538284575,0.4823692140893084,-0.7290454538284575,0.0003078130704487348,0.001323482346314666,4.278310772820593e-05,0.1752093455054753,-1.741773759976247,0.177384978440153,-1.7294328889029786,0.00035233612581352087,0.012685481089036109,-0.0123408710732686,5000,0.4643856706258773,-0.7670398853065454,0.4643856706258773,-0.7670398853065454,0.00027722118388164187,0.0012859587111304204,5.627276649289304e-05,0.1726233608163767,-1.7566431629306296,0.1745573084909945,-1.7455021758350233,0.0003086853782348231,0.011493052952443567,-0.0111409870956065,5000,0.4437166255614571,-0.8125691510232758,0.4437166255614571,-0.8125691510232758,0.00010736096500591898,0.0005439306103428377,0.0004188166829236,0.2057459092898358,-1.5811133215675113,0.2059639793128341,-1.5800539831866356,0.0013254305587112344,0.028749417153105104,-0.0010593383808759,5000
51,3,22,3s_cbf_dc2_site51,group_3s_22,2,False,0.8045538434696907,-0.21746738692141226,0.8045538434696907,-0.21746738692141226,0.002466252965898087,0.0037809944254222805,-0.0001318927126633,0.2815117449476385,-1.2675811095458034,0.2896573810184556,-1.2390564992216075,0.004503513367424206,0.05272262220535362,-0.0285246103241958,5000,0.7670476423986337,-0.2652063642914974,0.7670476423986337,-0.2652063642914974,0.0017251172177821668,0.002916435908882274,0.0001514490113129,0.2639359122585532,-1.3320489619023623,0.2722115462143761,-1.3011757715366354,0.001785696833174149,0.03066085122005864,-0.0308731903657273,5000,0.8220519717165894,-0.19595165999204167,0.8220519717165894,-0.19595165999204167,0.001871598429016897,0.0027565033909623853,-1.4573385988647658e-05,0.2573787050955908,-1.3572067180288516,0.2645268070409942,-1.3298126829479007,0.0015084797580312622,0.026776264626416788,-0.0273940350809511,5000,0.7940736910604445,-0.2305790121417695,0.7940736910604445,-0.2305790121417695,0.0017905792650796835,0.0028256064269143516,6.843781266213655e-05,0.2601993613652058,-1.3463071673064146,0.2679365777812022,-1.3170049765474676,0.0016476597804420976,0.02889545860873993,-0.0293021907589468,5000,0.8412989633651573,-0.17280819660827818,0.8412989633651573,-0.17280819660827818,0.0011622556778837945,0.0016214526287308434,0.0009165412899054,0.2701838116208093,-1.3086527678311455,0.2752698262561833,-1.290003475978167,0.0019512562647337657,0.027248316486179796,-0.0186492918529785,5000
52,3,20,3s_cbf_dc2_site52,group_3s_20,2,False,0.6353152663593783,-0.4536339208403677,0.6353152663593783,-0.4536339208403677,0.0008936882028241237,0.002197794523747787,5.953313960138651e-05,0.2167146419780334,-1.5291738047573533,0.2231020973069211,-1.5001257768396474,0.001785446119912599,0.037237046947825266,-0.0290480279177061,5000,0.615520965818806,-0.48528627086902765,0.615520965818806,-0.48528627086902765,0.0007131252555200658,0.0018709589671292793,-0.000247668978174,0.210616845815253,-1.5577146928551788,0.214546768552041,-1.5392275291726365,0.0007174146455690422,0.018368773804408583,-0.0184871636825423,5000,0.6528075692443488,-0.4264728803560353,0.6528075692443488,-0.4264728803560353,0.0008160216363397466,0.001904244007952312,-0.0002050672375539,0.2118749473758945,-1.5517590492208124,0.2152922537679256,-1.5357588540425107,0.0006352332864549588,0.015830491124067175,-0.0160001951783019,5000,0.6338901683376298,-0.4558795756125315,0.6338901683376298,-0.4558795756125315,0.0007576406128393103,0.0018746536732342112,-0.0002263681078639,0.2105355569174887,-1.5581007236518516,0.2141806658683632,-1.5409353870948121,0.0006687542605763104,0.016996885777054428,-0.0171653365570394,5000,0.5981166782800572,-0.5139694298831038,0.5981166782800572,-0.5139694298831038,0.00039497354781670103,0.0011076680366548573,-0.0012969808035885,0.2996376847103233,-1.2051812518368485,0.3019435518331682,-1.19751519353766,0.002060321260701338,0.022176349561737897,-0.0076660582991885,5000
53,3,23,3s_cbf_dc2_site53,group_3s_23,1,True,0.8404473417197758,-0.17382097923262643,0.8404473417197758,-0.17382097923262643,0.0012326984355603375,0.001734393037729883,8.698280430799454e-05,0.1865853963035853,-1.6788662556701908,0.1959635737536879,-1.6298264852190056,0.0014076901006481806,0.04324978910890484,-0.0490397704511851,5000,0.7876307266661481,-0.2387259199434319,0.7876307266661481,-0.2387259199434319,0.001704200587592389,0.002737766727403993,7.989879403091926e-07,0.2558931634297706,-1.3629952519615804,0.2628077616553302,-1.3363324583506986,0.0014857143717368934,0.026804226201146964,-0.0266627936108818,5000,0.8375806622966716,-0.1772377067306774,0.8375806622966716,-0.1772377067306774,0.0020668774161108436,0.00293766970322726,-0.0001191016437571,0.2649318447431443,-1.3282826757233563,0.2707045188927446,-1.3067273891405027,0.001299140928036113,0.02138756457810519,-0.0215552865828538,5000,0.8122218081818791,-0.2079818133370546,0.8122218081818791,-0.2079818133370546,0.0018688994197744687,0.002824077366376618,-5.915132790848543e-05,0.2598653006910157,-1.3475918564787743,0.2661782886698029,-1.323588936565963,0.001385136108338552,0.023958949837174004,-0.0240029199128113,5000,0.8819248734975547,-0.12564840404356414,0.8819248734975547,-0.12564840404356414,0.000977486956776358,0.0012501156029592854,-0.0008344946543462,0.273005993654814,-1.2982615292586415,0.2778225758010671,-1.2807725855812961,0.001107177908596433,0.015156720809407009,-0.0174889436773453,5000
54,3,17,3s_cbf_dc2_site54,group_3s_17,3,False,0.6028148188155542,-0.506145229228122,0.6028148188155542,-0.506145229228122,0.001131083355960348,0.003087685282513088,7.905134517449675e-05,0.2429093411372746,-1.415066986993506,0.2495198137668059,-1.3882169530486665,0.0029414093994581092,0.04595045138202206,-0.0268500339448398,5000,0.5873798462652654,-0.5320835708755686,0.5873798462652654,-0.5320835708755686,0.0007456934057179228,0.0021513690304046824,-0.0002120919299551,0.2258769276187114,-1.487764996099689,0.230569214208401,-1.4672041830586253,0.0009494456310846662,0.02127697243954546,-0.0205608130410639,5000,0.6307472375404701,-0.46085007111309706,0.6307472375404701,-0.46085007111309706,0.0008514158255296039,0.0021359163897645165,-0.0001275469012275,0.2247778644203252,-1.4926426336919967,0.2295112710237203,-1.471803139472986,0.000977576987852002,0.02179481778992953,-0.0208394942190108,5000,0.6086774313367977,-0.49646682099433287,0.6086774313367977,-0.49646682099433287,0.0007930183517317155,0.002133496982180412,-0.0001698194155912,0.2247975860034676,-1.4925548994389968,0.2294466076241928,-1.4720849230656148,0.0009488230305947757,0.021285178761366493,-0.0204699763733822,5000,0.6846503779906562,-0.3788469681107784,0.6846503779906562,-0.3788469681107784,0.00032580225422795367,0.0006925189480946301,0.0010901006400239,0.2160201546848706,-1.5323835669247077,0.2189538005155742,-1.5188945279699886,0.0006006305871708899,0.012979575551359115,-0.0134890389547193,5000
55,3,24,3s_cbf_dc2_site55,group_3s_24,1,True,0.600426105117175,-0.5101157006257746,0.600426105117175,-0.5101157006257746,0.000986360693177071,0.0027317991290872305,-0.0004041361872927,0.2335705807490742,-1.454270974533162,0.2415994994828976,-1.4204738846003715,0.0026323913033848454,0.04735990667947986,-0.0337970899327906,5000,0.5805885522719614,-0.543712944651163,0.5805885522719614,-0.543712944651163,0.0008649429446471653,0.0025581623515413343,-0.0001074090362407,0.2451354153067926,-1.4059445055904536,0.2509176061617758,-1.382630656043899,0.0012336024800422905,0.024130920665508992,-0.0233138495465545,5000,0.6257529365861865,-0.46879965577485444,0.6257529365861865,-0.46879965577485444,0.0009717412936323754,0.002473101993725812,-4.6874231684646e-05,0.2406588668391817,-1.4243748385380894,0.2457470103290938,-1.4034526855259364,0.0010712088902280286,0.021375575863954388,-0.0209221530121535,5000,0.6027478672981784,-0.5062563002130087,0.6027478672981784,-0.5062563002130087,0.0009136241348624913,0.002506578931617082,-7.714163396255191e-05,0.2424701835291614,-1.4168765306830478,0.2479071895442347,-1.3947008385695445,0.0011503813622592248,0.02280548758241769,-0.0221756921135032,5000,0.5235204191473893,-0.6471792443751277,0.5235204191473893,-0.6471792443751277,0.0001821708649822942,0.0006669091425451162,-0.0005428762560316,0.1671425110925345,-1.7889084706343374,0.1713538463634872,-1.764024583504721,0.0006837041481094698,0.025543523012687128,-0.024883887129617,5000
56,3,18,3s_cbf_dc2_site56,group_3s_18,2,False,0.5883838179619837,-0.5303757923971688,0.5883838179619837,-0.5303757923971688,0.0011866436735914762,0.0033810898299448883,0.0002956257568527,0.2671808300064006,-1.3198295838813912,0.2740864005213403,-1.2943118919303838,0.002443585258821638,0.033146569890280066,-0.0255176919510076,5000,0.5535757192825865,-0.5913567353179497,0.5535757192825865,-0.5913567353179497,0.0007161073128180823,0.0023242834336774233,-2.5867708988491778e-05,0.231686954513784,-1.4623681524789904,0.2339156161343232,-1.4527948434721771,0.00043815190516191397,0.009027679320280953,-0.0095733090068135,5000,0.5916169661093643,-0.5248958702109268,0.5916169661093643,-0.5248958702109268,0.0008465762555451584,0.0024074708918680686,-3.3257309743128793e-05,0.2359338467032245,-1.444203823830438,0.2383641772329832,-1.433955618366067,0.0004880001026839517,0.009661777161377639,-0.0102482054643706,5000,0.572280340002846,-0.5581263027644382,0.572280340002846,-0.5581263027644382,0.0007750671457380294,0.0023547612704732713,-2.9562509365921308e-05,0.233271558697073,-1.455552016100013,0.2355609622026165,-1.4457855361687517,0.000453483767377037,0.009197807788225239,-0.0097664799312615,5000,0.4900144329933616,-0.7133204332227643,0.4900144329933616,-0.7133204332227643,0.00016239566871239475,0.0006781134812207693,-0.0006061833351641,0.1905304624603747,-1.6579431892708152,0.1932133320205988,-1.6439603532667468,0.0010124977122661194,0.02718400734801379,-0.0139828360040688,5000
57,3,17,3s_cbf_dc2_site57,group_3s_17,3,False,0.6028148188155542,-0.506145229228122,0.6028148188155542,-0.506145229228122,0.001131083355960348,0.003087685282513088,7.905134517449675e-05,0.2429093411372746,-1.415066986993506,0.2495198137668059,-1.3882169530486665,0.0029414093994581092,0.04595045138202206,-0.0268500339448398,5000,0.5873798462652654,-0.5320835708755686,0.5873798462652654,-0.5320835708755686,0.0007456934057179228,0.0021513690304046824,-0.0002120919299551,0.2258769276187114,-1.487764996099689,0.230569214208401,-1.4672041830586253,0.0009494456310846662,0.02127697243954546,-0.0205608130410639,5000,0.6307472375404701,-0.46085007111309706,0.6307472375404701,-0.46085007111309706,0.0008514158255296039,0.0021359163897645165,-0.0001275469012275,0.2247778644203252,-1.4926426336919967,0.2295112710237203,-1.471803139472986,0.000977576987852002,0.02179481778992953,-0.0208394942190108,5000,0.6086774313367977,-0.49646682099433287,0.6086774313367977,-0.49646682099433287,0.0007930183517317155,0.002133496982180412,-0.0001698194155912,0.2247975860034676,-1.4925548994389968,0.2294466076241928,-1.4720849230656148,0.0009488230305947757,0.021285178761366493,-0.0204699763733822,5000,0.5228461764660605,-0.6484679758340107,0.5228461764660605,-0.6484679758340107,0.0001995243261891632,0.0007313025461451604,-0.0006445963909453,0.2119872313039382,-1.5512292358224105,0.2146831502872073,-1.53859205744166,0.0009266479039949212,0.020699794974541576,-0.0126371783807506,5000
58,3,13,3s_cbf_dc2_site58,group_3s_13,3,False,0.4549006444157165,-0.7876762477975613,0.4549006444157165,-0.7876762477975613,0.00031259187889475404,0.0014914317360651716,0.000929371000214,0.1719771851684699,-1.7603934553360874,0.1768202562124287,-1.732621564004122,0.0010178949177948398,0.03466792035797198,-0.0277718913319657,5000,0.4332417257452942,-0.8364594486754421,0.4332417257452942,-0.8364594486754421,0.00025390779826177905,0.0013487358114156016,4.3355706971337504e-05,0.1776875715054676,-1.727728487148389,0.1792416356496834,-1.7190204636333735,0.00027274718411309125,0.009472514676944006,-0.0087080235150158,5000,0.4698060756037552,-0.7554352745213312,0.4698060756037552,-0.7554352745213312,0.0002831789150133346,0.0012788461393596824,5.9949276824067255e-05,0.1729616600186289,-1.7546853274347707,0.1746136992585996,-1.7451791778378025,0.0002746397185947337,0.010068982351379529,-0.0095061495969683,5000,0.4511536267838207,-0.7959473615983869,0.4511536267838207,-0.7959473615983869,0.00026719001801706093,0.0013086749072086727,5.165249189809096e-05,0.1749996142528803,-1.7429715093303078,0.176593751446012,-1.7339033739636671,0.0002719284920612563,0.00973371791331133,-0.0090681353666406,5000,0.3685560311221668,-0.9981625270195585,0.3685560311221668,-0.9981625270195585,6.366551683691961e-05,0.0004693559984148218,0.0001266742355018,0.1622682101536071,-1.8185046945426289,0.1653591003527206,-1.7996358041609142,0.00047601889398693925,0.018711685184924456,-0.0188688903817149,5000
59,3,11,3s_cbf_dc2_site59,group_3s_11,4,False,0.8429182366605329,-0.1708853165969767,0.8429182366605329,-0.1708853165969767,0.0012691259988138388,0.0017750043658577767,0.0001409949681916,0.1888328370604703,-1.6668931152855317,0.198334601511936,-1.6177997679472311,0.0014453857486771673,0.043353709105901285,-0.0490933473383006,5000,0.789180377035858,-0.23676036951703008,0.789180377035858,-0.23676036951703008,0.0017496541044654099,0.0028003272880588416,-3.460156380269419e-05,0.2591154275718457,-1.3504816502617665,0.265725520526377,-1.3252913806731619,0.0014470068174965236,0.025258630485665293,-0.0251902695886048,5000,0.8389659501398823,-0.17558515720035855,0.8389659501398823,-0.17558515720035855,0.002118595415632613,0.0030018124162182486,-0.0001411229903218,0.2679497793031024,-1.3169557066911697,0.2735379659954775,-1.2963148514141047,0.0012781916822014246,0.02046710100809645,-0.0206408552770651,5000,0.8136924878918566,-0.2061727633586943,0.8136924878918566,-0.2061727633586943,0.0019180723844340458,0.0028884793894030265,-8.78622770623394e-05,0.263033146175631,-1.335475223659573,0.2690996645607211,-1.3126734677728293,0.0013547997096356214,0.02272320616487312,-0.0228017558867439,5000,0.7687956956711319,-0.2629300201045631,0.7687956956711319,-0.2629300201045631,0.00041469788444839576,0.0007012823016191749,-0.000181550395884,0.2128643581946384,-1.547100132113751,0.2153840429776297,-1.535332597887772,0.0007618217790997877,0.016903975520268975,-0.0117675342259788,5000
0,5,25,5s_cbf_dc2_site0,group_5s_00,21,True,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.3754722582120389,-0.9795706901022821,0.3754722582120389,-0.9795706901022821,0.00015870847746587722,0.0011168971008299106,0.0002079686129213,0.2896332538806014,-1.2391397981269054,0.2902337074809893,-1.2370687926894055,0.003578587663703958,0.03756128979872884,-0.0020710054374999,5000
1,5,25,5s_cbf_dc2_site1,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.4029903432538567,-0.90884267947179,0.4029903432538567,-0.90884267947179,0.00011885821961790579,0.0007304563568354443,-0.0004487520864855,0.2871929447562436,-1.2476010077217727,0.2885588275537822,-1.2428563054884605,0.0015242996856644137,0.017737237257615068,-0.0047447022333124,5000
2,5,25,5s_cbf_dc2_site2,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.4184021338885793,-0.8713122661283222,0.4184021338885793,-0.8713122661283222,0.00021224595615570803,0.001199078428577134,-0.0004518096115171,0.2655514086289989,-1.3259468275561586,0.2701603330711638,-1.308739670039269,0.0018314807239542938,0.025826997023555696,-0.0172071575168892,5000
3,5,25,5s_cbf_dc2_site3,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.4342471360665967,-0.8341414690085274,0.4342471360665967,-0.8341414690085274,0.00026699205725762363,0.001408753862247012,-0.002043893784972,0.2557638849638806,-1.3635005844652444,0.2614826608547057,-1.3413873041584925,0.0016399758021846374,0.026033337747588585,-0.0221132803067518,5000
