lat,lon,region,vs30,vs30measured,xvf,z1pt0,z2pt5
62,30.38213,0,800,TRUE,150,31.07,0.57
62,30.48213,0,800,TRUE,150,31.07,0.57
62,30.58213,0,800,TRUE,150,31.07,0.57
62,30.68213,0,800,TRUE,150,31.07,0.57
62,30.78213,0,800,TRUE,150,31.07,0.57
62,4.58213,5,800,TRUE,150,31.07,0.57
62,4.68213,5,800,TRUE,150,31.07,0.57
62,4.78213,5,800,TRUE,150,31.07,0.57
62,4.88213,5,800,TRUE,150,31.07,0.57
62,4.98213,5,800,TRUE,150,31.07,0.57
62,5.08213,5,800,TRUE,150,31.07,0.57
62,5.18213,5,800,TRUE,150,31.07,0.57
62,5.28213,5,800,TRUE,150,31.07,0.57
62,5.38213,5,800,TRUE,150,31.07,0.57
62,5.48213,5,800,TRUE,150,31.07,0.57
62,5.58213,5,800,TRUE,150,31.07,0.57
62,5.68213,5,800,TRUE,150,31.07,0.57
62,5.78213,5,800,TRUE,150,31.07,0.57
62,5.88213,5,800,TRUE,150,31.07,0.57
62,5.98213,5,800,TRUE,150,31.07,0.57
62,6.08213,5,800,TRUE,150,31.07,0.57
62,6.18213,5,800,TRUE,150,31.07,0.57
62,6.28213,5,800,TRUE,150,31.07,0.57
62,6.38213,5,800,TRUE,150,31.07,0.57
62,6.48213,5,800,TRUE,150,31.07,0.57
62,6.58213,5,800,TRUE,150,31.07,0.57
62,6.68213,5,800,TRUE,150,31.07,0.57
62,6.78213,5,800,TRUE,150,31.07,0.57
62,6.88213,5,800,TRUE,150,31.07,0.57
62,6.98213,5,800,TRUE,150,31.07,0.57
62,7.08213,5,800,TRUE,150,31.07,0.57
62,7.18213,5,800,TRUE,150,31.07,0.57
62,7.28213,5,800,TRUE,150,31.07,0.57
62,7.38213,5,800,TRUE,150,31.07,0.57
62,7.48213,5,800,TRUE,150,31.07,0.57
62,7.58213,5,800,TRUE,150,31.07,0.57
62,7.68213,5,800,TRUE,150,31.07,0.57
62,7.78213,5,800,TRUE,150,31.07,0.57
62,7.88213,5,800,TRUE,150,31.07,0.57
62,7.98213,5,800,TRUE,150,31.07,0.57
62,8.08213,5,800,TRUE,150,31.07,0.57
62,8.18213,5,800,TRUE,150,31.07,0.57
62,8.28213,5,800,TRUE,150,31.07,0.57
62,8.38213,5,800,TRUE,150,31.07,0.57
62,8.48213,5,800,TRUE,150,31.07,0.57
62,8.58213,5,800,TRUE,150,31.07,0.57
62,8.68213,5,800,TRUE,150,31.07,0.57
62,8.78213,5,800,TRUE,150,31.07,0.57
62,8.88213,5,800,TRUE,150,31.07,0.57
62,8.98213,5,800,TRUE,150,31.07,0.57
62,9.08213,5,800,TRUE,150,31.07,0.57
62,9.18213,5,800,TRUE,150,31.07,0.57
62,9.28213,5,800,TRUE,150,31.07,0.57
62,9.38213,5,800,TRUE,150,31.07,0.57
62,9.48213,5,800,TRUE,150,31.07,0.57
62,9.58213,5,800,TRUE,150,31.07,0.57
62,9.68213,5,800,TRUE,150,31.07,0.57
62,9.78213,5,800,TRUE,150,31.07,0.57
62,9.88213,5,800,TRUE,150,31.07,0.57
62,9.98213,5,800,TRUE,150,31.07,0.57
62,10.08213,5,800,TRUE,150,31.07,0.57
62,10.18213,5,800,TRUE,150,31.07,0.57
62,10.28213,5,800,TRUE,150,31.07,0.57
62,10.38213,5,800,TRUE,150,31.07,0.57
62,10.48213,5,800,TRUE,150,31.07,0.57
62,10.58213,5,800,TRUE,150,31.07,0.57
62,10.68213,5,800,TRUE,150,31.07,0.57
62,10.78213,5,800,TRUE,150,31.07,0.57
62,10.88213,5,800,TRUE,150,31.07,0.57
62,10.98213,5,800,TRUE,150,31.07,0.57
62,11.08213,5,800,TRUE,150,31.07,0.57
62,11.18213,5,800,TRUE,150,31.07,0.57
62,11.28213,5,800,TRUE,150,31.07,0.57
62,11.38213,5,800,TRUE,150,31.07,0.57
62,11.48213,5,800,TRUE,150,31.07,0.57
62,11.58213,5,800,TRUE,150,31.07,0.57
62,11.68213,5,800,TRUE,150,31.07,0.57
62,11.78213,5,800,TRUE,150,31.07,0.57
62,11.88213,5,800,TRUE,150,31.07,0.57
62,11.98213,5,800,TRUE,150,31.07,0.57
62,12.08213,5,800,TRUE,150,31.07,0.57
62,12.18213,5,800,TRUE,150,31.07,0.57
62,12.28213,5,800,TRUE,150,31.07,0.57
62,12.38213,5,800,TRUE,150,31.07,0.57
62,12.48213,5,800,TRUE,150,31.07,0.57
62,12.58213,5,800,TRUE,150,31.07,0.57
62,12.68213,5,800,TRUE,150,31.07,0.57
62,12.78213,5,800,TRUE,150,31.07,0.57
62,12.88213,5,800,TRUE,150,31.07,0.57
62,12.98213,5,800,TRUE,150,31.07,0.57
62,13.08213,5,800,TRUE,150,31.07,0.57
62,13.18213,5,800,TRUE,150,31.07,0.57
62,-7.61787,0,800,TRUE,150,31.07,0.57
62,-7.51787,0,800,TRUE,150,31.07,0.57
62,-7.41787,0,800,TRUE,150,31.07,0.57
62,-7.31787,0,800,TRUE,150,31.07,0.57
62,-7.21787,0,800,TRUE,150,31.07,0.57
62,-7.11787,0,800,TRUE,150,31.07,0.57
62,-7.01787,0,800,TRUE,150,31.07,0.57
62,-6.91787,0,800,TRUE,150,31.07,0.57
62,-6.81787,0,800,TRUE,150,31.07,0.57
62,-6.71787,0,800,TRUE,150,31.07,0.57
62,-6.61787,0,800,TRUE,150,31.07,0.57
62,-6.51787,0,800,TRUE,150,31.07,0.57
62,-6.41787,0,800,TRUE,150,31.07,0.57
62,-6.31787,0,800,TRUE,150,31.07,0.57
62.1,13.48213,0,800,TRUE,150,31.07,0.57
62.1,13.58213,0,800,TRUE,150,31.07,0.57
62.1,13.68213,0,800,TRUE,150,31.07,0.57
62.1,13.78213,0,800,TRUE,150,31.07,0.57
62.1,13.88213,0,800,TRUE,150,31.07,0.57
62.1,13.98213,0,800,TRUE,150,31.07,0.57
62.1,14.08213,0,800,TRUE,150,31.07,0.57
62.1,14.18213,0,800,TRUE,150,31.07,0.57
62.1,14.28213,0,800,TRUE,150,31.07,0.57
62.1,14.38213,0,800,TRUE,150,31.07,0.57
62.1,14.48213,0,800,TRUE,150,31.07,0.57
62.1,14.58213,0,800,TRUE,150,31.07,0.57
62.1,14.68213,0,800,TRUE,150,31.07,0.57
62.1,14.78213,0,800,TRUE,150,31.07,0.57
62.1,14.88213,0,800,TRUE,150,31.07,0.57
62.1,14.98213,0,800,TRUE,150,31.07,0.57
62.1,15.08213,0,800,TRUE,150,31.07,0.57
62.1,15.18213,0,800,TRUE,150,31.07,0.57
62.1,15.28213,0,800,TRUE,150,31.07,0.57
62.1,15.38213,0,800,TRUE,150,31.07,0.57
62.1,15.48213,0,800,TRUE,150,31.07,0.57
62.1,15.58213,0,800,TRUE,150,31.07,0.57
62.1,15.68213,0,800,TRUE,150,31.07,0.57
62.1,15.78213,0,800,TRUE,150,31.07,0.57
62.1,15.88213,0,800,TRUE,150,31.07,0.57
62.1,15.98213,0,800,TRUE,150,31.07,0.57
62.1,16.08213,0,800,TRUE,150,31.07,0.57
62.1,16.18213,0,800,TRUE,150,31.07,0.57
62.1,16.28213,0,800,TRUE,150,31.07,0.57
62.1,16.38213,0,800,TRUE,150,31.07,0.57
62.1,16.48213,0,800,TRUE,150,31.07,0.57
62.1,16.58213,0,800,TRUE,150,31.07,0.57
62.1,16.68213,0,800,TRUE,150,31.07,0.57
62.1,16.78213,0,800,TRUE,150,31.07,0.57
62.1,16.88213,0,800,TRUE,150,31.07,0.57
62.1,16.98213,0,800,TRUE,150,31.07,0.57
62.1,17.08213,0,800,TRUE,150,31.07,0.57
62.1,17.18213,0,800,TRUE,150,31.07,0.57
62.1,17.28213,0,800,TRUE,150,31.07,0.57
62.1,17.38213,0,800,TRUE,150,31.07,0.57
62.1,17.48213,0,800,TRUE,150,31.07,0.57
62.1,17.58213,0,800,TRUE,150,31.07,0.57
62.1,17.68213,0,800,TRUE,150,31.07,0.57
62.1,17.78213,0,800,TRUE,150,31.07,0.57
62.1,17.88213,0,800,TRUE,150,31.07,0.57
62.1,17.98213,0,800,TRUE,150,31.07,0.57
62.1,21.08213,0,800,TRUE,150,31.07,0.57
62.1,21.18213,0,800,TRUE,150,31.07,0.57
62.1,21.28213,0,800,TRUE,150,31.07,0.57
62.1,21.38213,0,800,TRUE,150,31.07,0.57
62.1,21.48213,0,800,TRUE,150,31.07,0.57
62.1,21.58213,0,800,TRUE,150,31.07,0.57
62.1,21.68213,0,800,TRUE,150,31.07,0.57
62.1,21.78213,0,800,TRUE,150,31.07,0.57
62.1,21.88213,0,800,TRUE,150,31.07,0.57
62.1,21.98213,0,800,TRUE,150,31.07,0.57
62.1,22.08213,0,800,TRUE,150,31.07,0.57
62.1,22.18213,0,800,TRUE,150,31.07,0.57
62.1,22.28213,0,800,TRUE,150,31.07,0.57
62.1,22.38213,0,800,TRUE,150,31.07,0.57
62.1,22.48213,0,800,TRUE,150,31.07,0.57
62.1,22.58213,0,800,TRUE,150,31.07,0.57
62.1,22.68213,0,800,TRUE,150,31.07,0.57
62.1,22.78213,0,800,TRUE,150,31.07,0.57
62.1,22.88213,0,800,TRUE,150,31.07,0.57
62.1,22.98213,0,800,TRUE,150,31.07,0.57
62.1,23.08213,0,800,TRUE,150,31.07,0.57
62.1,23.18213,0,800,TRUE,150,31.07,0.57
62.1,23.28213,0,800,TRUE,150,31.07,0.57
62.1,23.38213,0,800,TRUE,150,31.07,0.57
62.1,23.48213,0,800,TRUE,150,31.07,0.57
62.1,23.58213,0,800,TRUE,150,31.07,0.57
62.1,23.68213,0,800,TRUE,150,31.07,0.57
62.1,23.78213,0,800,TRUE,150,31.07,0.57
62.1,23.88213,0,800,TRUE,150,31.07,0.57
62.1,23.98213,0,800,TRUE,150,31.07,0.57
62.1,24.08213,0,800,TRUE,150,31.07,0.57
62.1,24.18213,0,800,TRUE,150,31.07,0.57
62.1,24.28213,0,800,TRUE,150,31.07,0.57
62.1,24.38213,0,800,TRUE,150,31.07,0.57
62.1,24.48213,0,800,TRUE,150,31.07,0.57
62.1,24.58213,0,800,TRUE,150,31.07,0.57
62.1,24.68213,0,800,TRUE,150,31.07,0.57
62.1,24.78213,0,800,TRUE,150,31.07,0.57
62.1,24.88213,0,800,TRUE,150,31.07,0.57
62.1,24.98213,0,800,TRUE,150,31.07,0.57
62.1,25.08213,0,800,TRUE,150,31.07,0.57
62.1,25.18213,0,800,TRUE,150,31.07,0.57
62.1,25.28213,0,800,TRUE,150,31.07,0.57
62.1,25.38213,0,800,TRUE,150,31.07,0.57
62.1,25.48213,0,800,TRUE,150,31.07,0.57
62.1,25.58213,0,800,TRUE,150,31.07,0.57
62.1,25.68213,0,800,TRUE,150,31.07,0.57
62.1,25.78213,0,800,TRUE,150,31.07,0.57
62.1,25.88213,0,800,TRUE,150,31.07,0.57
62.1,25.98213,0,800,TRUE,150,31.07,0.57
62.1,26.08213,0,800,TRUE,150,31.07,0.57
62.1,26.18213,0,800,TRUE,150,31.07,0.57
62.1,26.28213,0,800,TRUE,150,31.07,0.57
62.1,26.38213,0,800,TRUE,150,31.07,0.57
62.1,26.48213,0,800,TRUE,150,31.07,0.57
62.1,26.58213,0,800,TRUE,150,31.07,0.57
62.1,26.68213,0,800,TRUE,150,31.07,0.57
62.1,26.78213,0,800,TRUE,150,31.07,0.57
62.1,26.88213,0,800,TRUE,150,31.07,0.57
62.1,26.98213,0,800,TRUE,150,31.07,0.57
62.1,27.08213,0,800,TRUE,150,31.07,0.57
62.1,27.18213,0,800,TRUE,150,31.07,0.57
62.1,27.28213,0,800,TRUE,150,31.07,0.57
62.1,27.38213,0,800,TRUE,150,31.07,0.57
62.1,27.48213,0,800,TRUE,150,31.07,0.57
62.1,27.58213,0,800,TRUE,150,31.07,0.57
62.1,27.68213,0,800,TRUE,150,31.07,0.57
62.1,27.78213,0,800,TRUE,150,31.07,0.57
62.1,27.88213,0,800,TRUE,150,31.07,0.57
62.1,27.98213,0,800,TRUE,150,31.07,0.57
62.1,28.08213,0,800,TRUE,150,31.07,0.57
62.1,28.18213,0,800,TRUE,150,31.07,0.57
62.1,28.28213,0,800,TRUE,150,31.07,0.57
62.1,28.38213,0,800,TRUE,150,31.07,0.57
62.1,28.48213,0,800,TRUE,150,31.07,0.57
62.1,28.58213,0,800,TRUE,150,31.07,0.57
62.1,28.68213,0,800,TRUE,150,31.07,0.57
62.1,28.78213,0,800,TRUE,150,31.07,0.57
62.1,28.88213,0,800,TRUE,150,31.07,0.57
62.1,28.98213,0,800,TRUE,150,31.07,0.57
62.1,29.08213,0,800,TRUE,150,31.07,0.57
62.1,29.18213,0,800,TRUE,150,31.07,0.57
62.1,29.28213,0,800,TRUE,150,31.07,0.57
62.1,29.38213,0,800,TRUE,150,31.07,0.57
62.1,29.48213,0,800,TRUE,150,31.07,0.57
62.1,29.58213,0,800,TRUE,150,31.07,0.57
62.1,29.68213,0,800,TRUE,150,31.07,0.57
62.1,29.78213,0,800,TRUE,150,31.07,0.57
62.1,29.88213,0,800,TRUE,150,31.07,0.57
62.1,29.98213,0,800,TRUE,150,31.07,0.57
62.1,30.08213,0,800,TRUE,150,31.07,0.57
62.1,30.18213,0,800,TRUE,150,31.07,0.57
62.1,30.28213,0,800,TRUE,150,31.07,0.57
62.1,30.38213,0,800,TRUE,150,31.07,0.57
62.1,30.48213,0,800,TRUE,150,31.07,0.57
62.1,30.58213,0,800,TRUE,150,31.07,0.57
62.1,30.68213,0,800,TRUE,150,31.07,0.57
62.1,30.78213,0,800,TRUE,150,31.07,0.57
62.1,4.68213,5,800,TRUE,150,31.07,0.57
62.1,4.78213,5,800,TRUE,150,31.07,0.57
62.1,4.88213,5,800,TRUE,150,31.07,0.57
62.1,4.98213,5,800,TRUE,150,31.07,0.57
62.1,5.08213,5,800,TRUE,150,31.07,0.57
62.1,5.18213,5,800,TRUE,150,31.07,0.57
62.1,5.28213,5,800,TRUE,150,31.07,0.57
62.1,5.38213,5,800,TRUE,150,31.07,0.57
62.1,5.48213,5,800,TRUE,150,31.07,0.57
62.1,5.58213,5,800,TRUE,150,31.07,0.57
62.1,5.68213,5,800,TRUE,150,31.07,0.57
62.1,5.78213,5,800,TRUE,150,31.07,0.57
62.1,5.88213,5,800,TRUE,150,31.07,0.57
62.1,5.98213,5,800,TRUE,150,31.07,0.57
62.1,6.08213,5,800,TRUE,150,31.07,0.57
62.1,6.18213,5,800,TRUE,150,31.07,0.57
62.1,6.28213,5,800,TRUE,150,31.07,0.57
62.1,6.38213,5,800,TRUE,150,31.07,0.57
62.1,6.48213,5,800,TRUE,150,31.07,0.57
62.1,6.58213,5,800,TRUE,150,31.07,0.57
62.1,6.68213,5,800,TRUE,150,31.07,0.57
62.1,6.78213,5,800,TRUE,150,31.07,0.57
62.1,6.88213,5,800,TRUE,150,31.07,0.57
62.1,6.98213,5,800,TRUE,150,31.07,0.57
62.1,7.08213,5,800,TRUE,150,31.07,0.57
62.1,7.18213,5,800,TRUE,150,31.07,0.57
62.1,7.28213,5,800,TRUE,150,31.07,0.57
62.1,7.38213,5,800,TRUE,150,31.07,0.57
62.1,7.48213,5,800,TRUE,150,31.07,0.57
62.1,7.58213,5,800,TRUE,150,31.07,0.57
62.1,7.68213,5,800,TRUE,150,31.07,0.57
62.1,7.78213,5,800,TRUE,150,31.07,0.57
62.1,7.88213,5,800,TRUE,150,31.07,0.57
62.1,7.98213,5,800,TRUE,150,31.07,0.57
62.1,8.08213,5,800,TRUE,150,31.07,0.57
62.1,8.18213,5,800,TRUE,150,31.07,0.57
62.1,8.28213,5,800,TRUE,150,31.07,0.57
62.1,8.38213,5,800,TRUE,150,31.07,0.57
62.1,8.48213,5,800,TRUE,150,31.07,0.57
62.1,8.58213,5,800,TRUE,150,31.07,0.57
62.1,8.68213,5,800,TRUE,150,31.07,0.57
62.1,8.78213,5,800,TRUE,150,31.07,0.57
62.1,8.88213,5,800,TRUE,150,31.07,0.57
62.1,8.98213,5,800,TRUE,150,31.07,0.57
62.1,9.08213,5,800,TRUE,150,31.07,0.57
62.1,9.18213,5,800,TRUE,150,31.07,0.57
62.1,9.28213,5,800,TRUE,150,31.07,0.57
62.1,9.38213,5,800,TRUE,150,31.07,0.57
62.1,9.48213,5,800,TRUE,150,31.07,0.57
62.1,9.58213,5,800,TRUE,150,31.07,0.57
62.1,9.68213,5,800,TRUE,150,31.07,0.57
62.1,9.78213,5,800,TRUE,150,31.07,0.57
62.1,9.88213,5,800,TRUE,150,31.07,0.57
62.1,9.98213,5,800,TRUE,150,31.07,0.57
62.1,10.08213,5,800,TRUE,150,31.07,0.57
62.1,10.18213,5,800,TRUE,150,31.07,0.57
62.1,10.28213,5,800,TRUE,150,31.07,0.57
62.1,10.38213,5,800,TRUE,150,31.07,0.57
62.1,10.48213,5,800,TRUE,150,31.07,0.57
62.1,10.58213,5,800,TRUE,150,31.07,0.57
62.1,10.68213,5,800,TRUE,150,31.07,0.57
62.1,10.78213,5,800,TRUE,150,31.07,0.57
62.1,10.88213,5,800,TRUE,150,31.07,0.57
62.1,10.98213,5,800,TRUE,150,31.07,0.57
62.1,11.08213,5,800,TRUE,150,31.07,0.57
62.1,11.18213,5,800,TRUE,150,31.07,0.57
62.1,11.28213,5,800,TRUE,150,31.07,0.57
62.1,11.38213,5,800,TRUE,150,31.07,0.57
62.1,11.48213,5,800,TRUE,150,31.07,0.57
62.1,11.58213,5,800,TRUE,150,31.07,0.57
62.1,11.68213,5,800,TRUE,150,31.07,0.57
62.1,11.78213,5,800,TRUE,150,31.07,0.57
62.1,11.88213,5,800,TRUE,150,31.07,0.57
62.1,11.98213,5,800,TRUE,150,31.07,0.57
62.1,12.08213,5,800,TRUE,150,31.07,0.57
62.1,12.18213,5,800,TRUE,150,31.07,0.57
62.1,12.28213,5,800,TRUE,150,31.07,0.57
62.1,12.38213,5,800,TRUE,150,31.07,0.57
62.1,12.48213,5,800,TRUE,150,31.07,0.57
62.1,12.58213,5,800,TRUE,150,31.07,0.57
62.1,12.68213,5,800,TRUE,150,31.07,0.57
62.1,12.78213,5,800,TRUE,150,31.07,0.57
62.1,12.88213,5,800,TRUE,150,31.07,0.57
62.1,12.98213,5,800,TRUE,150,31.07,0.57
62.1,13.08213,5,800,TRUE,150,31.07,0.57
62.1,13.18213,5,800,TRUE,150,31.07,0.57
62.1,13.28213,5,800,TRUE,150,31.07,0.57
62.1,13.38213,5,800,TRUE,150,31.07,0.57
62.1,-7.71787,0,800,TRUE,150,31.07,0.57
62.1,-7.61787,0,800,TRUE,150,31.07,0.57
62.1,-7.51787,0,800,TRUE,150,31.07,0.57
62.1,-7.41787,0,800,TRUE,150,31.07,0.57
62.1,-7.31787,0,800,TRUE,150,31.07,0.57
62.1,-7.21787,0,800,TRUE,150,31.07,0.57
62.1,-7.11787,0,800,TRUE,150,31.07,0.57
62.1,-7.01787,0,800,TRUE,150,31.07,0.57
62.1,-6.91787,0,800,TRUE,150,31.07,0.57
62.1,-6.81787,0,800,TRUE,150,31.07,0.57
62.1,-6.71787,0,800,TRUE,150,31.07,0.57
62.1,-6.61787,0,800,TRUE,150,31.07,0.57
62.1,-6.51787,0,800,TRUE,150,31.07,0.57
62.1,-6.41787,0,800,TRUE,150,31.07,0.57
62.1,-6.31787,0,800,TRUE,150,31.07,0.57
62.2,13.58213,0,800,TRUE,150,31.07,0.57
62.2,13.68213,0,800,TRUE,150,31.07,0.57
62.2,13.78213,0,800,TRUE,150,31.07,0.57
62.2,13.88213,0,800,TRUE,150,31.07,0.57
62.2,13.98213,0,800,TRUE,150,31.07,0.57
62.2,14.08213,0,800,TRUE,150,31.07,0.57
62.2,14.18213,0,800,TRUE,150,31.07,0.57
62.2,14.28213,0,800,TRUE,150,31.07,0.57
62.2,14.38213,0,800,TRUE,150,31.07,0.57
62.2,14.48213,0,800,TRUE,150,31.07,0.57
62.2,14.58213,0,800,TRUE,150,31.07,0.57
62.2,14.68213,0,800,TRUE,150,31.07,0.57
62.2,14.78213,0,800,TRUE,150,31.07,0.57
62.2,14.88213,0,800,TRUE,150,31.07,0.57
62.2,14.98213,0,800,TRUE,150,31.07,0.57
62.2,15.08213,0,800,TRUE,150,31.07,0.57
62.2,15.18213,0,800,TRUE,150,31.07,0.57
62.2,15.28213,0,800,TRUE,150,31.07,0.57
62.2,15.38213,0,800,TRUE,150,31.07,0.57
62.2,15.48213,0,800,TRUE,150,31.07,0.57
62.2,15.58213,0,800,TRUE,150,31.07,0.57
62.2,15.68213,0,800,TRUE,150,31.07,0.57
62.2,15.78213,0,800,TRUE,150,31.07,0.57
62.2,15.88213,0,800,TRUE,150,31.07,0.57
62.2,15.98213,0,800,TRUE,150,31.07,0.57
62.2,16.08213,0,800,TRUE,150,31.07,0.57
62.2,16.18213,0,800,TRUE,150,31.07,0.57
62.2,16.28213,0,800,TRUE,150,31.07,0.57
62.2,16.38213,0,800,TRUE,150,31.07,0.57
62.2,16.48213,0,800,TRUE,150,31.07,0.57
62.2,16.58213,0,800,TRUE,150,31.07,0.57
62.2,16.68213,0,800,TRUE,150,31.07,0.57
62.2,16.78213,0,800,TRUE,150,31.07,0.57
62.2,16.88213,0,800,TRUE,150,31.07,0.57
62.2,16.98213,0,800,TRUE,150,31.07,0.57
62.2,17.08213,0,800,TRUE,150,31.07,0.57
62.2,17.18213,0,800,TRUE,150,31.07,0.57
62.2,17.28213,0,800,TRUE,150,31.07,0.57
62.2,17.38213,0,800,TRUE,150,31.07,0.57
62.2,17.48213,0,800,TRUE,150,31.07,0.57
62.2,17.58213,0,800,TRUE,150,31.07,0.57
62.2,17.68213,0,800,TRUE,150,31.07,0.57
62.2,17.78213,0,800,TRUE,150,31.07,0.57
62.2,17.88213,0,800,TRUE,150,31.07,0.57
62.2,17.98213,0,800,TRUE,150,31.07,0.57
62.2,20.98213,0,800,TRUE,150,31.07,0.57
62.2,21.08213,0,800,TRUE,150,31.07,0.57
62.2,21.18213,0,800,TRUE,150,31.07,0.57
62.2,21.28213,0,800,TRUE,150,31.07,0.57
62.2,21.38213,0,800,TRUE,150,31.07,0.57
62.2,21.48213,0,800,TRUE,150,31.07,0.57
62.2,21.58213,0,800,TRUE,150,31.07,0.57
62.2,21.68213,0,800,TRUE,150,31.07,0.57
62.2,21.78213,0,800,TRUE,150,31.07,0.57
62.2,21.88213,0,800,TRUE,150,31.07,0.57
62.2,21.98213,0,800,TRUE,150,31.07,0.57
62.2,22.08213,0,800,TRUE,150,31.07,0.57
62.2,22.18213,0,800,TRUE,150,31.07,0.57
62.2,22.28213,0,800,TRUE,150,31.07,0.57
62.2,22.38213,0,800,TRUE,150,31.07,0.57
62.2,22.48213,0,800,TRUE,150,31.07,0.57
62.2,22.58213,0,800,TRUE,150,31.07,0.57
62.2,22.68213,0,800,TRUE,150,31.07,0.57
62.2,22.78213,0,800,TRUE,150,31.07,0.57
62.2,22.88213,0,800,TRUE,150,31.07,0.57
62.2,22.98213,0,800,TRUE,150,31.07,0.57
62.2,23.08213,0,800,TRUE,150,31.07,0.57
62.2,23.18213,0,800,TRUE,150,31.07,0.57
62.2,23.28213,0,800,TRUE,150,31.07,0.57
62.2,23.38213,0,800,TRUE,150,31.07,0.57
62.2,23.48213,0,800,TRUE,150,31.07,0.57
62.2,23.58213,0,800,TRUE,150,31.07,0.57
62.2,23.68213,0,800,TRUE,150,31.07,0.57
62.2,23.78213,0,800,TRUE,150,31.07,0.57
62.2,23.88213,0,800,TRUE,150,31.07,0.57
62.2,23.98213,0,800,TRUE,150,31.07,0.57
62.2,24.08213,0,800,TRUE,150,31.07,0.57
62.2,24.18213,0,800,TRUE,150,31.07,0.57
62.2,24.28213,0,800,TRUE,150,31.07,0.57
62.2,24.38213,0,800,TRUE,150,31.07,0.57
62.2,24.48213,0,800,TRUE,150,31.07,0.57
62.2,24.58213,0,800,TRUE,150,31.07,0.57
62.2,24.68213,0,800,TRUE,150,31.07,0.57
62.2,24.78213,0,800,TRUE,150,31.07,0.57
62.2,24.88213,0,800,TRUE,150,31.07,0.57
62.2,24.98213,0,800,TRUE,150,31.07,0.57
62.2,25.08213,0,800,TRUE,150,31.07,0.57
62.2,25.18213,0,800,TRUE,150,31.07,0.57
62.2,25.28213,0,800,TRUE,150,31.07,0.57
62.2,25.38213,0,800,TRUE,150,31.07,0.57
62.2,25.48213,0,800,TRUE,150,31.07,0.57
62.2,25.58213,0,800,TRUE,150,31.07,0.57
62.2,25.68213,0,800,TRUE,150,31.07,0.57
62.2,25.78213,0,800,TRUE,150,31.07,0.57
62.2,25.88213,0,800,TRUE,150,31.07,0.57
62.2,25.98213,0,800,TRUE,150,31.07,0.57
62.2,26.08213,0,800,TRUE,150,31.07,0.57
62.2,26.18213,0,800,TRUE,150,31.07,0.57
62.2,26.28213,0,800,TRUE,150,31.07,0.57
62.2,26.38213,0,800,TRUE,150,31.07,0.57
62.2,26.48213,0,800,TRUE,150,31.07,0.57
62.2,26.58213,0,800,TRUE,150,31.07,0.57
62.2,26.68213,0,800,TRUE,150,31.07,0.57
62.2,26.78213,0,800,TRUE,150,31.07,0.57
62.2,26.88213,0,800,TRUE,150,31.07,0.57
62.2,26.98213,0,800,TRUE,150,31.07,0.57
62.2,27.08213,0,800,TRUE,150,31.07,0.57
62.2,27.18213,0,800,TRUE,150,31.07,0.57
62.2,27.28213,0,800,TRUE,150,31.07,0.57
62.2,27.38213,0,800,TRUE,150,31.07,0.57
62.2,27.48213,0,800,TRUE,150,31.07,0.57
62.2,27.58213,0,800,TRUE,150,31.07,0.57
62.2,27.68213,0,800,TRUE,150,31.07,0.57
62.2,27.78213,0,800,TRUE,150,31.07,0.57
62.2,27.88213,0,800,TRUE,150,31.07,0.57
62.2,27.98213,0,800,TRUE,150,31.07,0.57
62.2,28.08213,0,800,TRUE,150,31.07,0.57
62.2,28.18213,0,800,TRUE,150,31.07,0.57
62.2,28.28213,0,800,TRUE,150,31.07,0.57
62.2,28.38213,0,800,TRUE,150,31.07,0.57
62.2,28.48213,0,800,TRUE,150,31.07,0.57
62.2,28.58213,0,800,TRUE,150,31.07,0.57
62.2,28.68213,0,800,TRUE,150,31.07,0.57
62.2,28.78213,0,800,TRUE,150,31.07,0.57
62.2,28.88213,0,800,TRUE,150,31.07,0.57
62.2,28.98213,0,800,TRUE,150,31.07,0.57
62.2,29.08213,0,800,TRUE,150,31.07,0.57
62.2,29.18213,0,800,TRUE,150,31.07,0.57
62.2,29.28213,0,800,TRUE,150,31.07,0.57
62.2,29.38213,0,800,TRUE,150,31.07,0.57
62.2,29.48213,0,800,TRUE,150,31.07,0.57
62.2,29.58213,0,800,TRUE,150,31.07,0.57
62.2,29.68213,0,800,TRUE,150,31.07,0.57
62.2,29.78213,0,800,TRUE,150,31.07,0.57
62.2,29.88213,0,800,TRUE,150,31.07,0.57
62.2,29.98213,0,800,TRUE,150,31.07,0.57
62.2,30.08213,0,800,TRUE,150,31.07,0.57
62.2,30.18213,0,800,TRUE,150,31.07,0.57
62.2,30.28213,0,800,TRUE,150,31.07,0.57
62.2,30.38213,0,800,TRUE,150,31.07,0.57
62.2,30.48213,0,800,TRUE,150,31.07,0.57
62.2,30.58213,0,800,TRUE,150,31.07,0.57
62.2,30.68213,0,800,TRUE,150,31.07,0.57
62.2,30.78213,0,800,TRUE,150,31.07,0.57
62.2,4.78213,5,800,TRUE,150,31.07,0.57
62.2,4.88213,5,800,TRUE,150,31.07,0.57
62.2,4.98213,5,800,TRUE,150,31.07,0.57
62.2,5.08213,5,800,TRUE,150,31.07,0.57
62.2,5.18213,5,800,TRUE,150,31.07,0.57
62.2,5.28213,5,800,TRUE,150,31.07,0.57
62.2,5.38213,5,800,TRUE,150,31.07,0.57
62.2,5.48213,5,800,TRUE,150,31.07,0.57
