,SA(0.01),SA(0.02),SA(0.022),SA(0.025),SA(0.029),SA(0.03),SA(0.032),SA(0.035),SA(0.036),SA(0.04),SA(0.042),SA(0.044),SA(0.045),SA(0.046),SA(0.048),SA(0.05),SA(0.055),SA(0.06),SA(0.065),SA(0.067),SA(0.07),SA(0.075),SA(0.08),SA(0.085),SA(0.09),SA(0.095),SA(0.1),SA(0.11),SA(0.12),SA(0.13),SA(0.133),SA(0.14),SA(0.15),SA(0.16),SA(0.17),SA(0.18),SA(0.19),SA(0.2),SA(0.22),SA(0.24),SA(0.25),SA(0.26),SA(0.28),SA(0.29),SA(0.3),SA(0.32),SA(0.34),SA(0.35),SA(0.36),SA(0.38),SA(0.4),SA(0.42),SA(0.44),SA(0.45),SA(0.46),SA(0.48),SA(0.5),SA(0.55),SA(0.6),SA(0.65),SA(0.667),SA(0.7),SA(0.75),SA(0.8),SA(0.85),SA(0.9),SA(0.95),SA(1.0),SA(1.1),SA(1.2),SA(1.3),SA(1.4),SA(1.5),SA(1.6),SA(1.7),SA(1.8),SA(1.9),SA(2.0),SA(2.2),SA(2.4),SA(2.5),SA(2.6),SA(2.8),SA(3.0),SA(3.2),SA(3.4),SA(3.5),SA(3.6),SA(3.8),SA(4.0),SA(4.2),SA(4.4),SA(4.6),SA(4.8),SA(5.0),SA(5.5),SA(6.0),SA(6.5),SA(7.0),SA(7.5),SA(8.0),SA(8.5),SA(9.0),SA(9.5),SA(10.0),RSD575,RSD595,PGA,PGV
SA(1.5),0.381454169,0.373373242,0.367928131,0.359144906,0.344244011,0.33939935,0.328870027,0.313047049,0.307285275,0.2885667,0.278433052,0.269008315,0.262980891,0.256997547,0.247145865,0.238243424,0.216120242,0.194621366,0.180326952,0.175837319,0.168357819,0.158157391,0.154601503,0.152527225,0.151612796,0.150026884,0.149115354,0.157037817,0.160379525,0.180518612,0.184947435,0.195160708,0.210514968,0.222608866,0.237191988,0.257855539,0.278636311,0.295767335,0.331051082,0.370647052,0.390910712,0.407340219,0.434824992,0.45225801,0.472650519,0.506705524,0.531545769,0.540701328,0.55148738,0.574615392,0.594149186,0.613091249,0.631522337,0.63963963,0.646744976,0.660156544,0.669793702,0.700578177,0.737814644,0.759301349,0.764460297,0.777128689,0.799914643,0.820356085,0.838324076,0.857242047,0.873651605,0.887809244,0.912688059,0.93791832,0.963648198,0.986911443,1,0.987571324,0.968233598,0.94819693,0.929050675,0.909599516,0.879248603,0.846751112,0.835077719,0.822582323,0.792755303,0.772883666,0.757628939,0.742617187,0.731662887,0.721702277,0.701701807,0.681669148,0.666526993,0.654303955,0.635389042,0.615086534,0.594311701,0.564909874,0.546096903,0.519517213,0.501107026,0.485883854,0.495813895,0.481490641,0.480299292,0.47291761,0.479822114,-0.143628043,-0.101962209,0.384335681,0.771556681
SA(1.6),0.372557903,0.364164114,0.358669737,0.350121216,0.335615893,0.330952502,0.320750313,0.305527856,0.299978814,0.280949045,0.271327399,0.261857037,0.255773158,0.249737133,0.239878008,0.23115648,0.209254166,0.188828181,0.174330512,0.169737227,0.162376028,0.152359788,0.149044416,0.146269889,0.145633675,0.14378315,0.142277131,0.150660097,0.153642416,0.172828038,0.177297087,0.187858344,0.203894592,0.215853217,0.230103222,0.250409698,0.270795032,0.287080892,0.319639351,0.357338706,0.37749068,0.394256,0.420909842,0.43843113,0.458666164,0.492398196,0.517076669,0.526263473,0.536672934,0.558905565,0.577853823,0.596788098,0.615639478,0.624179769,0.631706837,0.645725474,0.655892924,0.687215222,0.723729389,0.742692734,0.74722297,0.759792874,0.78198153,0.80371775,0.821768973,0.840532062,0.856432281,0.869678451,0.892342291,0.917410706,0.94238362,0.965360147,0.987571324,1,0.988697519,0.970398617,0.951072711,0.931070562,0.900249161,0.867235594,0.854812601,0.84219302,0.812970859,0.794954974,0.780127199,0.765729129,0.755149436,0.745108349,0.725345985,0.707071539,0.692937309,0.681771082,0.663372562,0.642928509,0.622244093,0.592743759,0.574484823,0.547388242,0.527561881,0.511024921,0.519592258,0.504863125,0.501952312,0.494620584,0.500109823,-0.137322867,-0.088215855,0.375277765,0.768804833
SA(1.7),0.356409103,0.347699118,0.342711826,0.334222585,0.320059177,0.315313946,0.305120651,0.289849642,0.284252342,0.264654266,0.255212104,0.246043982,0.239940891,0.234007489,0.224565377,0.216612199,0.195734123,0.176380201,0.162815903,0.158736487,0.151626368,0.142716823,0.139421336,0.135927936,0.134830372,0.132874088,0.131035799,0.138602565,0.141558242,0.160666917,0.165184984,0.175523225,0.191421916,0.204101434,0.218722872,0.238851336,0.257892678,0.272467924,0.304256289,0.3417868,0.361972149,0.379026738,0.404701995,0.42103919,0.440206636,0.472928031,0.497688249,0.506724806,0.516951644,0.538720205,0.557124583,0.575755464,0.594517344,0.602896734,0.610403836,0.625375623,0.636777638,0.66823242,0.703675507,0.722610285,0.727433447,0.740545538,0.763504066,0.786075297,0.804292479,0.822915554,0.839588949,0.852512821,0.873638758,0.89932326,0.924061113,0.946242048,0.968233598,0.988697519,1,0.990211065,0.972601026,0.951905161,0.919465576,0.886898939,0.874697591,0.861840645,0.833163039,0.815587517,0.800837123,0.786652485,0.776117294,0.766013564,0.746545843,0.727932468,0.713949754,0.70339915,0.68526749,0.664829052,0.64322895,0.612647972,0.593630763,0.563824393,0.541868909,0.524243485,0.533977363,0.519200933,0.514171745,0.506586785,0.508920848,-0.120607414,-0.072321626,0.358979314,0.75982776
SA(1.8),0.339269823,0.330742009,0.32594963,0.317728566,0.303817193,0.299216018,0.28928327,0.274815986,0.269456462,0.250286089,0.241085364,0.232102672,0.22623064,0.220497731,0.211157653,0.203199296,0.182593927,0.164151184,0.151140408,0.147347094,0.140571757,0.132163461,0.128731694,0.124449073,0.122166224,0.119901084,0.117793309,0.124436258,0.127800334,0.146590474,0.150903488,0.161010109,0.17669469,0.189022692,0.202835964,0.22338277,0.242717018,0.257226368,0.288758842,0.326173856,0.346410452,0.363541101,0.388959721,0.404234291,0.422619122,0.454164791,0.478643021,0.48730204,0.497284437,0.519393553,0.537290359,0.55475505,0.573353978,0.581492288,0.588725959,0.60397448,0.615624886,0.647208222,0.68273996,0.702364647,0.707218021,0.720378511,0.743844078,0.766260682,0.784189445,0.803273416,0.821262322,0.834108817,0.85449633,0.880871679,0.905896841,0.926646914,0.94819693,0.970398617,0.990211065,1,0.990732223,0.971937318,0.938700876,0.906468859,0.893628545,0.880747208,0.851906774,0.83322666,0.817173252,0.802257475,0.791494291,0.781301021,0.761760357,0.744449063,0.730277558,0.71913218,0.70079769,0.680806891,0.65940523,0.628718653,0.608746749,0.577086035,0.553548157,0.534793961,0.541822631,0.526502112,0.520979128,0.513277007,0.512308407,-0.102100291,-0.05719699,0.341699965,0.750835053
SA(1.9),0.330377021,0.322248314,0.317566188,0.309709265,0.296460464,0.29207037,0.282538195,0.268826424,0.263726931,0.244963126,0.236081008,0.227383364,0.221729426,0.216224058,0.207287012,0.199370152,0.178789582,0.160398521,0.147360291,0.143660095,0.137084322,0.129148975,0.126089166,0.1214857,0.119022402,0.116607047,0.114269993,0.119956955,0.122192309,0.139967496,0.143746096,0.153116725,0.167931849,0.179984373,0.19335234,0.214120937,0.233476803,0.248012599,0.278971999,0.315057766,0.334968835,0.352208192,0.37739018,0.392140532,0.409884876,0.440190644,0.463660751,0.472034232,0.481911532,0.503901649,0.521761065,0.538270413,0.556845373,0.564794251,0.571605196,0.586661935,0.598050067,0.628353201,0.664423257,0.684535129,0.689347877,0.702249139,0.725683022,0.748147119,0.766371655,0.786155567,0.804323531,0.816742638,0.836701993,0.862761011,0.888054438,0.90839256,0.929050675,0.951072711,0.972601026,0.990732223,1,0.989793229,0.958442873,0.927154844,0.914066912,0.900848524,0.871892636,0.851612274,0.833662058,0.817781299,0.806842858,0.796863324,0.777244406,0.759002013,0.744161394,0.732274854,0.713726249,0.694397415,0.672863637,0.641619543,0.621470574,0.590313429,0.566402296,0.54727289,0.556744102,0.542099168,0.536657323,0.528829817,0.524654531,-0.090302019,-0.051263556,0.332731356,0.746013467
SA(2.0),0.321881671,0.314628521,0.310176327,0.302623402,0.289268291,0.285026594,0.275301064,0.261705948,0.25671315,0.238159379,0.229310507,0.220701023,0.215107046,0.209629793,0.200698292,0.192355745,0.171322032,0.15239382,0.140403494,0.136880216,0.130563591,0.122737808,0.119655836,0.114918851,0.112048502,0.111053781,0.108881542,0.114676603,0.115184008,0.131515265,0.134819411,0.143879739,0.159077508,0.172182749,0.185088116,0.205737917,0.224968945,0.240105476,0.269929315,0.305322427,0.325126849,0.3418481,0.366258341,0.380045519,0.396451396,0.424806278,0.447856614,0.455821294,0.465610986,0.487750144,0.505323893,0.52153319,0.540173063,0.547839572,0.554679031,0.569787863,0.581156515,0.609997445,0.646468662,0.666591591,0.671655362,0.684256658,0.706043132,0.730024953,0.7488191,0.768949036,0.786667599,0.798624069,0.817716493,0.843174258,0.868366771,0.888454773,0.909599516,0.931070562,0.951905161,0.971937318,0.989793229,1,0.978717655,0.947916977,0.934279247,0.920601228,0.892018296,0.869556932,0.849634705,0.832805253,0.822104265,0.81199656,0.791115549,0.771824691,0.756069149,0.743778103,0.725298666,0.706096205,0.683615402,0.649865215,0.628257089,0.596454026,0.570975505,0.551477538,0.565998276,0.55191504,0.545699687,0.537263249,0.530172287,-0.071741469,-0.036729677,0.324146686,0.736847355
SA(2.2),0.314481056,0.307820939,0.303487733,0.296372708,0.28401284,0.280052361,0.270942092,0.258583867,0.254135784,0.236360174,0.228233797,0.220056376,0.214691656,0.209507885,0.201369059,0.193413242,0.172823007,0.155032854,0.144321793,0.141341471,0.135715885,0.127291531,0.123592428,0.118544628,0.114684259,0.113757426,0.111324216,0.114875647,0.114147406,0.129859046,0.132635892,0.140471566,0.152032147,0.163520699,0.17461352,0.194327727,0.21192952,0.225657605,0.255993274,0.289671156,0.308312155,0.323823098,0.348407973,0.361565005,0.377183152,0.403852602,0.426916057,0.435260349,0.444684877,0.465646647,0.482394474,0.498222303,0.517115062,0.524372817,0.530853329,0.54571511,0.55659353,0.584308575,0.619232008,0.638922407,0.644280183,0.656988116,0.677326389,0.701965482,0.719786248,0.739097075,0.756902684,0.769297643,0.788691933,0.812647439,0.837724281,0.858855221,0.879248603,0.900249161,0.919465576,0.938700876,0.958442873,0.978717655,1,0.981631579,0.967609839,0.953596075,0.924554777,0.901281377,0.88086087,0.864147622,0.853663251,0.843440688,0.822002521,0.800859713,0.783339627,0.769925462,0.751974128,0.73358512,0.712027881,0.677190021,0.653571302,0.62032403,0.591919666,0.571744409,0.583807849,0.568099241,0.559999607,0.550412449,0.541699972,-0.05574971,-0.02150386,0.316613432,0.732436875
SA(2.4),0.311882479,0.305948182,0.301910977,0.295354435,0.283983956,0.280486302,0.272073388,0.260800167,0.25673788,0.240256164,0.232838755,0.224927255,0.219826082,0.215037109,0.207112507,0.199256996,0.179808347,0.163005907,0.152694476,0.150085283,0.144778792,0.136399368,0.13353933,0.12884159,0.12517781,0.123800236,0.121474686,0.12372973,0.121966574,0.136457436,0.138638666,0.144596984,0.153318695,0.162466885,0.17184134,0.190811636,0.207507266,0.21984957,0.24866874,0.280421038,0.298597502,0.31324139,0.334793249,0.346455091,0.36084731,0.385037234,0.407368102,0.416266582,0.425849706,0.445359368,0.461201244,0.476498025,0.494864453,0.501666359,0.507994454,0.522825007,0.533266064,0.559946296,0.592407026,0.61140315,0.616867491,0.629524144,0.649254216,0.673793798,0.691676782,0.711387113,0.729112974,0.741356295,0.760239351,0.784017269,0.808780618,0.829218737,0.846751112,0.867235594,0.886898939,0.906468859,0.927154844,0.947916977,0.981631579,1,0.994256026,0.983112109,0.954347436,0.930105053,0.909957093,0.893110744,0.882737188,0.872983143,0.852445109,0.830202675,0.811081526,0.795591993,0.777702505,0.758885518,0.737691783,0.701245053,0.675726407,0.640805692,0.611205843,0.589302943,0.595835742,0.579320201,0.568986134,0.55778771,0.548670844,-0.037222025,-0.002645352,0.313879745,0.727131141
SA(2.5),0.315000897,0.309343913,0.305527952,0.29942246,0.28824283,0.284851528,0.276640084,0.26600289,0.262222909,0.24621582,0.238857883,0.230774744,0.225643056,0.220902493,0.212991931,0.205209504,0.185979716,0.169823063,0.159087362,0.156802014,0.151959771,0.143501525,0.141735953,0.137452546,0.134635151,0.133784909,0.131352146,0.131690895,0.129674556,0.143862356,0.145495447,0.150777281,0.159254831,0.167026029,0.17638171,0.194665361,0.211063553,0.22278234,0.248696591,0.277926595,0.2957636,0.310319215,0.332446174,0.344350681,0.35869231,0.382027084,0.403466587,0.412165102,0.421699384,0.440988074,0.456704545,0.472481322,0.490103858,0.496671133,0.502922042,0.5180676,0.528470522,0.554601885,0.58560761,0.603423213,0.608595465,0.620603424,0.6397645,0.664152761,0.682401423,0.702120091,0.720549547,0.733218986,0.751114416,0.774917853,0.799260005,0.819319165,0.835077719,0.854812601,0.874697591,0.893628545,0.914066912,0.934279247,0.967609839,0.994256026,1,0.994766039,0.969995623,0.945840761,0.925616055,0.908246356,0.897631568,0.88773637,0.867003085,0.844629701,0.825181419,0.809418561,0.791080451,0.771997116,0.750847917,0.713369292,0.687082749,0.650522058,0.621839963,0.599107557,0.604587662,0.58744323,0.575901973,0.56429902,0.555746315,-0.031921741,-0.000632385,0.316927279,0.726458237
SA(2.6),0.313346867,0.308085646,0.304416452,0.298512951,0.287910914,0.28471628,0.276926747,0.266839711,0.263204821,0.247890099,0.240835374,0.232920316,0.227917419,0.223312314,0.215628434,0.208177212,0.189166613,0.173374094,0.16256753,0.160355273,0.155834095,0.147323478,0.145088611,0.140884057,0.138156238,0.136962953,0.134208206,0.134049448,0.131373983,0.14479763,0.146212564,0.151187132,0.159222297,0.166286329,0.175492015,0.193473939,0.209380001,0.220302884,0.245405676,0.273625736,0.29139998,0.305905301,0.327800449,0.33957148,0.353401941,0.376410049,0.397478579,0.405751873,0.414998609,0.43404562,0.449537536,0.465592677,0.482803032,0.48917528,0.495398096,0.510457447,0.520616773,0.546175174,0.576312357,0.593629688,0.598582779,0.610407442,0.629198381,0.653821677,0.672590406,0.692248559,0.711119111,0.723760378,0.740147855,0.763391388,0.787084615,0.806946085,0.822582323,0.84219302,0.861840645,0.880747208,0.900848524,0.920601228,0.953596075,0.983112109,0.994766039,1,0.984183582,0.961287761,0.940840408,0.922559836,0.911668598,0.901550039,0.880641807,0.858405769,0.839102392,0.823233584,0.80457658,0.785714357,0.764959058,0.72653237,0.699128924,0.66110598,0.631728222,0.608431709,0.612460253,0.595398725,0.582726886,0.570870419,0.562792032,-0.027679005,0.005195261,0.315130365,0.722880736
SA(2.8),0.307814052,0.302886856,0.299350761,0.293631309,0.283712911,0.280659217,0.27339424,0.263707632,0.260183856,0.245683645,0.239111036,0.231561654,0.226824008,0.222321931,0.214543244,0.207537497,0.189262932,0.174402207,0.164109982,0.161772367,0.157653691,0.150262676,0.147695464,0.143391596,0.140060215,0.138201807,0.135070778,0.135399984,0.130617482,0.142144981,0.1435297,0.148621998,0.156590129,0.1639327,0.172864813,0.19024199,0.205459964,0.21603794,0.240905103,0.26758523,0.285888524,0.300854661,0.322264912,0.33321328,0.345426722,0.367015414,0.387194359,0.395245998,0.4041986,0.421900938,0.43655582,0.453730381,0.470913253,0.476831088,0.482729193,0.496906994,0.505619743,0.526941542,0.554291356,0.569268631,0.574221449,0.585831513,0.603592615,0.628478862,0.647271394,0.666525422,0.685590369,0.697649974,0.712972636,0.734685619,0.757146942,0.776319449,0.792755303,0.812970859,0.833163039,0.851906774,0.871892636,0.892018296,0.924554777,0.954347436,0.969995623,0.984183582,1,0.987549691,0.968371517,0.948706567,0.937830719,0.927549872,0.907083652,0.884976107,0.865714004,0.849819775,0.830795077,0.812301069,0.791220407,0.750982257,0.720496021,0.67906175,0.647730938,0.624087327,0.626834888,0.608998116,0.59588384,0.583665887,0.576211156,-0.021150526,0.014823052,0.309310295,0.714464969
SA(3.0),0.306307304,0.30150025,0.298301058,0.292749139,0.283278683,0.280236411,0.273048896,0.26309993,0.259549268,0.244986599,0.238749562,0.231203141,0.226459354,0.221988991,0.214422541,0.207861877,0.190400822,0.176484024,0.167402435,0.165225592,0.161465734,0.154951922,0.152232007,0.147449124,0.143414292,0.140561032,0.137785368,0.138723585,0.133344235,0.144529935,0.14634329,0.151495225,0.159688493,0.167047271,0.176246134,0.192739802,0.207075869,0.217298291,0.242045971,0.268779857,0.287536593,0.302389157,0.322884838,0.33329437,0.345055248,0.365837056,0.385516516,0.393642924,0.402433193,0.418087136,0.431276047,0.447721605,0.463912663,0.469621442,0.475392783,0.488672921,0.496108011,0.514072805,0.537894922,0.551751349,0.55630728,0.567472573,0.585023751,0.609351326,0.627494498,0.646795343,0.666253434,0.678023851,0.692053687,0.714271152,0.736814237,0.755257604,0.772883666,0.794954974,0.815587517,0.83322666,0.851612274,0.869556932,0.901281377,0.930105053,0.945840761,0.961287761,0.987549691,1,0.989669691,0.971083725,0.960581315,0.950502769,0.9295823,0.90814963,0.888476813,0.871860114,0.852377629,0.833824351,0.81188419,0.771099527,0.739101391,0.696163574,0.662661771,0.637773707,0.637893527,0.62035196,0.608433146,0.596566365,0.590252847,-0.017324747,0.019047144,0.307614631,0.707764456
SA(3.2),0.302359965,0.297937933,0.295017582,0.289863533,0.28077897,0.277697714,0.270590107,0.260643934,0.257109227,0.24278928,0.236602137,0.22916714,0.224489064,0.220206384,0.212907408,0.206536683,0.189010009,0.17517462,0.166046525,0.163772999,0.160179189,0.154470513,0.151422124,0.146993746,0.143070112,0.140180566,0.13867951,0.139377407,0.133236432,0.144409533,0.146156253,0.151326383,0.158632643,0.16566638,0.175130615,0.190847639,0.205410904,0.215834353,0.240017078,0.265948392,0.284771883,0.299261834,0.318994398,0.328439676,0.340053376,0.36090238,0.37956691,0.386632616,0.3949889,0.410366789,0.423242713,0.439023935,0.454544572,0.460298943,0.465969778,0.479497792,0.487477274,0.505112454,0.527700226,0.540284892,0.544863755,0.555247063,0.571274158,0.594521908,0.612209142,0.631971754,0.65119997,0.662593665,0.676594725,0.700143758,0.722497004,0.740067154,0.757628939,0.780127199,0.800837123,0.817173252,0.833662058,0.849634705,0.88086087,0.909957093,0.925616055,0.940840408,0.968371517,0.989669691,1,0.990134272,0.981322998,0.972115343,0.951990059,0.930690872,0.911483256,0.894345403,0.874386628,0.85500717,0.831587632,0.789846388,0.758133064,0.715002251,0.679680675,0.654799887,0.651747411,0.633899174,0.622200584,0.609599948,0.601725545,-0.01055066,0.025384057,0.303636831,0.705959506
SA(3.4),0.299315646,0.294882896,0.292069594,0.287019463,0.277588615,0.274403416,0.267463541,0.257775667,0.254150086,0.239998946,0.233810091,0.226363669,0.221761877,0.217579595,0.210311303,0.204128212,0.187339822,0.174804294,0.16645138,0.164415044,0.16121173,0.156036653,0.15334017,0.148615992,0.144370839,0.141688812,0.140872807,0.142295197,0.136655372,0.147124678,0.148636539,0.153894515,0.161691019,0.167609599,0.176077378,0.190546424,0.204592899,0.214609413,0.238029115,0.2635302,0.281908715,0.29555594,0.312782857,0.321880089,0.333565436,0.354849524,0.372430883,0.379025499,0.386725262,0.401673409,0.413660908,0.429060721,0.444080864,0.449611221,0.455389623,0.468600749,0.476503958,0.492582427,0.513592083,0.525289745,0.529735448,0.539836661,0.555214814,0.578297907,0.596392892,0.616532409,0.635472453,0.647415809,0.662505231,0.68746535,0.709865927,0.726993114,0.742617187,0.765729129,0.786652485,0.802257475,0.817781299,0.832805253,0.864147622,0.893110744,0.908246356,0.922559836,0.948706567,0.971083725,0.990134272,1,0.996931746,0.990576885,0.972534549,0.95074797,0.931911609,0.914006347,0.893952541,0.874453546,0.851095036,0.809896078,0.777747595,0.735092982,0.699375499,0.673374053,0.665533442,0.646376458,0.633634194,0.620319978,0.610604695,-0.001425311,0.035415957,0.300510886,0.702875378
SA(3.5),0.292484386,0.28817946,0.285401877,0.280618381,0.271424468,0.268235476,0.261332139,0.251751862,0.248205695,0.234471095,0.228507561,0.221059379,0.216653081,0.212600581,0.205266935,0.19910592,0.18288134,0.171231797,0.163887912,0.161894123,0.158335641,0.153185854,0.150985033,0.146319831,0.141824179,0.13893727,0.138034459,0.139343993,0.134303637,0.143979985,0.145655767,0.1508952,0.159464569,0.165891254,0.173931755,0.187727022,0.2013366,0.21164301,0.234278842,0.257461697,0.27523861,0.288395943,0.305297149,0.314062665,0.325768815,0.347368945,0.364315678,0.37035199,0.377715962,0.392445521,0.404555621,0.419287683,0.433705278,0.438910948,0.444294135,0.456905525,0.46468043,0.479584922,0.499203715,0.510059044,0.514376725,0.524783795,0.540813657,0.564545781,0.582878859,0.603321751,0.623121316,0.635356306,0.651661452,0.677044723,0.699608543,0.716409641,0.731662887,0.755149436,0.776117294,0.791494291,0.806842858,0.822104265,0.853663251,0.882737188,0.897631568,0.911668598,0.937830719,0.960581315,0.981322998,0.996931746,1,0.997405256,0.982787859,0.962294558,0.943639615,0.92514471,0.905243548,0.885809754,0.862602414,0.821477177,0.788594977,0.745891411,0.709965521,0.683411744,0.672115932,0.651778186,0.638531618,0.62522921,0.615651855,0.0075642,0.045001222,0.293567584,0.699177482
SA(3.6),0.288047786,0.283784066,0.281090147,0.276397181,0.26728646,0.264144736,0.257317598,0.247887178,0.244358254,0.231129288,0.225336784,0.218095779,0.21379067,0.209887251,0.202732532,0.196754212,0.181277194,0.170320257,0.16345208,0.161519657,0.158125344,0.153237474,0.151260164,0.14668002,0.141945988,0.139190007,0.138472498,0.139775256,0.134443421,0.14393303,0.145562167,0.150763456,0.159262563,0.165443001,0.172832148,0.186245944,0.199822669,0.210129079,0.23173765,0.254286471,0.271741074,0.284689719,0.301163083,0.309654719,0.321095258,0.342507336,0.358853611,0.3644966,0.371560385,0.385865769,0.397635826,0.411949973,0.425852482,0.43088975,0.436026982,0.448207055,0.455531576,0.469863837,0.488792133,0.499576523,0.503876358,0.514365204,0.53086542,0.554869648,0.572924049,0.59304623,0.612781556,0.624792291,0.641008241,0.666675002,0.689448487,0.706439824,0.721702277,0.745108349,0.766013564,0.781301021,0.796863324,0.81199656,0.843440688,0.872983143,0.88773637,0.901550039,0.927549872,0.950502769,0.972115343,0.990576885,0.997405256,1,0.990895137,0.971902966,0.953755435,0.935031765,0.915007083,0.89574235,0.872800653,0.831947428,0.798104711,0.755051771,0.718908891,0.692264402,0.678976353,0.658324427,0.645030671,0.63157071,0.62219093,0.013835659,0.052251676,0.289098273,0.694207702
SA(3.8),0.273887486,0.269557196,0.266943065,0.262455031,0.253493742,0.250430663,0.243855274,0.234488283,0.231028257,0.218350307,0.212877369,0.205696199,0.20138089,0.197552609,0.190624943,0.185098922,0.170342398,0.16030797,0.154075588,0.152206168,0.149010277,0.144337039,0.142294816,0.13701358,0.131555428,0.128952837,0.127949215,0.128681996,0.123211039,0.13192111,0.133182569,0.137518366,0.14509529,0.150405735,0.155608819,0.168961619,0.182802119,0.193586323,0.21512357,0.236766873,0.253820818,0.266905075,0.284367155,0.292737199,0.303779314,0.324950286,0.340892468,0.345829847,0.352424394,0.366126324,0.377487375,0.390412226,0.403417079,0.408477784,0.413462396,0.425073289,0.432120789,0.44609938,0.465200135,0.476599036,0.481145397,0.491356687,0.508416851,0.53286835,0.551207916,0.571762726,0.592064334,0.603662335,0.619841099,0.645365577,0.668422857,0.685797882,0.701701807,0.725345985,0.746545843,0.761760357,0.777244406,0.791115549,0.822002521,0.852445109,0.867003085,0.880641807,0.907083652,0.9295823,0.951990059,0.972534549,0.982787859,0.990895137,1,0.988760435,0.973867377,0.955573389,0.934892526,0.915080732,0.892296038,0.851571289,0.81653877,0.773377279,0.737023214,0.709817467,0.692753821,0.671688624,0.657270335,0.642923199,0.634190889,0.032719857,0.06954347,0.274880998,0.6818844
SA(4.0),0.268361307,0.26410759,0.261653509,0.257689903,0.249711814,0.246761533,0.240132251,0.230554146,0.22702579,0.2146921,0.209002185,0.201784789,0.197335342,0.192945954,0.185983118,0.180479647,0.167038293,0.157055829,0.151316608,0.149056411,0.146080866,0.141243443,0.140446843,0.134314193,0.128126963,0.125433873,0.124692373,0.126529276,0.120895287,0.127595379,0.128715148,0.132065014,0.139418012,0.144409311,0.148965855,0.160421383,0.174771017,0.18665095,0.209813253,0.229653834,0.245569979,0.25738864,0.274906923,0.28394297,0.293416072,0.312249671,0.328359059,0.332859281,0.339352793,0.354277762,0.366509365,0.379025658,0.392556984,0.397827692,0.402206545,0.410918029,0.417160172,0.432183551,0.450030903,0.460777108,0.464922189,0.473620261,0.488916571,0.512210468,0.531474474,0.553975399,0.573501354,0.583661859,0.597996925,0.622400785,0.644037444,0.661842345,0.681669148,0.707071539,0.727932468,0.744449063,0.759002013,0.771824691,0.800859713,0.830202675,0.844629701,0.858405769,0.884976107,0.90814963,0.930690872,0.95074797,0.962294558,0.971902966,0.988760435,1,0.992560526,0.976842453,0.957122064,0.938191268,0.917235726,0.876746044,0.842022865,0.80104049,0.765612236,0.73996659,0.716325367,0.694550614,0.679560894,0.665128584,0.658144973,0.066598835,0.101543979,0.26885924,0.674225585
SA(4.2),0.265223109,0.261105701,0.258926935,0.255632918,0.248124942,0.245148568,0.23863382,0.229120688,0.225546641,0.213665074,0.20819128,0.201124896,0.196691868,0.192243584,0.185105038,0.179503456,0.166206591,0.156312942,0.150276808,0.148055711,0.145321705,0.14091091,0.140697123,0.134256551,0.128099771,0.125172274,0.124231481,0.126052892,0.120611811,0.127247839,0.128456728,0.131105574,0.137569416,0.142219943,0.146913873,0.157334993,0.172053267,0.18443169,0.206564074,0.225225966,0.241100143,0.252533043,0.268921779,0.278019364,0.287420396,0.305428439,0.320700696,0.324801069,0.331458831,0.346503819,0.358529316,0.370881083,0.383796772,0.388682368,0.392655719,0.400898606,0.407122965,0.422264041,0.439606276,0.450865204,0.455312478,0.464396913,0.479703626,0.502105301,0.520483495,0.54176125,0.559743303,0.569290059,0.583547605,0.607955629,0.628520904,0.646021541,0.666526993,0.692937309,0.713949754,0.730277558,0.744161394,0.756069149,0.783339627,0.811081526,0.825181419,0.839102392,0.865714004,0.888476813,0.911483256,0.931911609,0.943639615,0.953755435,0.973867377,0.992560526,1,0.992898769,0.97729164,0.96057874,0.941073655,0.901331897,0.867275711,0.828367615,0.793351982,0.767681094,0.741558322,0.720223985,0.70500092,0.690179778,0.683421577,0.07481131,0.105730446,0.26567257,0.673307749
SA(4.4),0.262043625,0.257864888,0.255951797,0.252814439,0.245465805,0.242439601,0.235749381,0.226481929,0.222847812,0.210777667,0.205238883,0.198383999,0.19406836,0.189556199,0.182387041,0.176780591,0.163816113,0.154229503,0.147693095,0.145648929,0.143084331,0.138955695,0.138824517,0.13256957,0.126407177,0.123285184,0.122307063,0.123848595,0.11916402,0.125844689,0.126991979,0.129213818,0.135623819,0.14052005,0.145863874,0.156480358,0.171143959,0.183848133,0.206509973,0.225375094,0.241349599,0.252249138,0.267664459,0.276362635,0.285546857,0.303340314,0.317564579,0.321150802,0.327736017,0.342453769,0.35481742,0.367756764,0.380758399,0.385447786,0.389147995,0.397027348,0.402771251,0.41922332,0.435218047,0.445372929,0.449396174,0.457770627,0.472339268,0.492873748,0.509949837,0.530472247,0.547360705,0.555893956,0.570615617,0.595056408,0.615385916,0.63288555,0.654303955,0.681771082,0.70339915,0.71913218,0.732274854,0.743778103,0.769925462,0.795591993,0.809418561,0.823233584,0.849819775,0.871860114,0.894345403,0.914006347,0.92514471,0.935031765,0.955573389,0.976842453,0.992898769,1,0.993428006,0.980898164,0.963622206,0.924208066,0.890009447,0.852573234,0.818432226,0.7929394,0.765692997,0.74553243,0.730379426,0.71581869,0.708629282,0.075138033,0.103053125,0.262468862,0.677405718
