,SA(0.01),SA(0.02),SA(0.022),SA(0.025),SA(0.029),SA(0.03),SA(0.032),SA(0.035),SA(0.036),SA(0.04),SA(0.042),SA(0.044),SA(0.045),SA(0.046),SA(0.048),SA(0.05),SA(0.055),SA(0.06),SA(0.065),SA(0.067),SA(0.07),SA(0.075),SA(0.08),SA(0.085),SA(0.09),SA(0.095),SA(0.1),SA(0.11),SA(0.12),SA(0.13),SA(0.133),SA(0.14),SA(0.15),SA(0.16),SA(0.17),SA(0.18),SA(0.19),SA(0.2),SA(0.22),SA(0.24),SA(0.25),SA(0.26),SA(0.28),SA(0.29),SA(0.3),SA(0.32),SA(0.34),SA(0.35),SA(0.36),SA(0.38),SA(0.4),SA(0.42),SA(0.44),SA(0.45),SA(0.46),SA(0.48),SA(0.5),SA(0.55),SA(0.6),SA(0.65),SA(0.667),SA(0.7),SA(0.75),SA(0.8),SA(0.85),SA(0.9),SA(0.95),SA(1.0),SA(1.1),SA(1.2),SA(1.3),SA(1.4),SA(1.5),SA(1.6),SA(1.7),SA(1.8),SA(1.9),SA(2.0),SA(2.2),SA(2.4),SA(2.5),SA(2.6),SA(2.8),SA(3.0),SA(3.2),SA(3.4),SA(3.5),SA(3.6),SA(3.8),SA(4.0),SA(4.2),SA(4.4),SA(4.6),SA(4.8),SA(5.0),SA(5.5),SA(6.0),SA(6.5),SA(7.0),SA(7.5),SA(8.0),SA(8.5),SA(9.0),SA(9.5),SA(10.0),RSD575,RSD595,PGA,PGV
SA(0.07),0.910839128,0.917129519,0.919591299,0.92399593,0.932129884,0.933879179,0.938184679,0.943840332,0.945738114,0.953756671,0.957091379,0.960760271,0.962726475,0.964717647,0.967634816,0.970629862,0.978459814,0.98663213,0.994228169,0.997260171,1,0.993990676,0.985138598,0.976949492,0.967760374,0.957987288,0.949386971,0.933662383,0.91772609,0.901230678,0.895850251,0.886243444,0.871965333,0.856839181,0.842105077,0.829373264,0.816370498,0.804764461,0.784996764,0.758970084,0.742494289,0.728756615,0.709456874,0.699941873,0.691452886,0.670702104,0.65269,0.642987517,0.631301131,0.611111907,0.594364182,0.573644882,0.551822302,0.54312274,0.535868539,0.519737768,0.504822313,0.458826448,0.420038058,0.390250946,0.384192094,0.366901025,0.343504014,0.322771936,0.306925238,0.290724487,0.272574581,0.25616521,0.225125192,0.209393934,0.196104945,0.18823163,0.168361423,0.162389856,0.151611928,0.140577592,0.137096721,0.130541867,0.135712458,0.144779512,0.151959606,0.15584091,0.15764831,0.161478988,0.160170893,0.161188314,0.158354211,0.158131298,0.148985966,0.146101979,0.145324176,0.143079825,0.141223026,0.136535709,0.133232708,0.124063792,0.11414902,0.099333751,0.103649956,0.095172468,0.099027443,0.103900354,0.091983143,0.082674286,0.086016317,-0.34779111,-0.33322389,0.909413835,0.453022216
SA(0.075),0.904425975,0.910432375,0.913050748,0.917303267,0.92486177,0.926518741,0.930775978,0.936128424,0.93784655,0.945663978,0.948917188,0.952341088,0.95419827,0.956066075,0.958808997,0.961924493,0.969711976,0.978344277,0.985584089,0.98895666,0.993990676,1,0.99394174,0.985675219,0.976158906,0.966171949,0.957130851,0.940778329,0.923436902,0.905910217,0.900328977,0.890281977,0.875104459,0.859081747,0.843701497,0.830182073,0.816892565,0.804718061,0.78423236,0.757491284,0.740625013,0.726727406,0.706714284,0.696787386,0.687704933,0.665999141,0.647223186,0.637160691,0.624961448,0.604057787,0.586635382,0.565546211,0.543957981,0.535368805,0.528194374,0.511947059,0.496458596,0.44872514,0.409217719,0.379597183,0.373430382,0.356404907,0.333014108,0.312169676,0.296208592,0.279960019,0.261742337,0.24522249,0.215249639,0.199144273,0.185217406,0.177533664,0.158156151,0.152350868,0.14272465,0.132161409,0.129141542,0.122750566,0.127292957,0.136399998,0.143500506,0.147320683,0.150265776,0.154942585,0.154475905,0.156049898,0.153177415,0.153232619,0.144350926,0.141231395,0.140908901,0.138958126,0.137636304,0.133334392,0.13039564,0.121531745,0.11079229,0.095351818,0.099360589,0.090435511,0.09487335,0.099404078,0.088528368,0.079586692,0.084916173,-0.339590488,-0.325098989,0.902922945,0.440697847
SA(0.08),0.899386326,0.904784567,0.907395785,0.911519362,0.918570919,0.920066815,0.923883359,0.928793007,0.930326167,0.937674773,0.940661215,0.944033218,0.945826326,0.947628332,0.950260335,0.953126395,0.960650338,0.969225221,0.976467588,0.979958916,0.985138598,0.99394174,1,0.993740842,0.984138552,0.974119536,0.964821824,0.946828524,0.928667267,0.910448804,0.90464304,0.893752967,0.878153872,0.861632662,0.845645205,0.83202441,0.818445225,0.806384699,0.785099511,0.757631099,0.740220184,0.725826273,0.704546636,0.693727094,0.684208677,0.662511015,0.643329557,0.632927819,0.620562119,0.59915373,0.581149134,0.559553474,0.538135614,0.529655809,0.522542163,0.506347783,0.490797694,0.442383048,0.402492771,0.37209639,0.365881043,0.349542676,0.327278491,0.306615024,0.290855665,0.274423152,0.256064887,0.239462527,0.21017775,0.194549951,0.180503363,0.173542283,0.154600292,0.149041811,0.139424785,0.128729755,0.126086553,0.119660544,0.12359346,0.133538658,0.141736537,0.145086542,0.147696659,0.152229897,0.151423667,0.153345494,0.150979798,0.15125954,0.142300276,0.140442096,0.140696868,0.138825599,0.137208489,0.133001698,0.130021889,0.121762506,0.111155367,0.094837337,0.099427092,0.090985357,0.095282992,0.100382623,0.088678649,0.079899148,0.0854007,-0.333775723,-0.31599486,0.897835625,0.430947837
SA(0.085),0.895306619,0.90017022,0.902561508,0.906779056,0.913530482,0.914968247,0.918668033,0.923317291,0.924861985,0.931924456,0.934953069,0.938249823,0.940035608,0.941729621,0.944043886,0.946687628,0.953770556,0.962214589,0.968441763,0.971694925,0.976949492,0.985675219,0.993740842,1,0.993727976,0.983782509,0.974261699,0.954787877,0.935697042,0.916847182,0.910780133,0.900029109,0.884563848,0.867756335,0.85140609,0.837492765,0.823553641,0.811291516,0.788849786,0.760027193,0.741973367,0.726803897,0.704540832,0.692892231,0.682650839,0.660081941,0.640457263,0.629919092,0.617593438,0.595929169,0.577801063,0.556443169,0.534978428,0.526305176,0.519010563,0.502192266,0.48643321,0.438022621,0.397725055,0.367265885,0.361151394,0.344545188,0.323644786,0.303104623,0.287192009,0.27024463,0.251417731,0.234931045,0.206537983,0.191483235,0.177636371,0.171150684,0.152527997,0.146272848,0.135924845,0.124450323,0.121488354,0.114914201,0.118543895,0.128841745,0.13745251,0.140885516,0.143390445,0.14745196,0.146991971,0.14861098,0.146323807,0.146681293,0.137008376,0.134318712,0.134257083,0.132568606,0.131248472,0.127585697,0.125055062,0.117056107,0.106195971,0.089048055,0.093668876,0.085392124,0.090864775,0.095418058,0.083271757,0.074894941,0.080338109,-0.331934001,-0.312023918,0.893722418,0.424243503
SA(0.09),0.892158941,0.896597488,0.898861969,0.902975948,0.909098094,0.910369047,0.913673213,0.917608865,0.919040134,0.925255809,0.928360663,0.931579182,0.933374125,0.934977679,0.937196295,0.939744511,0.946209751,0.954076299,0.959791962,0.962882275,0.967760374,0.976158906,0.984138552,0.993727976,1,0.993929548,0.984586776,0.964468754,0.944681257,0.926148853,0.91999857,0.908505116,0.8925116,0.875524553,0.85885995,0.844292458,0.829971631,0.817124566,0.794303862,0.764514231,0.746048801,0.730316174,0.707212347,0.695480966,0.68476377,0.66072728,0.64049683,0.629714694,0.616940242,0.594367863,0.575659534,0.554204477,0.532685142,0.523886898,0.516499534,0.499701581,0.484330924,0.436277994,0.395996974,0.365285655,0.358862518,0.341810836,0.321126022,0.300396689,0.284705454,0.267900863,0.249508154,0.233543668,0.205426843,0.190288784,0.176368848,0.170262705,0.151610863,0.145625486,0.134838648,0.122163085,0.119015164,0.112061135,0.114686144,0.125177586,0.134635041,0.138152498,0.140063333,0.143406298,0.143075032,0.144384362,0.141813836,0.141942274,0.131569493,0.12811475,0.128098235,0.126409757,0.125611514,0.122278407,0.120252385,0.112555677,0.102202609,0.085345032,0.090195594,0.081984038,0.089562599,0.094765405,0.082559542,0.074432764,0.080290459,-0.331294137,-0.308628251,0.890695366,0.417113959
SA(0.095),0.889996531,0.894102705,0.896401916,0.900217785,0.905296481,0.90632645,0.909034763,0.912196357,0.913449905,0.918934286,0.921642004,0.924669695,0.926218267,0.927537097,0.929428026,0.931716612,0.93788141,0.945246291,0.950821164,0.953556159,0.957987288,0.966171949,0.974119536,0.983782509,0.993929548,1,0.994389926,0.974561912,0.954554817,0.935557824,0.929340579,0.917116969,0.901145107,0.883870427,0.866423259,0.85121502,0.835853182,0.822630518,0.800282952,0.769942296,0.751192421,0.734920789,0.711208897,0.699453916,0.688484617,0.663277365,0.642734032,0.631666693,0.618422942,0.594908698,0.575720441,0.554332307,0.53294594,0.523950152,0.516271268,0.499560143,0.484247112,0.436177806,0.395650596,0.365863262,0.359732562,0.342368195,0.321242141,0.300152093,0.284925646,0.267269774,0.248303783,0.232492455,0.204104574,0.188861086,0.174934602,0.168702909,0.15002822,0.1437879,0.132868994,0.119903244,0.116611357,0.111046205,0.113756178,0.123800582,0.13378475,0.136965439,0.138199925,0.140565513,0.14017772,0.141680601,0.138943969,0.139191961,0.128944324,0.125441267,0.125173087,0.123283593,0.122607615,0.119519789,0.117524955,0.110044975,0.100706238,0.084381852,0.089569946,0.081595675,0.091362172,0.097896232,0.086385303,0.078132243,0.082795206,-0.33155694,-0.306893734,0.888681215,0.413349887
SA(0.1),0.888031568,0.891843157,0.894133365,0.897650877,0.902193545,0.903013104,0.90517254,0.907772917,0.908879086,0.913876144,0.916212037,0.918897438,0.920382167,0.921528191,0.923061456,0.924961396,0.931006091,0.938387713,0.943410905,0.945680036,0.949386971,0.957130851,0.964821824,0.974261699,0.984586776,0.994389926,1,0.98449317,0.964389198,0.945361852,0.939386351,0.926625903,0.909944568,0.89238754,0.874935669,0.859592628,0.844122345,0.830770177,0.808173697,0.777083684,0.758248373,0.742127681,0.717460741,0.705600725,0.694175451,0.668219081,0.647286445,0.636090717,0.62277183,0.598871935,0.579151118,0.557988179,0.536686099,0.527607806,0.519506815,0.502530628,0.4869336,0.438723215,0.396653749,0.366939717,0.361143328,0.343796553,0.321741797,0.300720951,0.285774551,0.267648392,0.248000899,0.231400007,0.202865609,0.187831984,0.174073346,0.167686848,0.149115693,0.142279783,0.131033519,0.11779387,0.114272187,0.10887779,0.111323819,0.121474468,0.131352484,0.134208992,0.13506987,0.137788167,0.138677909,0.140868928,0.138036865,0.138473973,0.127945144,0.124695909,0.124232097,0.122306357,0.122603472,0.120213055,0.118921718,0.113038909,0.104723759,0.089143163,0.094301075,0.086693843,0.097763095,0.105408853,0.094083279,0.086203471,0.09044157,-0.334221066,-0.305353551,0.886860376,0.413943265
SA(0.11),0.88809127,0.891113416,0.892955942,0.895449724,0.898345077,0.898696874,0.899780343,0.90112917,0.901923857,0.905417455,0.906970881,0.909266403,0.910570213,0.911538487,0.912343087,0.91361032,0.918849534,0.925039697,0.929207706,0.930844566,0.933662383,0.940778329,0.946828524,0.954787877,0.964468754,0.974561912,0.98449317,1,0.984891166,0.964865901,0.959098822,0.946050974,0.929453072,0.91174782,0.893960808,0.878868975,0.862953696,0.849133438,0.8259415,0.79339209,0.774048015,0.758324832,0.733016922,0.720764791,0.709089746,0.683355701,0.661663681,0.650227395,0.636659614,0.610850909,0.59126024,0.570096916,0.548935519,0.54001025,0.532136131,0.515334399,0.498896782,0.450507085,0.408942897,0.37878825,0.372454626,0.354693981,0.330645087,0.308498337,0.292825838,0.275049158,0.255893233,0.239292784,0.210684789,0.194959311,0.181224587,0.174878887,0.157037734,0.15066006,0.138602705,0.124436125,0.119956884,0.114676746,0.11487571,0.123729653,0.131690972,0.13404932,0.135400023,0.138723604,0.139377426,0.142295387,0.139343702,0.13977531,0.128682184,0.126529112,0.126052918,0.12384864,0.124001209,0.121443799,0.119658879,0.114835767,0.106978198,0.092953807,0.099190598,0.092644646,0.106988789,0.113969951,0.103621025,0.095826136,0.101128871,-0.342542993,-0.303788023,0.887025241,0.418659952
SA(0.12),0.886463088,0.888417777,0.889977729,0.891730786,0.893031035,0.893037351,0.893324096,0.893743804,0.894156222,0.896371323,0.897236978,0.899044134,0.900021635,0.900753344,0.901268658,0.902087624,0.905946074,0.910405717,0.913819949,0.915387855,0.91772609,0.923436902,0.928667267,0.935697042,0.944681257,0.954554817,0.964389198,0.984891166,1,0.985374613,0.979529252,0.966194072,0.948258484,0.929869128,0.91182242,0.895534247,0.878831222,0.865335281,0.840643311,0.806228709,0.787104353,0.771568325,0.745616889,0.732426944,0.720137585,0.694413596,0.67261794,0.661126435,0.64740311,0.621457445,0.602018423,0.580482969,0.559115407,0.55025757,0.542409239,0.525320978,0.508650512,0.46084212,0.419409752,0.389050002,0.382385796,0.364674545,0.339820977,0.316822346,0.298633574,0.27899869,0.259700411,0.243039144,0.215700869,0.199981493,0.185705765,0.178642385,0.160378433,0.15363808,0.141562718,0.127798563,0.122188441,0.115190777,0.114148455,0.121966386,0.129674569,0.131371901,0.130619156,0.133340052,0.133239034,0.13666265,0.134297936,0.134441519,0.1232186,0.120888721,0.120611025,0.119165416,0.119072434,0.116145755,0.115697746,0.112037591,0.10554983,0.093354104,0.101053666,0.094560685,0.110346645,0.116016521,0.107837758,0.100045694,0.105615281,-0.348697686,-0.30965985,0.885468508,0.424640044
SA(0.13),0.890060784,0.890935406,0.892134991,0.892961781,0.892323738,0.891817308,0.890917304,0.889315158,0.889010926,0.889774569,0.890104846,0.890969227,0.891367184,0.891434036,0.891227426,0.891380993,0.893869875,0.896638088,0.898693259,0.899568905,0.901230678,0.905910217,0.910448804,0.916847182,0.926148853,0.935557824,0.945361852,0.964865901,0.985374613,1,0.998013444,0.986815958,0.968007011,0.950219821,0.933004028,0.917131482,0.900676154,0.887552398,0.86275901,0.828830912,0.81027938,0.795277907,0.7693751,0.755549238,0.742475465,0.716559433,0.69458845,0.682821189,0.669134182,0.64395126,0.62472746,0.602868109,0.581632817,0.573018383,0.565403556,0.548723907,0.532477775,0.485736014,0.443273234,0.413702943,0.407033559,0.389841549,0.365439895,0.342375148,0.322973056,0.302370997,0.282263462,0.265308136,0.237255248,0.219487533,0.204441077,0.19784177,0.180521685,0.172838914,0.160655233,0.14659544,0.139977372,0.131497903,0.129856177,0.136458242,0.143861978,0.144803343,0.142140669,0.144540186,0.144403018,0.147105853,0.143995369,0.14393749,0.131901595,0.127612329,0.127249691,0.125841041,0.12554668,0.122277711,0.121866154,0.119789398,0.114413433,0.101339234,0.108793745,0.102793036,0.123039006,0.127565553,0.119118347,0.11150953,0.117440179,-0.360982365,-0.323218956,0.889320574,0.443485865
SA(0.133),0.889775938,0.890365712,0.891451365,0.891980245,0.890886397,0.890264735,0.889169289,0.88716824,0.886716196,0.887079433,0.887230556,0.887826229,0.888036026,0.887933048,0.887531499,0.887500887,0.889608217,0.892107172,0.893693839,0.894420953,0.895850251,0.900328977,0.90464304,0.910780133,0.91999857,0.929340579,0.939386351,0.959098822,0.979529252,0.998013444,1,0.992392186,0.973817248,0.955996008,0.939168858,0.923452745,0.907114781,0.893787083,0.868482374,0.834541995,0.816290004,0.801488807,0.775445697,0.761618906,0.748400389,0.722392055,0.700310261,0.688563716,0.674852572,0.649767286,0.630334253,0.608241299,0.586852827,0.578156934,0.570444443,0.553815331,0.537657415,0.490907939,0.448220771,0.418538625,0.411886037,0.394595842,0.370006357,0.34669623,0.327340708,0.306911375,0.286754223,0.269875845,0.241652934,0.223669988,0.208186963,0.201645979,0.184948153,0.17729775,0.165183544,0.150904629,0.143746975,0.134817737,0.132635333,0.138639251,0.145494872,0.146213696,0.143529256,0.146343529,0.146155876,0.148634481,0.145658437,0.145561942,0.1331805,0.128716951,0.128456638,0.126991524,0.126739118,0.123713628,0.123336463,0.121706406,0.116985936,0.104633077,0.112589844,0.10667928,0.12745903,0.132320001,0.123645652,0.116248388,0.122985769,-0.364778571,-0.327477706,0.889094669,0.447050235
SA(0.14),0.891560596,0.891353534,0.892047845,0.891910855,0.88975686,0.88881121,0.887303032,0.884587884,0.883897847,0.883507741,0.883166219,0.883094217,0.882891995,0.882366604,0.881374983,0.881102418,0.882443789,0.884236062,0.884617811,0.885206602,0.886243444,0.890281977,0.893752967,0.900029109,0.908505116,0.917116969,0.926625903,0.946050974,0.966194072,0.986815958,0.992392186,1,0.986890346,0.968984061,0.95235222,0.936994199,0.920772569,0.907341418,0.882230765,0.848844872,0.830699884,0.816158947,0.790160479,0.776412604,0.76302909,0.737650774,0.715444762,0.703782606,0.690015105,0.66481166,0.644900585,0.622176179,0.599965779,0.590887273,0.582878435,0.565998573,0.549774436,0.502908976,0.460048899,0.430241952,0.423877459,0.40660197,0.382215548,0.358310511,0.339275722,0.318858466,0.298078151,0.280861994,0.252020528,0.233778114,0.217655746,0.210830131,0.195158965,0.187854362,0.17552835,0.161007315,0.153112788,0.143886811,0.140473066,0.144596065,0.150778062,0.151184128,0.148623788,0.151491922,0.151328745,0.153902467,0.150887551,0.150762402,0.137526534,0.132057913,0.13110514,0.129215424,0.128490166,0.125802893,0.124909806,0.123178944,0.119186643,0.106901681,0.115927473,0.110285688,0.130750737,0.136491804,0.127268163,0.120156091,0.128179321,-0.376624227,-0.337742549,0.890947247,0.455510836
SA(0.15),0.890557729,0.889218554,0.889516254,0.888639053,0.885593297,0.884345147,0.882315139,0.878839857,0.877892632,0.876129714,0.875253314,0.87496922,0.874581989,0.873756068,0.87212692,0.871530852,0.871133694,0.871348806,0.871384939,0.871656068,0.871965333,0.875104459,0.878153872,0.884563848,0.8925116,0.901145107,0.909944568,0.929453072,0.948258484,0.968007011,0.973817248,0.986890346,1,0.988147553,0.970753683,0.954177323,0.937647838,0.923052548,0.896847452,0.863937831,0.84570335,0.830982572,0.804176418,0.790164765,0.776795041,0.751928464,0.730002643,0.718636422,0.705204233,0.679244565,0.658323949,0.636378269,0.614868275,0.605972998,0.598188662,0.580969685,0.564445233,0.516278804,0.474215792,0.444451103,0.438553465,0.422101731,0.39775369,0.373291691,0.354348758,0.333691302,0.312885479,0.295142605,0.264608102,0.246777146,0.231277478,0.225561472,0.210513169,0.203887356,0.191429354,0.176691773,0.167925406,0.159088776,0.152033879,0.153318406,0.159254829,0.159218858,0.156592915,0.159681495,0.158636987,0.161703124,0.159455134,0.159259367,0.145107868,0.139407089,0.137568095,0.135626138,0.133588525,0.129978639,0.127978836,0.126378763,0.123758119,0.113911372,0.123044833,0.117194149,0.139394387,0.14452831,0.135093917,0.127632163,0.136441247,-0.384550797,-0.346287586,0.890076085,0.467956821
SA(0.16),0.889348254,0.887373388,0.887523982,0.886067004,0.882124436,0.880600259,0.877996326,0.873356841,0.872122098,0.869129955,0.867487808,0.866812635,0.866219595,0.865096725,0.862832936,0.861935932,0.860128488,0.858744459,0.857532332,0.857283233,0.856839181,0.859081747,0.861632662,0.867756335,0.875524553,0.883870427,0.89238754,0.91174782,0.929869128,0.950219821,0.955996008,0.968984061,0.988147553,1,0.988648927,0.97155135,0.953696007,0.937789507,0.911614728,0.878991125,0.861002695,0.846130211,0.818775921,0.80461567,0.791609959,0.767522216,0.746104333,0.734507827,0.72091468,0.694575005,0.673650187,0.652710513,0.631579655,0.622628676,0.614801206,0.597805203,0.581344168,0.533676217,0.491473225,0.460990565,0.455084253,0.439569661,0.415987564,0.390526933,0.370124238,0.348766516,0.327132395,0.308257393,0.276239424,0.257984664,0.242951096,0.23745813,0.222611378,0.215863529,0.204090907,0.189026768,0.179993528,0.172166751,0.163518271,0.162467245,0.167026087,0.166291154,0.163928748,0.167057281,0.165660188,0.167592438,0.165904531,0.165447604,0.150387896,0.144424802,0.142221855,0.140516767,0.137870817,0.133649691,0.131111812,0.128916372,0.127559193,0.119710647,0.130189022,0.124318872,0.148769455,0.153303862,0.145666749,0.138913546,0.146703,-0.396771213,-0.356399624,0.888948877,0.48127836
SA(0.17),0.88749715,0.884844799,0.884764451,0.882855922,0.878272065,0.8765316,0.873457611,0.868181115,0.866607159,0.862175394,0.860015915,0.85875935,0.857830498,0.85642002,0.853942519,0.852468722,0.848606495,0.846169461,0.843813384,0.84295762,0.842105077,0.843701497,0.845645205,0.85140609,0.85885995,0.866423259,0.874935669,0.893960808,0.91182242,0.933004028,0.939168858,0.95235222,0.970753683,0.988648927,1,0.989416809,0.970992051,0.954217678,0.926571887,0.89409142,0.8768043,0.861836747,0.83482853,0.821251421,0.808756566,0.785243868,0.764365183,0.752528192,0.7387424,0.711992362,0.69137333,0.671082822,0.649892495,0.640840166,0.63289996,0.616034175,0.599974715,0.552131026,0.509250911,0.477860609,0.471616356,0.456327884,0.433115017,0.407271645,0.387007367,0.365586163,0.343644837,0.324194382,0.291181579,0.272668819,0.258122969,0.252087147,0.237192741,0.23010401,0.218721301,0.20283716,0.193353331,0.185086247,0.17461293,0.171841933,0.176381133,0.17549321,0.17286432,0.176246491,0.175130164,0.176075108,0.173934596,0.172831976,0.155606531,0.148967849,0.146913805,0.145863379,0.143614205,0.139541113,0.136653802,0.134917252,0.133598329,0.127557978,0.137982425,0.131708446,0.158472987,0.162709058,0.155924137,0.149720316,0.159540932,-0.40176541,-0.358323706,0.887226761,0.494317326
SA(0.18),0.887986316,0.884542825,0.884050148,0.881508356,0.876086113,0.874035696,0.870378763,0.863857386,0.861822455,0.856104154,0.853277498,0.851486715,0.850088787,0.848310148,0.845462099,0.843720729,0.839272543,0.835335435,0.831960141,0.830803386,0.829373264,0.830182073,0.83202441,0.837492765,0.844292458,0.85121502,0.859592628,0.878868975,0.895534247,0.917131482,0.923452745,0.936994199,0.954177323,0.97155135,0.989416809,1,0.989402275,0.973061367,0.942954992,0.910755892,0.89389546,0.879636543,0.852860027,0.839083666,0.826223251,0.802177398,0.782390579,0.770771542,0.756983058,0.730584259,0.709807918,0.689661249,0.668299923,0.659055672,0.651253319,0.635186241,0.619617073,0.57352182,0.531091117,0.499826221,0.4935077,0.478260839,0.455506192,0.429764506,0.409792227,0.388415156,0.366576075,0.34714343,0.313581404,0.295452837,0.279569067,0.272811851,0.257855494,0.250412641,0.238849376,0.22338273,0.214123152,0.205734234,0.194327588,0.190810969,0.194666169,0.193474191,0.190241122,0.192743213,0.190845842,0.190542833,0.187728323,0.186247971,0.16895779,0.1604247,0.157335837,0.156479755,0.155110535,0.150911738,0.148127066,0.146043857,0.144725361,0.138213176,0.147324622,0.141165921,0.168320166,0.172676323,0.165123003,0.158383093,0.170756459,-0.405629261,-0.359324552,0.887850166,0.508535269
SA(0.19),0.887954483,0.884107427,0.883325189,0.880205499,0.873836684,0.871608582,0.867602998,0.859974439,0.857450198,0.850663432,0.846874883,0.844406959,0.842639382,0.840643227,0.837220244,0.834897349,0.82944548,0.823742554,0.819288087,0.817903307,0.816370498,0.816892565,0.818445225,0.823553641,0.829971631,0.835853182,0.844122345,0.862953696,0.878831222,0.900676154,0.907114781,0.920772569,0.937647838,0.953696007,0.970992051,0.989402275,1,0.99041894,0.959493064,0.927518476,0.911307478,0.897119956,0.870034984,0.856193548,0.843089031,0.820104928,0.800309245,0.788681623,0.775277724,0.748861963,0.728065593,0.708846961,0.688331559,0.67941134,0.671813335,0.655662591,0.640038255,0.596094807,0.554674988,0.522658143,0.516042276,0.500670194,0.477918966,0.45182005,0.430772919,0.40968681,0.387846303,0.367775907,0.333427788,0.315117728,0.298672494,0.292973628,0.278635775,0.270788621,0.257897857,0.242716095,0.23347164,0.224977745,0.211930309,0.207508076,0.211062472,0.209378505,0.205462089,0.207068905,0.20541481,0.204601858,0.201331654,0.199818861,0.182811559,0.174762847,0.172051697,0.171145567,0.16931223,0.16508506,0.161944908,0.159784254,0.159137152,0.15191925,0.161517161,0.155900442,0.184710556,0.188094194,0.180522588,0.173633312,0.189673048,-0.40321511,-0.360487421,0.887917819,0.526044217
SA(0.2),0.888223614,0.88434743,0.883217043,0.879550633,0.872350666,0.870033801,0.86560021,0.857293863,0.85449468,0.846549766,0.842160293,0.83917521,0.837121005,0.834913705,0.830566106,0.827219287,0.820604488,0.813638459,0.807927895,0.806441928,0.804764461,0.804718061,0.806384699,0.811291516,0.817124566,0.822630518,0.830770177,0.849133438,0.865335281,0.887552398,0.893787083,0.907341418,0.923052548,0.937789507,0.954217678,0.973061367,0.99041894,1,0.97586494,0.94393879,0.928192579,0.913626415,0.88645953,0.872810584,0.859867661,0.83806373,0.818250643,0.806771834,0.793982548,0.767500225,0.746872052,0.7282617,0.708091893,0.699040607,0.691296324,0.674409391,0.658498087,0.615287379,0.574697423,0.542702036,0.535638127,0.519836367,0.495624503,0.469075931,0.447077671,0.426071699,0.404213222,0.384027345,0.350317622,0.332353524,0.315440908,0.310300164,0.295766665,0.287079384,0.272469879,0.257225294,0.248011103,0.240108167,0.225658182,0.219849212,0.222782646,0.220301732,0.216038621,0.217297047,0.215835247,0.214612442,0.211640079,0.210128689,0.193589433,0.186648246,0.184431532,0.183848746,0.182206599,0.178147935,0.174618784,0.172423884,0.172195933,0.163301061,0.17378278,0.168503222,0.194605811,0.197862131,0.190237757,0.183288805,0.19962572,-0.408693987,-0.368743548,0.888249444,0.541325969
SA(0.22),0.886866318,0.882471503,0.881046699,0.876198796,0.867392107,0.864563919,0.859297214,0.849756644,0.846398518,0.83647226,0.831180204,0.827083987,0.824556588,0.821904809,0.816904108,0.81268175,0.804300951,0.795490801,0.788826375,0.787117169,0.784996764,0.78423236,0.785099511,0.788849786,0.794303862,0.800282952,0.808173697,0.8259415,0.840643311,0.86275901,0.868482374,0.882230765,0.896847452,0.911614728,0.926571887,0.942954992,0.959493064,0.97586494,1,0.976185958,0.960409637,0.9451123,0.917489864,0.903998803,0.89154499,0.870437731,0.851291622,0.840101431,0.827861362,0.802201893,0.782391072,0.763892683,0.744774694,0.735670441,0.727569742,0.709721241,0.693408423,0.652519576,0.612594638,0.582713009,0.57585871,0.560034901,0.534014468,0.505054612,0.4825813,0.461464995,0.440003604,0.420249174,0.387096515,0.368369131,0.351920112,0.346406609,0.331052644,0.319644152,0.304250849,0.288761359,0.278976466,0.269921412,0.25599186,0.248669304,0.24869621,0.245408501,0.240903128,0.242050347,0.240014209,0.238020451,0.234286305,0.231739426,0.215114613,0.209821035,0.206564816,0.206508272,0.205822134,0.202149965,0.199916271,0.198828514,0.200207894,0.192804615,0.202977616,0.19837724,0.219898615,0.222925807,0.213951973,0.207132657,0.221767089,-0.409246361,-0.373580996,0.887100897,0.572180288
SA(0.24),0.878954365,0.874030116,0.872338516,0.866768551,0.856431892,0.853240877,0.846996994,0.83600286,0.832079395,0.820441589,0.814251166,0.809434326,0.806331605,0.803063583,0.79722464,0.792309318,0.783005907,0.773098016,0.764532819,0.762097684,0.758970084,0.757491284,0.757631099,0.760027193,0.764514231,0.769942296,0.777083684,0.79339209,0.806228709,0.828830912,0.834541995,0.848844872,0.863937831,0.878991125,0.89409142,0.910755892,0.927518476,0.94393879,0.976185958,1,0.992752666,0.978575677,0.949873731,0.93625565,0.92380182,0.903304867,0.886173446,0.875484056,0.863752937,0.837550302,0.817388656,0.799063174,0.780990419,0.772549184,0.765060558,0.748685204,0.73303786,0.69530425,0.654507741,0.623755752,0.616908189,0.601359078,0.5761103,0.548517305,0.526396596,0.504961227,0.482692355,0.462188456,0.428772519,0.40944294,0.392340206,0.385248753,0.370641178,0.357319907,0.341807767,0.326164384,0.315040402,0.305353089,0.289676525,0.280419075,0.277927834,0.273615031,0.267592877,0.268762549,0.265959632,0.263563705,0.257433268,0.25427929,0.236801537,0.22962372,0.225222994,0.225381647,0.224714964,0.220942459,0.217883276,0.216049401,0.216452694,0.208801985,0.218100735,0.214095178,0.231440171,0.237977708,0.229233611,0.222970133,0.236820077,-0.415022161,-0.371190278,0.879502538,0.598724891
