,SA(0.01),SA(0.02),SA(0.022),SA(0.025),SA(0.029),SA(0.03),SA(0.032),SA(0.035),SA(0.036),SA(0.04),SA(0.042),SA(0.044),SA(0.045),SA(0.046),SA(0.048),SA(0.05),SA(0.055),SA(0.06),SA(0.065),SA(0.067),SA(0.07),SA(0.075),SA(0.08),SA(0.085),SA(0.09),SA(0.095),SA(0.1),SA(0.11),SA(0.12),SA(0.13),SA(0.133),SA(0.14),SA(0.15),SA(0.16),SA(0.17),SA(0.18),SA(0.19),SA(0.2),SA(0.22),SA(0.24),SA(0.25),SA(0.26),SA(0.28),SA(0.29),SA(0.3),SA(0.32),SA(0.34),SA(0.35),SA(0.36),SA(0.38),SA(0.4),SA(0.42),SA(0.44),SA(0.45),SA(0.46),SA(0.48),SA(0.5),SA(0.55),SA(0.6),SA(0.65),SA(0.667),SA(0.7),SA(0.75),SA(0.8),SA(0.85),SA(0.9),SA(0.95),SA(1.0),SA(1.1),SA(1.2),SA(1.3),SA(1.4),SA(1.5),SA(1.6),SA(1.7),SA(1.8),SA(1.9),SA(2.0),SA(2.2),SA(2.4),SA(2.5),SA(2.6),SA(2.8),SA(3.0),SA(3.2),SA(3.4),SA(3.5),SA(3.6),SA(3.8),SA(4.0),SA(4.2),SA(4.4),SA(4.6),SA(4.8),SA(5.0),SA(5.5),SA(6.0),SA(6.5),SA(7.0),SA(7.5),SA(8.0),SA(8.5),SA(9.0),SA(9.5),SA(10.0),RSD575,RSD595,PGA,PGV
SA(0.75),0.587702064,0.573176091,0.569217748,0.56267896,0.55291555,0.5503014,0.544880142,0.536300017,0.533329899,0.520965084,0.51452815,0.507949861,0.504614521,0.50125207,0.494457027,0.487587303,0.470236433,0.452921624,0.436001842,0.429423553,0.419827862,0.404734999,0.391036153,0.379015326,0.368921728,0.360964619,0.355308961,0.35381805,0.37844605,0.401658826,0.408370112,0.42360873,0.444425066,0.464218378,0.483083827,0.501103886,0.518350471,0.534886661,0.56604404,0.59495052,0.608655562,0.621905333,0.647151381,0.659197491,0.67088859,0.69328352,0.714476428,0.724660092,0.734586559,0.753716157,0.771953571,0.789375673,0.806049774,0.814125126,0.82203515,0.837384284,0.852143865,0.886726936,0.918420221,0.947649033,0.957087545,0.974751292,1,0.976381098,0.95420631,0.933319822,0.913589604,0.894902803,0.860283437,0.828825808,0.800040134,0.773541208,0.749020638,0.726227734,0.70495599,0.68503331,0.666314785,0.648677281,0.616237783,0.587029574,0.573468877,0.560529757,0.536330496,0.514107751,0.493599935,0.474592949,0.465595637,0.456909429,0.440400866,0.424941727,0.410424991,0.396758715,0.383863364,0.371669693,0.36011707,0.333704764,0.310299317,0.289385484,0.270565595,0.253526741,0.2380186,0.223838025,0.210818074,0.198820021,0.187727449,-0.193708712,-0.142343515,0.628570596,0.796645607
SA(0.8),0.572442635,0.557760975,0.553760207,0.547151337,0.537283284,0.534641116,0.529161754,0.520489668,0.517487716,0.504990378,0.498484453,0.491835659,0.488464572,0.485066083,0.478198211,0.471254858,0.453718024,0.436217637,0.419116511,0.412467717,0.402769181,0.387514555,0.373668887,0.361519222,0.351317442,0.343275049,0.337558775,0.335972759,0.36011707,0.382901299,0.389493368,0.404468773,0.424941727,0.444425066,0.463009398,0.48077346,0.49778608,0.514107751,0.544886024,0.573468877,0.587029574,0.600145209,0.625150069,0.637087609,0.648677281,0.67088859,0.691920392,0.702030943,0.711888797,0.730893475,0.749020638,0.766345369,0.782933467,0.790969673,0.798842926,0.814125126,0.828825808,0.863291647,0.894902803,0.924077123,0.93350237,0.951146963,0.976381098,1,0.977813209,0.95690476,0.937144269,0.918420221,0.88370965,0.852143865,0.823237813,0.796609683,0.771953571,0.749020638,0.727605773,0.707537939,0.688673046,0.67088859,0.638155288,0.608655562,0.59495052,0.581868202,0.557386386,0.534886661,0.514107751,0.494835686,0.485708097,0.476893113,0.460131457,0.444425066,0.429666771,0.415764461,0.40263842,0.390219222,0.37844605,0.35150297,0.327594039,0.306201545,0.28692561,0.269451363,0.253526741,0.238947058,0.225544001,0.213177627,0.201730433,-0.179883024,-0.129693007,0.61,0.794844011
SA(0.85),0.558043691,0.543240573,0.539206708,0.532543165,0.522593475,0.519929449,0.514404758,0.50566093,0.502634144,0.490033418,0.483473672,0.476769874,0.473370899,0.469944294,0.463019606,0.456018813,0.438336901,0.420691738,0.403449139,0.396745341,0.386966571,0.371585747,0.357625538,0.345375362,0.335089186,0.32698026,0.321216697,0.319546964,0.343224645,0.365594733,0.372071463,0.386792005,0.406931992,0.426114252,0.444425066,0.461939627,0.478723823,0.494835686,0.525242199,0.553506519,0.566924733,0.579907701,0.604673289,0.616502774,0.627991281,0.650018814,0.67088859,0.680925323,0.690713714,0.709591388,0.727605773,0.744830232,0.761329113,0.769324461,0.777159172,0.792370729,0.807008612,0.841346812,0.872864754,0.901973058,0.911381057,0.92899869,0.95420631,0.977813209,1,0.979081546,0.95930266,0.940553141,0.905774535,0.874123194,0.845118753,0.818382786,0.793611881,0.770559064,0.749020638,0.728826651,0.709833852,0.691920392,0.658927737,0.629169161,0.615335493,0.602125306,0.57739051,0.554642034,0.533619028,0.514107751,0.504862423,0.495930952,0.478940066,0.463009398,0.44803169,0.433914722,0.42057865,0.407953911,0.395979546,0.368551569,0.344181832,0.322350572,0.30265604,0.284781679,0.268473923,0.253526741,0.239770619,0.227064542,0.215290044,-0.166895787,-0.11780968,0.592553786,0.792979054
SA(0.9),0.544412153,0.529516862,0.52545788,0.518752846,0.508741205,0.506060591,0.5005015,0.491703228,0.488657596,0.475978411,0.46937782,0.46263228,0.459212141,0.455764201,0.448796396,0.441752012,0.423960003,0.406204971,0.38885501,0.38210947,0.372269812,0.356793219,0.342746085,0.330419633,0.320069409,0.311909993,0.306110543,0.304366988,0.327594039,0.349563572,0.355928637,0.370402248,0.390219222,0.409108965,0.427153642,0.444425066,0.460986327,0.476893113,0.506935407,0.534886661,0.548164486,0.561016516,0.585545344,0.597267618,0.608655562,0.630499893,0.651207495,0.661170104,0.67088859,0.689638008,0.707537939,0.724660092,0.741067416,0.749020638,0.756815477,0.771953571,0.786525645,0.820728019,0.852143865,0.881176803,0.890564296,0.908148566,0.933319822,0.95690476,0.979081546,1,0.980212688,0.961447608,0.926620538,0.894902803,0.865818676,0.838993091,0.814125126,0.790969673,0.769324461,0.749020638,0.729915809,0.711888797,0.678666491,0.648677281,0.634728577,0.621403788,0.596441626,0.573468877,0.552225207,0.532497192,0.523145024,0.514107751,0.496908402,0.48077346,0.465595637,0.451282648,0.437754565,0.424941727,0.41278307,0.384910282,0.36011707,0.337881971,0.317801651,0.29955811,0.282896475,0.267609542,0.253526741,0.240506109,0.228428328,-0.154651094,-0.106605782,0.576178523,0.790769596
SA(0.95),0.531469404,0.516507167,0.512429942,0.505694772,0.495638134,0.492945472,0.487361396,0.47852358,0.47546426,0.462728088,0.456097831,0.449321975,0.445886463,0.442423027,0.435423905,0.428347861,0.410475886,0.392641055,0.375213115,0.368437258,0.358553376,0.343007223,0.328896956,0.316515102,0.30611836,0.297922272,0.292096756,0.290288033,0.313079465,0.334661256,0.34091813,0.355152332,0.374655777,0.393261214,0.411046876,0.428081355,0.444425066,0.460131457,0.489817126,0.517460984,0.530600664,0.543323661,0.567618651,0.57923479,0.590523022,0.612185259,0.632731117,0.642619597,0.652268044,0.67088859,0.688673046,0.705691529,0.722005639,0.729915809,0.737669792,0.752732299,0.767236253,0.80129637,0.832602986,0.86155294,0.870917256,0.888462884,0.913589604,0.937144269,0.95930266,0.980212688,1,0.981227757,0.946368872,0.914601109,0.885453318,0.858553767,0.833604004,0.810360791,0.788623287,0.768223745,0.749020638,0.730893475,0.697467317,0.667272024,0.653220122,0.639792295,0.614625115,0.591449473,0.570005629,0.55008054,0.540631077,0.531497364,0.514107751,0.49778608,0.482425076,0.46793243,0.454228167,0.441242563,0.428914476,0.400632156,0.375448354,0.352840209,0.33240305,0.313817639,0.296827972,0.281225816,0.266839674,0.253526741,0.24116694,-0.143068608,-0.096007804,0.560816605,0.788269746
SA(1.0),0.519148423,0.5041411,0.500051589,0.493296125,0.483209182,0.480508407,0.474907505,0.466043058,0.462974519,0.45019997,0.443549734,0.43675346,0.433307596,0.429833723,0.422813511,0.415716145,0.397790316,0.379901744,0.362421288,0.355625014,0.345711349,0.330118352,0.315965565,0.303546402,0.293118332,0.284897546,0.279054476,0.2771882,0.29955811,0.320764238,0.326916206,0.34091813,0.36011707,0.37844605,0.395979546,0.41278307,0.428914476,0.444425066,0.473761661,0.501103886,0.514107751,0.526703728,0.550768083,0.562279327,0.573468877,0.59495052,0.615335493,0.625150069,0.634728577,0.653220122,0.67088859,0.687802561,0.704022334,0.711888797,0.719601214,0.734586559,0.749020638,0.782933467,0.814125126,0.842985873,0.852324811,0.869827429,0.894902803,0.918420221,0.940553141,0.961447608,0.981227757,1,0.965123548,0.933319822,0.904122184,0.877162197,0.852143865,0.828825808,0.807008612,0.786525645,0.767236253,0.749020638,0.715413185,0.68503331,0.67088859,0.657367871,0.632015301,0.608655562,0.587029574,0.566924733,0.557386386,0.548164486,0.530600664,0.514107751,0.498578522,0.483920681,0.470054238,0.456909429,0.444425066,0.415764461,0.390219222,0.367265349,0.346497054,0.327594039,0.310299317,0.294403756,0.27973504,0.26614962,0.253526741,-0.132080363,-0.085953556,0.546408726,0.7855677
SA(1.1),0.49614904,0.481106311,0.477007152,0.47023575,0.460125011,0.457417863,0.451803747,0.442918388,0.439842609,0.427037922,0.420371997,0.413559688,0.410105695,0.406623627,0.399586853,0.392472742,0.374504622,0.356573847,0.339052151,0.332239843,0.322302789,0.306673005,0.292486829,0.280038366,0.269585693,0.261345513,0.255488658,0.253526741,0.275092584,0.295580933,0.301532243,0.31508952,0.333704764,0.35150297,0.368551569,0.384910282,0.400632156,0.415764461,0.444425066,0.471181311,0.483920681,0.496268885,0.51988223,0.531187821,0.54218356,0.563309583,0.583376577,0.593044663,0.602484271,0.620718845,0.638155288,0.654859262,0.67088859,0.678666491,0.686294466,0.701122431,0.715413185,0.749020638,0.779969532,0.808637539,0.817920589,0.835326922,0.860283437,0.88370965,0.905774535,0.926620538,0.946368872,0.965123548,1,0.968159219,0.938896292,0.911849252,0.886726936,0.863291647,0.841346812,0.820728019,0.80129637,0.782933467,0.749020638,0.718326261,0.704022334,0.690341686,0.664668406,0.640988498,0.619044346,0.598624362,0.588929806,0.579552695,0.56168165,0.544886024,0.529058787,0.514107751,0.499952971,0.486524682,0.473761661,0.444425066,0.418232226,0.394657517,0.373293447,0.35381805,0.335972759,0.319546964,0.304366988,0.290288033,0.2771882,-0.111662654,-0.067271345,0.520219352,0.78
SA(1.2),0.47503805,0.460018842,0.455926092,0.449165278,0.439070347,0.436367432,0.430762094,0.421890628,0.418819658,0.406034992,0.39937949,0.392577833,0.389129241,0.385652616,0.378626845,0.371523857,0.353583832,0.335681093,0.318186794,0.311385137,0.301463621,0.285858274,0.27169428,0.259265281,0.248828952,0.240601656,0.234753958,0.232717891,0.253526741,0.273338019,0.279099813,0.292236741,0.310299317,0.327594039,0.344181832,0.36011707,0.375448354,0.390219222,0.418232226,0.444425066,0.456909429,0.469018307,0.49219481,0.503300636,0.514107751,0.534886661,0.554642034,0.564166108,0.573468877,0.591449473,0.608655562,0.625150069,0.640988498,0.648677281,0.65622006,0.67088859,0.68503331,0.718326261,0.749020638,0.777482223,0.786704386,0.804004321,0.828825808,0.852143865,0.874123194,0.894902803,0.914601109,0.933319822,0.968159219,1,0.970708559,0.943610778,0.918420221,0.894902803,0.872864754,0.852143865,0.832602986,0.814125126,0.779969532,0.749020638,0.734586559,0.720774437,0.69483564,0.67088859,0.648677281,0.627991281,0.618164411,0.608655562,0.590523022,0.573468877,0.557386386,0.54218356,0.527780578,0.514107751,0.501103886,0.471181311,0.444425066,0.420308605,0.398423315,0.37844605,0.36011707,0.343224645,0.327594039,0.313079465,0.29955811,-0.093022745,-0.050215823,0.497156265,0.774894749
SA(1.3),0.455526605,0.440576941,0.436503142,0.429773633,0.419725445,0.417035046,0.411455663,0.402625274,0.399568524,0.386843056,0.380218371,0.373448208,0.370015584,0.366555058,0.359561818,0.35249172,0.334634764,0.31681492,0.299401626,0.292631463,0.282755887,0.267222799,0.253124388,0.24075294,0.230364935,0.222175734,0.216355114,0.214262235,0.234356066,0.253526741,0.259109034,0.271847503,0.289385484,0.306201545,0.322350572,0.337881971,0.352840209,0.367265349,0.394657517,0.420308605,0.432547197,0.444425066,0.467178948,0.478091058,0.488714973,0.509155953,0.528606963,0.537990028,0.547158581,0.564889433,0.581868202,0.598155242,0.613803873,0.621403788,0.628861437,0.64337016,0.657367871,0.690341686,0.720774437,0.749020638,0.758178531,0.775365094,0.800040134,0.823237813,0.845118753,0.865818676,0.885453318,0.904122184,0.938896292,0.970708559,1,0.972879808,0.947649033,0.924077123,0.901973058,0.881176803,0.86155294,0.842985873,0.808637539,0.777482223,0.762941338,0.749020638,0.722860812,0.698689454,0.67625227,0.655340076,0.645400288,0.635778763,0.617421904,0.600145209,0.583842304,0.568421463,0.553803051,0.539917508,0.526703728,0.496268885,0.469018307,0.444425066,0.422079887,0.401658826,0.382901299,0.365594733,0.349563572,0.334661256,0.320764238,-0.075875692,-0.034526263,0.476805235,0.770739386
SA(1.4),0.437387865,0.422544143,0.418499214,0.411817394,0.401840414,0.399169081,0.393629237,0.384861426,0.381826338,0.36919105,0.362613311,0.355891126,0.352482828,0.349046825,0.342103144,0.335083149,0.317352738,0.299659177,0.282369284,0.275647099,0.265841507,0.250418496,0.236419996,0.224136219,0.21382183,0.205690663,0.199911291,0.197775786,0.217192225,0.235755115,0.24116694,0.253526741,0.270565595,0.28692561,0.30265604,0.317801651,0.33240305,0.346497054,0.373293447,0.398423315,0.410424991,0.422079887,0.444425066,0.45514947,0.465595637,0.485708097,0.504862423,0.514107751,0.523145024,0.540631077,0.557386386,0.573468877,0.588929806,0.596441626,0.603814749,0.618164411,0.632015301,0.664668406,0.69483564,0.722860812,0.731952192,0.749020638,0.773541208,0.796609683,0.818382786,0.838993091,0.858553767,0.877162197,0.911849252,0.943610778,0.972879808,1,0.974751292,0.951146963,0.92899869,0.908148566,0.888462884,0.869827429,0.835326922,0.804004321,0.789375673,0.775365094,0.749020638,0.724660092,0.702030943,0.680925323,0.67088859,0.661170104,0.642619597,0.625150069,0.608655562,0.593044663,0.578237975,0.564166108,0.550768083,0.51988223,0.49219481,0.467178948,0.444425066,0.42360873,0.404468773,0.386792005,0.370402248,0.355152332,0.34091813,-0.06,-0.02,0.45879982,0.767618719
SA(1.5),0.420440357,0.405731654,0.401723517,0.395102475,0.385216246,0.382569211,0.377079757,0.368391698,0.365384218,0.35286386,0.346345953,0.339684913,0.336307616,0.332902867,0.326022346,0.319066204,0.301497069,0.283964449,0.266831825,0.260170785,0.250454385,0.235171661,0.221300492,0.209128448,0.198907879,0.190850673,0.18512387,0.182957479,0.201730433,0.219715204,0.224964747,0.236963837,0.253526741,0.269451363,0.284781679,0.29955811,0.313817639,0.327594039,0.35381805,0.37844605,0.390219222,0.401658826,0.42360873,0.434151289,0.444425066,0.464218378,0.483083827,0.49219481,0.501103886,0.518350471,0.534886661,0.550768083,0.56604404,0.573468877,0.580758432,0.59495052,0.608655562,0.640988498,0.67088859,0.698689454,0.707712899,0.724660092,0.749020638,0.771953571,0.793611881,0.814125126,0.833604004,0.852143865,0.886726936,0.918420221,0.947649033,0.974751292,1,0.976381098,0.95420631,0.933319822,0.913589604,0.894902803,0.860283437,0.828825808,0.814125126,0.800040134,0.773541208,0.749020638,0.726227734,0.70495599,0.69483564,0.68503331,0.666314785,0.648677281,0.632015301,0.616237783,0.601265601,0.587029574,0.573468877,0.54218356,0.514107751,0.488714973,0.465595637,0.444425066,0.424941727,0.406931992,0.390219222,0.374655777,0.36011707,-0.050113896,-0.008147894,0.442821564,0.76538379
SA(1.6),0.404536584,0.389986312,0.386021348,0.379471622,0.36969188,0.367073357,0.361643031,0.353048553,0.350073466,0.337687969,0.331240267,0.324650974,0.321310055,0.317941979,0.311135569,0.304254354,0.28687446,0.269530688,0.252582603,0.24599331,0.236381567,0.221263458,0.207541697,0.195500761,0.18539028,0.17741986,0.171754742,0.169567279,0.187727449,0.205161039,0.210255745,0.221910483,0.2380186,0.253526741,0.268473923,0.282896475,0.296827972,0.310299317,0.335972759,0.36011707,0.371669693,0.382901299,0.404468773,0.414835141,0.424941727,0.444425066,0.463009398,0.471989449,0.48077346,0.49778608,0.514107751,0.529791917,0.544886024,0.552225207,0.559432381,0.573468877,0.587029574,0.619044346,0.648677281,0.67625227,0.685206957,0.702030943,0.726227734,0.749020638,0.770559064,0.790969673,0.810360791,0.828825808,0.863291647,0.894902803,0.924077123,0.951146963,0.976381098,1,0.977813209,0.95690476,0.937144269,0.918420221,0.88370965,0.852143865,0.837384284,0.823237813,0.796609683,0.771953571,0.749020638,0.727605773,0.717413044,0.707537939,0.688673046,0.67088859,0.654079563,0.638155288,0.623036937,0.608655562,0.59495052,0.563309583,0.534886661,0.509155953,0.485708097,0.464218378,0.444425066,0.426114252,0.409108965,0.393261214,0.37844605,-0.040866063,0.00293901,0.428596538,0.76382033
SA(1.7),0.389555007,0.375182134,0.371265511,0.364795641,0.355135134,0.352548536,0.347184418,0.338694725,0.335755911,0.323521419,0.317152328,0.310643373,0.307343187,0.304016175,0.29729275,0.290495431,0.273327435,0.25619512,0.239453668,0.232944713,0.223450158,0.20851637,0.194961907,0.183067776,0.173080563,0.165207319,0.159611271,0.157411015,0.174986327,0.191893297,0.196839965,0.208165307,0.223838025,0.238947058,0.253526741,0.267609542,0.281225816,0.294403756,0.319546964,0.343224645,0.354564221,0.365594733,0.386792005,0.396987597,0.406931992,0.426114252,0.444425066,0.453277561,0.461939627,0.478723823,0.494835686,0.510326586,0.525242199,0.532497192,0.539623317,0.553506519,0.566924733,0.598624362,0.627991281,0.655340076,0.664225624,0.680925323,0.70495599,0.727605773,0.749020638,0.769324461,0.788623287,0.807008612,0.841346812,0.872864754,0.901973058,0.92899869,0.95420631,0.977813209,1,0.979081546,0.95930266,0.940553141,0.905774535,0.874123194,0.859315786,0.845118753,0.818382786,0.793611881,0.770559064,0.749020638,0.7387651,0.728826651,0.709833852,0.691920392,0.674981778,0.658927737,0.643679763,0.629169161,0.615335493,0.583376577,0.554642034,0.528606963,0.504862423,0.483083827,0.463009398,0.444425066,0.427153642,0.411046876,0.395979546,-0.032179059,0.013353556,0.415890437,0.762735037
SA(1.8),0.375394268,0.361214231,0.357350157,0.35096709,0.341436196,0.338884302,0.333592152,0.325216363,0.322316978,0.310246633,0.303962994,0.297541368,0.294285459,0.291003085,0.284369866,0.277663746,0.260726087,0.243823632,0.227306795,0.220885168,0.211517999,0.196784573,0.183411967,0.171677416,0.161824198,0.154056587,0.148535619,0.146329604,0.163345567,0.179748397,0.18455326,0.195562931,0.210818074,0.225544001,0.239770619,0.253526741,0.266839674,0.27973504,0.304366988,0.327594039,0.338727633,0.349563572,0.370402248,0.380432229,0.390219222,0.409108965,0.427153642,0.43588188,0.444425066,0.460986327,0.476893113,0.49219481,0.506935407,0.514107751,0.521154248,0.534886661,0.548164486,0.579552695,0.608655562,0.635778763,0.644595117,0.661170104,0.68503331,0.707537939,0.728826651,0.749020638,0.768223745,0.786525645,0.820728019,0.852143865,0.881176803,0.908148566,0.933319822,0.95690476,0.979081546,1,0.980212688,0.961447608,0.926620538,0.894902803,0.880056979,0.865818676,0.838993091,0.814125126,0.790969673,0.769324461,0.759014327,0.749020638,0.729915809,0.711888797,0.69483564,0.678666491,0.663303178,0.648677281,0.634728577,0.602484271,0.573468877,0.547158581,0.523145024,0.501103886,0.48077346,0.461939627,0.444425066,0.428081355,0.41278307,-0.023988734,0.02317265,0.40450338,0.761980295
SA(1.9),0.361968936,0.347994339,0.344186247,0.337895658,0.328502847,0.325987924,0.320772447,0.312518006,0.309660627,0.297765156,0.291572555,0.285243964,0.282035227,0.278800408,0.272263291,0.265654328,0.248962061,0.232304487,0.216026945,0.209698355,0.200466897,0.185946928,0.172768063,0.161203521,0.151493056,0.143837982,0.138397002,0.13619124,0.152671248,0.168590593,0.173259384,0.183966017,0.198820021,0.213177627,0.227064542,0.240506109,0.253526741,0.26614962,0.290288033,0.313079465,0.324013731,0.334661256,0.355152332,0.365021618,0.374655777,0.393261214,0.411046876,0.419654061,0.428081355,0.444425066,0.460131457,0.475248019,0.489817126,0.496908402,0.503876738,0.517460984,0.530600664,0.56168165,0.590523022,0.617421904,0.626169255,0.642619597,0.666314785,0.688673046,0.709833852,0.729915809,0.749020638,0.767236253,0.80129637,0.832602986,0.86155294,0.888462884,0.913589604,0.937144269,0.95930266,0.980212688,1,0.981227757,0.946368872,0.914601109,0.899724925,0.885453318,0.858553767,0.833604004,0.810360791,0.788623287,0.778265663,0.768223745,0.749020638,0.730893475,0.713738839,0.697467317,0.682001092,0.667272024,0.653220122,0.620718845,0.591449473,0.564889433,0.540631077,0.518350471,0.49778608,0.478723823,0.460986327,0.444425066,0.428914476,-0.016241352,0.032460717,0.394264965,0.76145158
SA(2.0),0.349206328,0.335447475,0.331698173,0.3255047,0.316256898,0.313780802,0.308645842,0.300518835,0.29770557,0.285993744,0.279896746,0.273665858,0.270506659,0.267321779,0.260885584,0.254378652,0.237944086,0.221543676,0.205517431,0.199286544,0.190197603,0.175901798,0.162926392,0.151540387,0.141979835,0.134442942,0.129085961,0.126885627,0.142851208,0.158306109,0.162844117,0.173259384,0.187727449,0.201730433,0.215290044,0.228428328,0.24116694,0.253526741,0.2771882,0.29955811,0.310299317,0.320764238,0.34091813,0.350631391,0.36011707,0.37844605,0.395979546,0.404468773,0.41278307,0.428914476,0.444425066,0.459360519,0.473761661,0.48077346,0.487665122,0.501103886,0.514107751,0.544886024,0.573468877,0.600145209,0.608823931,0.625150069,0.648677281,0.67088859,0.691920392,0.711888797,0.730893475,0.749020638,0.782933467,0.814125126,0.842985873,0.869827429,0.894902803,0.918420221,0.940553141,0.961447608,0.981227757,1,0.965123548,0.933319822,0.918420221,0.904122184,0.877162197,0.852143865,0.828825808,0.807008612,0.796609683,0.786525645,0.767236253,0.749020638,0.731775937,0.715413185,0.699854924,0.68503331,0.67088859,0.638155288,0.608655562,0.581868202,0.557386386,0.534886661,0.514107751,0.494835686,0.476893113,0.460131457,0.444425066,-0.00889145,0.041272259,0.385029826,0.761077402
SA(2.2),0.32542828,0.312124641,0.308499386,0.302510826,0.293568989,0.291174815,0.286209747,0.278351623,0.275631435,0.264307098,0.258411821,0.252387083,0.249332406,0.2462529,0.240029647,0.233737998,0.217847173,0.201989375,0.186493362,0.180468625,0.171680394,0.157857568,0.145311456,0.13430216,0.125057921,0.117770388,0.112590644,0.110413994,0.125408896,0.139986455,0.14427724,0.154141438,0.167878941,0.181209976,0.194148811,0.206711338,0.218914074,0.230773543,0.253526741,0.275092584,0.285465059,0.295580933,0.31508952,0.324503818,0.333704764,0.35150297,0.368551569,0.376813701,0.384910282,0.400632156,0.415764461,0.430349459,0.444425066,0.451282648,0.458025411,0.471181311,0.483920681,0.514107751,0.54218356,0.568421463,0.576964559,0.593044663,0.616237783,0.638155288,0.658927737,0.678666491,0.697467317,0.715413185,0.749020638,0.779969532,0.808637539,0.835326922,0.860283437,0.88370965,0.905774535,0.926620538,0.946368872,0.965123548,1,0.968159219,0.953230054,0.938896292,0.911849252,0.886726936,0.863291647,0.841346812,0.830880874,0.820728019,0.80129637,0.782933467,0.765537574,0.749020638,0.733305945,0.718326261,0.704022334,0.67088859,0.640988498,0.613803873,0.588929806,0.56604404,0.544886024,0.525242199,0.506935407,0.489817126,0.473761661,0.004765706,0.057645346,0.369090418,0.760615385
SA(2.4),0.303654111,0.290828274,0.28733322,0.28155974,0.27293905,0.270630863,0.265844116,0.258268218,0.255645726,0.244728104,0.239044556,0.233236197,0.23029123,0.227322324,0.22132258,0.215256897,0.199936793,0.184648529,0.169709057,0.163900699,0.155428099,0.142101722,0.130006205,0.119392309,0.110480078,0.103454277,0.098460564,0.096321215,0.110413994,0.124175088,0.128235609,0.137586224,0.150642157,0.163345567,0.175703911,0.187727449,0.199427987,0.210818074,0.232717891,0.253526741,0.263551559,0.273338019,0.292236741,0.301368097,0.310299317,0.327594039,0.344181832,0.352227856,0.36011707,0.375448354,0.390219222,0.404468773,0.418232226,0.424941727,0.431541388,0.444425066,0.456909429,0.486524682,0.514107751,0.539917508,0.548327707,0.564166108,0.587029574,0.608655562,0.629169161,0.648677281,0.667272024,0.68503331,0.718326261,0.749020638,0.777482223,0.804004321,0.828825808,0.852143865,0.874123194,0.894902803,0.914601109,0.933319822,0.968159219,1,0.985059706,0.970708559,0.943610778,0.918420221,0.894902803,0.872864754,0.86234876,0.852143865,0.832602986,0.814125126,0.796609683,0.779969532,0.764128719,0.749020638,0.734586559,0.701122431,0.67088859,0.64337016,0.618164411,0.59495052,0.573468877,0.553506519,0.534886661,0.517460984,0.501103886,0.017233712,0.072592804,0.355889421,0.760367402
SA(2.5),0.293418419,0.28083737,0.277409022,0.271745731,0.263289572,0.261025438,0.256330048,0.24889874,0.2463263,0.235617046,0.230041972,0.224344469,0.221455707,0.218543465,0.212658229,0.206708313,0.191680601,0.176684121,0.162029778,0.156332275,0.148021379,0.134949342,0.123084675,0.112673351,0.103931214,0.097039505,0.092141099,0.090024478,0.103689039,0.117062222,0.12101328,0.130119644,0.142851208,0.155255685,0.167337332,0.179103763,0.190564571,0.201730433,0.223222173,0.243668555,0.253526741,0.263155213,0.28176117,0.290756572,0.29955811,0.316610542,0.332976319,0.34091813,0.348707285,0.363849939,0.37844605,0.392533223,0.406145397,0.41278307,0.419313278,0.432064722,0.444425066,0.473761661,0.501103886,0.526703728,0.535048629,0.550768083,0.573468877,0.59495052,0.615335493,0.634728577,0.653220122,0.67088859,0.704022334,0.734586559,0.762941338,0.789375673,0.814125126,0.837384284,0.859315786,0.880056979,0.899724925,0.918420221,0.953230054,0.985059706,1,0.985645712,0.958533594,0.933319822,0.909772088,0.887698004,0.877162197,0.866936451,0.84735115,0.828825808,0.811260392,0.794568242,0.778673789,0.763510742,0.749020638,0.715413185,0.68503331,0.657367871,0.632015301,0.608655562,0.587029574,0.566924733,0.548164486,0.530600664,0.514107751,0.023083164,0.079605508,0.350125309,0.760288162
SA(2.6),0.28357285,0.271239458,0.267878596,0.262326787,0.254037087,0.251817522,0.247214561,0.239929538,0.237407736,0.226909293,0.221443964,0.215858616,0.213026719,0.210171804,0.204402419,0.198569626,0.183837734,0.169136459,0.154770585,0.149185238,0.141037941,0.128223227,0.116592115,0.106385737,0.097815688,0.091059642,0.086257662,0.084166054,0.097416319,0.110413994,0.114259052,0.12312883,0.135546072,0.147660731,0.159473994,0.170990929,0.182219,0.193167084,0.214262235,0.234356066,0.244052084,0.253526741,0.271847503,0.280710393,0.289385484,0.306201545,0.322350572,0.330190587,0.337881971,0.352840209,0.367265349,0.381193551,0.394657517,0.401224784,0.40768689,0.420308605,0.432547197,0.461609894,0.488714973,0.514107751,0.522388161,0.537990028,0.560529757,0.581868202,0.602125306,0.621403788,0.639792295,0.657367871,0.690341686,0.720774437,0.749020638,0.775365094,0.800040134,0.823237813,0.845118753,0.865818676,0.885453318,0.904122184,0.938896292,0.970708559,0.985645712,1,0.972879808,0.947649033,0.924077123,0.901973058,0.891420433,0.881176803,0.86155294,0.842985873,0.825376138,0.808637539,0.792694891,0.777482223,0.762941338,0.729203247,0.698689454,0.67088859,0.645400288,0.621905333,0.600145209,0.579907701,0.561016516,0.543323661,0.526703728,0.028703166,0.086343132,0.344837395,0.759100477
